"Symbol","Scientific Name with Author","GSAT Common Name"
"HYPE","Hypericum perforatum L.","common St. Johnswort"
"HYPER","Hypericum L.","St. Johnswort"
"HYPOX","Hypoxis L.","star-grass"
"HYRA","Hydrocotyle ranunculoides L. f.","floating marshpennywort"
"HYSC","Hymenopappus scabiosaeus L'Hér.","Carolina woollywhite"
"HYSE2","Hypoxis sessilis L.","glossyseed yellow star-grass"
"HYTE2","Hymenopappus tenuifolius Pursh","Chalk Hill hymenopappus"
"HYUM","Hydrocotyle umbellata L.","manyflower marshpennywort"
"HYUN","Hydrolea uniflora Raf.","oneflower false fiddleleaf"
"HYVE","Hybanthus verticillatus (Ortega) Baill.","babyslippers"
"HYVE2","Hydrocotyle verticillata Thunb.","whorled marshpennywort"
"HYVI","Hydrophyllum virginianum L.","Shawnee salad"
"IBERV","Ibervillea Greene","globeberry"
"IBLI","Ibervillea lindheimeri (A. Gray) Greene","Lindheimer's globeberry"
"ILAM","Ilex ambigua (Michx.) Torr.","CAROLINA HOLLY"
"ILDE","Ilex decidua Walter","POSSUMHAW"
"ILEX","Ilex L.","holly"
"ILOP","Ilex opaca Aiton","AMERICAN HOLLY"
"ILVO","Ilex vomitoria Aiton","YAUPON"
"IMCA","Impatiens capensis Meerb.","JEWELWEED"
"IMPA","Impatiens pallida Nutt.","pale touch-me-not"
"IMPAT","Impatiens L.","touch-me-not"
"INDIG","Indigofera L.","indigo"
"INMI","Indigofera miniata Ortega","coastal indigo"
"INMI","Indigofera miniata Ortega","WESTERN INDIGO"
"IOLI2","Ionactis linariifolius (L.) Greene","flaxleaf whitetop aster"
"IONAC","Ionactis Greene","aster"
"IOPI","Iodanthus pinnatifidus (Michx.) Steud.","purplerocket"
"IPAG","Ipomopsis aggregata (Pursh) V.E. Grant","scarlet gilia"
"IPCO3","Ipomoea coccinea L.","redstar"
"IPHE","Ipomoea hederacea Jacq.","ivyleaf morning-glory"
"IPLA","Ipomoea lacunosa L.","whitestar"
"IPLA2","Ipomopsis laxiflora (J.M. Coult.) V.E. Grant","iron ipomopsis"
"IPLE","Ipomoea leptophylla Torr.","bush morninglory"
"IPLO2","Ipomopsis longiflora (Torr.) V.E. Grant","flaxflowered ipomopsis"
"IPNI","Ipomoea nil (L.) Roth","whiteedge morning-glory"
"IPOMO","Ipomoea L.","morning-glory"
"IPPA","Ipomoea pandurata (L.) G. Mey.","man of the earth"
"IPPU2","Ipomoea purpurea (L.) Roth","tall morning-glory"
"IPQU","Ipomoea quamoclit L.","cypressvine"
"IPRU2","Ipomopsis rubra (L.) Wherry","standing-cypress"
"IPSH","Ipomoea shumardiana (Torr.) Shinners","narrowleaf morning-glory"
"IPWR","Ipomoea wrightii A. Gray","Wright's morning-glory"
"IRBR2","Iris brevicaulis Raf.","zigzag iris"
"IRCR","Iris cristata Aiton","dwarf crested iris"
"IRESI","Iresine P. Br.","bloodleaf"
"IRIS","Iris L.","Iris"
"IRRH","Iresine rhizomatosa Standl.","Juda's bush"
"IRVI","Iris virginica L.","VIRGINIA IRIS"
"IRVIS","Iris virginica L. var. shrevei (Small) E.S. Anderson","Shreve's iris"
"ISBU","Isoetes butleri Engelm.","limestone quillwort"
"ISCA6","Isolepis carinata Hook. & Arn. ex Torr.","keeled bulrush"
"ISME","Isoetes melanopoda Gay & Durieu ex Durieu","BLACKFOOT QUILLWORT"
"ISOET","Isoetes L.","QUILLWORT"
"ISOLE","Isolepis R. Br.","bulrush"
"ISOTR","Isotria Raf.","fiveleaf orchid"
"ISVE","Isotria verticillata Raf.","purple fiveleaf orchid"
"ITEA","Itea L.","sweetspire"
"ITVI","Itea virginica L.","Virginia sweetspire"
"IVA","Iva L.","marsh elder"
"IVAN2","Iva annua L.","annual marsh elder"
"JUAC","Juncus acuminatus Michx.","tapertip rush"
"JUAM","Justicia americana (L.) Vahl","American water-willow"
"JUARL","Juncus arcticus Willd. ssp. littoralis (Engelm.) Hultén","mountain rush"
"JUARL","Juncus arcticus Willd. ssp. littoralis (Engelm.) Hultén","BALTIC RUSH"
"JUAS","Juniperus ashei J. Buchholz","Ashe's juniper"
"JUBR","Juncus brachycarpus Engelm.","whiteroot rush"
"JUBU","Juncus bufonius L.","TOAD RUSH"
"JUCA5","Juncus capitatus Weigel","leafybract dwarf rush"
"JUCO4","Juncus coriaceus Mack.","leathery rush"
"JUDI","Juncus dichotomus Elliott","forked rush"
"JUDI2","Juncus diffusissimus Buckley","slimpod rush"
"JUDU2","Juncus dudleyi Wiegand","DUDLEY'S RUSH"
"JUEF","Juncus effusus L.","common rush"
"JUEFS","Juncus effusus L. var. solutus Fernald & Wiegand","lamp rush"
"JUFI2","Juncus filipendulus Buckley","ringseed rush"
"JUGLA","Juglans L.","walnut"
"JUIN2","Juncus interior Wiegand","INLAND RUSH"
"JUMA4","Juncus marginatus Rostk.","grassleaf rush"
"JUMO","Juniperus monosperma (Engelm.) Sarg.","one-seeded juniper"
"JUNCU","Juncus L.","rush"
"JUNI","Juglans nigra L.","BLACK WALNUT"
"JUNIP","Juniperus L.","juniper"
"JUNO","Juncus nodatus Coville","stout rush"
"JUOV","Justicia ovata (Walter) Lindau","looseflower water-willow"
"JUPI","Juniperus pinchotii Sudw.","Pinchot's juniper"
"JURE2","Juncus repens Michx.","lesser creeping rush"
"JUSC","Juncus scirpoides Lam.","needlepod rush"
"JUSC2","Juniperus scopulorum Sarg.","ROCKY MOUNTAIN JUNIPER"
"JUSE","Juncus secundus P. Beauv. ex Poir.","lopsided rush"
"JUSTI","Justicia L.","water-willow"
"JUTE","Juncus tenuis Willd.","poverty rush"
"JUTE3","Juncus texanus (Engelm.) Coville","Texas rush"
"JUTO","Juncus torreyi Coville","Torrey's rush"
"JUVA2","Juncus validus Coville","roundhead rush"
"JUVI","Juniperus virginiana L.","EASTERN REDCEDAR"
"KALLS","Kallstroemia Scop.","caltrop"
"KAPA","Kallstroemia parviflora J.B.S. Norton","warty caltrop"
"KICKX","Kickxia Dumort.","cancerwort"
"KIEL","Kickxia elatine (L.) Dumort.","sharpleaf cancerwort"
"KOMA","Koeleria macrantha (Ledeb.) Schult.","JUNEGRASS"
"KRAME","Krameria L.","ratany"
"KRBI","Krigia biflora (Walter) S.F. Blake","twoflower dwarfdandelion"
"KRCA","Krigia caespitosa (Raf.) K.L. Chambers","weedy dwarfdandelion"
"KRDA","Krigia dandelion (L.) Nutt.","potato dwarfdandelion"
"KRIGI","Krigia Schreb.","dwarfdandelion"
"KRLA","Krameria lanceolata Torr.","trailing ratany"
"KRLA2","Krascheninnikovia lanata (Pursh) A. Meeuse & Smit","WINTERFAT"
"KROC","Krigia occidentalis Nutt.","WESTERN DWARFDANDELION"
"KRVI","Krigia virginica (L.) Willd.","VIRGINIA DWARFDANDELION"
"KUST","Kummerowia stipulacea (Maxim.) Makino","Korean clover"
"KUST","Kummerowia stipulacea (Maxim.) Makino","KOREAN LESPEDEZA"
"KUST2","Kummerowia striata (Thunb.) Schindl.","Japanese clover"
"KYBR","Kyllinga brevifolia Rottb.","shortleaf spikesedge"
"KYLLI2","Kyllinga Rottb.","SPIKESEDGE"
"KYOD","Kyllinga odorata Vahl","fragrant spikesedge"
"KYPU","Kyllinga pumila Michx.","low spikesedge"
"LAAM","Lamium amplexicaule L.","henbit deadnettle"
"LACA","Lactuca canadensis L.","Canada lettuce"
"LACA2","Lantana camara L.","Lantana"
"LACA3","Laportea canadensis (L.) Weddell","Canadian woodnettle"
"LACO3","Lapsana communis L.","common nipplewort"
"LACTU","Lactuca L.","lettuce"
"LAEU","Lathyrus eucosmus Butters & H. St. John","bush vetchling"
"LAFL","Lactuca floridana (L.) Gaertn.","woodland lettuce"
"LAHI2","Lathyrus hirsutus L.","Caley pea"
"LALA4","Lathyrus latifolius L.","perennial pea"
"LALU","Lactuca ludoviciana (Nutt.) Riddell","biannual lettuce"
"LAMIU","Lamium L.","deadnettle"
"LAOC3","Lappula occidentalis (S. Watson) Greene","flatspine stickseed"
"LAPA4","Lathyrus palustris L.","marsh pea"
"LAPO2","Lathyrus polymorphus Nutt.","manystem pea"
"LAPOI","Lathyrus polymorphus Nutt. ssp. incanus (J.G. Sm. & Rydb.) C.L. Hitchc.","hoary pea"
"LAPPU","Lappula Moench","stickseed"
"LAPSA","Lapsana L.","nipplewort"
"LAPU12","Landoltia punctata (G. Mey.) D.H. Les & D.J. Crawford","dotted duckmeat"
"LAPU2","Lamium purpureum L.","purple deadnettle"
"LAPU3","Lathyrus pusillus Elliott","tiny pea"
"LASA","Lactuca saligna L.","willowleaf lettuce"
"LASA3","Lactuca sativa L.","garden lettuce"
"LASE","Lactuca serriola L.","PRICKLY LETTUCE"
"LATA","Lactuca tatarica (L.) C.A. Mey.","BLUE LETTUCE"
"LATHY","Lathyrus L.","pea"
"LAVE","Lathyrus venosus Muhl. ex Willd.","veiny pea"
"LEAN2","Lesquerella angustifolia (Nutt. ex Torr. & A. Gray) S. Watson","threadleaf bladderpod"
"LEAU","Leavenworthia aurea Torr.","golden gladecress"
"LEAU4","Lesquerella auriculata (Engelm. & A. Gray) S. Watson","EARLEAF BLADDERPOD"
"LEAVE","Leavenworthia Torr.","gladecress"
"LECA2","Leonurus cardiaca L.","common motherwort"
"LECA8","Lespedeza capitata Michx.","roundhead lespedeza"
"LECHE","Lechea L.","pinweed"
"LECU","Lespedeza cuneata (Dum. Cours.) G. Don","sericea lespedeza"
"LEDU","Leptochloa dubia (Kunth) Nees","green sprangletop"
"LEERS","Leersia Sw.","cutgrass"
"LEFE","Lesquerella fendleri (A. Gray) S. Watson","Fendler's bladderpod"
"LEFR5","Lespedeza frutescens (L.) Hornem.","shrubby lespedeza"
"LEFU21","Leptochloa fusca (L.) Kunth","Malabar sprangletop"
"LEFUF","Leptochloa fusca (L.) Kunth ssp. fascicularis (Lam.) N. Snow","bearded sprangletop"
"LEFUU","Leptochloa fusca (L.) Kunth ssp. uninervia (J. Presl) N. Snow","Mexican sprangletop"
"LEGI","Lemna gibba L.","SWOLLEN DUCKWEED"
"LEGO","Lesquerella gordonii (A. Gray) S. Watson","Gordon's bladderpod"
"LEGOG","Lesquerella gordonii (A. Gray) S. Watson var. gordonii","Gordon's bladderpod"
"LEGR2","Lesquerella gracilis (Hook.) S. Watson","spreading bladderpod"
"LEGRN","Lesquerella gracilis (Hook.) S. Watson ssp. nuttallii (Torr. & A. Gray) Rollins & Shaw","Nuttall's bladderpod"
"LEHI2","Lespedeza hirta (L.) Hornem.","HAIRY LESPEDEZA"
"LELE2","Leersia lenticularis Michx.","catchfly grass"
"LELU","Lesquerella ludoviciana (Nutt.) S. Watson","foothill bladderpod"
"LEMI3","Lemna minor L.","common duckweed"
"LEMI6","Lemna minuta Kunth","least duckweed"
"LEMNA","Lemna L.","duckweed"
"LEMU","Leucospora multifida (Michx.) Nutt.","narrowleaf paleseed"
"LEMU3","Lechea mucronata Raf.","HAIRY PINWEED"
"LEOB2","Lemna obscura (Austin) Daubs","little duckweed"
"LEONU","Leonurus L.","MOTHERWORT"
"LEOR","Leersia oryzoides (L.) Sw.","RICE CUTGRASS"
"LEOV","Lesquerella ovalifolia Rydb. ex Britton","roundleaf bladderpod"
"LEPA6","Leptochloa panicea (Retz.) Ohwi","mucronate sprangletop"
"LEPE","Lemna perpusilla Torr.","MINUTE DUCKWEED"
"LEPID","Lepidium L.","PEPPERWEED"
"LEPR","Lespedeza procumbens Michx.","TRAILING LESPEDEZA"
"LEPTO","Leptochloa P. Beauv.","sprangletop"
"LEPTO20","Leptopus Decne.","maidenbush"
"LERE2","Lespedeza repens (L.) W.P.C. Barton","CREEPING LESPEDEZA"
"LESI","Leonurus sibiricus L.","honeyweed"
"LESP","Lepuropetalon spathulatum Elliott","petiteplant"
"LESPE","Lespedeza Michx.","lespedeza"
"LESQU","Lesquerella S. Watson","BLADDERPOD"
"LEST5","Lespedeza stuevei Nutt.","tall lespedeza"
"LETE","Lechea tenuifolia Michx.","NARROWLEAF PINWEED"
"LETU2","Lemna turionifera Landolt","turion duckweed"
"LEUCA4","Leucanthemum Mill.","daisy"
"LEVA","Lemna valdiviana Phil.","VALDIVIA DUCKWEED"
"LEVI2","Leersia virginica Willd.","WHITEGRASS"
"LEVI3","Lepidium virginicum L.","Virginia pepperweed"
"LEVI6","Lespedeza violacea (L.) Pers.","violet lespedeza"
"LEVI7","Lespedeza virginica (L.) Britton","slender lespedeza"
"LEVU","Leucanthemum vulgare Lam.","oxeye daisy"
"LIAR","Limnodea arkansana (Nutt.) L.H. Dewey","Ozark grass"
"LIAR6","Lipocarpha aristulata (Coville) G. Tucker","awned halfchaff sedge"
"LIAS","Liatris aspera Michx.","tall blazing star"
"LIATR","Liatris Gaertn. ex Schreb.","blazing star"
"LIAU3","Listera australis Lindl.","southern twayblade"
"LIBE3","Lindera benzoin (L.) Blume","northern spicebush"
"LIDA","Linaria dalmatica (L.) Mill.","DALMATIAN TOADFLAX"
"LIDR3","Lipocarpha drummondii (Nees) G. Tucker","Drummond's halfchaff sedge"
"LIDU","Lindernia dubia (L.) Pennell","yellowseed false pimpernel"
"LIGUS2","Ligustrum L.","privet"
"LIIN2","Lithospermum incisum Lehm.","narrowleaf stoneseed"
"LILI3","Liparis liliifolia (L.) Rich. ex Ker Gawl.","brown widelip orchid"
"LILI4","Limonium limbatum Small","Transpecos sealavender"
"LILIU","Lilium L.","lily"
"LIMI12","Lipocarpha micrantha (Vahl) G. Tucker","smallflower halfchaff sedge"
"LIMI9","Lilium michiganense Farw.","Michigan lily"
"LIMNO","Limnobium Rich.","spongeplant"
"LIMNO3","Limnosciadium Mathias & Constance","dogshade"
"LIMON","Limonium Mill.","sealavender"
"LINAR","Linaria Mill.","toadflax"
"LINDE","Lindernia All.","FALSE PIMPERNEL"
"LINDE2","Lindera Thunb.","SPICEBUSH"
"LINUM","Linum L.","flax"
"LIPAR","Liparis Rich.","widelip orchid"
"LIPI2","Limnosciadium pinnatum (DC.) Mathias & Constance","tansy dogshade"
"LIPOC","Lipocarpha R. Br.","halfchaff sedge"
"LIPU","Liatris punctata Hook.","dotted blazing star"
"LIPY","Liatris pycnostachya Michx.","prairie blazingstar"
"LIRIR","Linum rigidum Pursh var. rigidum","STIFFSTEM FLAX"
"LISC2","Liatris scariosa (L.) Willd.","spotted gayfeather"
"LISI","Ligustrum sinense Lour.","Chinese privet"
"LISP2","Limnobium spongia (Bosc) Rich. ex Steud.","American spongeplant"
"LIST2","Liquidambar styraciflua L.","SWEETGUM"
"LISTE","Listera R. Br.","twayblade"
"LITE3","Lindheimera texana A. Gray & Engelm.","Texas yellowstar"
"LITHO3","Lithospermum L.","stoneseed"
"LIVU2","Linaria vulgaris Mill.","BUTTER AND EGGS"
"LOAL","Lonicera albiflora Torr. & A. Gray","western white honeysuckle"
"LOCA2","Lobelia cardinalis L.","cardinalflower"
"LOCO6","Lotus corniculatus L.","birdfoot deervetch"
"LODI2","Lonicera dioica L.","limber honeysuckle"
"LOFL","Lonicera flava Sims","yellow honeysuckle"
"LOFO","Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose","desert biscuitroot"
"LOIN","Lobelia inflata L.","Indian-tobacco"
"LOJA","Lonicera japonica Thunb.","JAPANESE HONEYSUCKLE"
"LOLIU","Lolium L.","ryegrass"
"LOMAT","Lomatium Raf.","desertparsley"
"LONIC","Lonicera L.","honeysuckle"
"LOOR","Lomatium orientale J.M. Coult. & Rose","Northern Idaho biscuitroot"
"LOPE","Lolium perenne L.","PERENNIAL RYEGRASS"
"LOPEM2","Lolium perenne L. ssp. multiflorum (Lam.) Husnot","ITALIAN RYEGRASS"
"LORE5","Lonicera reticulata Raf.","grape honeysuckle"
"LOSE","Lonicera sempervirens L.","trumpet honeysuckle"
"LOSQ","Loeflingia squarrosa Nutt.","spreading pygmyleaf"
"LOTE2","Lolium temulentum L.","Darnel ryegrass"
"LOTUS","Lotus L.","trefoil"
"LOUN","Lotus unifoliolatus (Hook.) Benth.","American bird's-foot trefoil"
"LOUNU","Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus","American deervetch"
"LUAL2","Ludwigia alternifolia L.","seedbox"
"LUAR3","Lupinus argenteus Pursh","Silvery lupine"
"LUBU","Luzula bulbosa (Alph. Wood) Smyth & Smyth","bulbous woodrush"
"LUDE4","Ludwigia decurrens Walter","wingleaf primrose-willow"
"LUDWI","Ludwigia L.","primrose-willow"
"LUEC","Luzula echinata (Small) F.J. Herm.","hedgehog woodrush"
"LUGL","Ludwigia glandulosa Walter","cylindricfruit primrose-willow"
"LUGRG2","Ludwigia grandiflora (Michx.) Greuter & Burdet ssp. grandiflora","Uruguayan primrose-willow"
"LUHI","Ludwigia hirtella Raf.","spindleroot"
"LULE4","Ludwigia leptocarpa (Nutt.) H. Hara","anglestem primrose-willow"
"LULI","Ludwigia linearis Walter","narrowleaf primrose-willow"
"LUPA","Ludwigia palustris (L.) Elliott","MARSH SEEDBOX"
"LUPE5","Ludwigia peploides (Kunth) P.H. Raven","floating primrose-willow"
"LUPIN","Lupinus L.","lupine"
"LUPL","Lupinus plattensis S. Watson","Nebraska lupine"
"LUPU","Lupinus pusillus Pursh","rusty lupine"
"LURE2","Ludwigia repens J.R. Forst.","creeping primrose-willow"
"LUTE","Lupinus texensis Hook.","Texas lupine"
"LUZUL","Luzula DC.","woodrush"
"LYAL4","Lythrum alatum Pursh","WINGED LYTHRUM"
"LYAM","Lycopus americanus Muhl. ex W.P.C. Barton","American water horehound"
"LYAP4","Lycopodiella appressa (Chapm.) Cranfill","southern bog clubmoss"
"LYBA4","Lycium barbarum L.","matrimony vine"
"LYBE","Lycium berlandieri Dunal","Berlandier's wolfberry"
"LYCA4","Lythrum californicum Torr. & A. Gray","California loosestrife"
"LYCH","Lycium chinense Mill.","Chinese desert-thorn"
"LYCI","Lysimachia ciliata L.","FRINGED LOOSESTRIFE"
"LYCIU","Lycium L.","desert-thorn"
"LYCOP4","Lycopus L.","waterhorehound"
"LYCOP6","Lycopodiella Holub","clubmoss"
"LYCUR","Lycurus Kunth","wolfstail"
"LYGOD","Lygodesmia D. Don","skeletonplant"
"LYHY","Lysimachia hybrida Michx.","lowland yellow loosestrife"
"LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","RUSH SKELETONPLANT"
"LYLA","Lysimachia lanceolata Walter","LANCELEAF LOOSESTRIFE"
"LYLI","Lyonia ligustrina (L.) DC.","maleberry"
"LYMA2","Lyonia mariana (L.) D. Don","piedmont staggerbush"
"LYONI","Lyonia Nutt.","staggerbush"
"LYPA","Lycium pallidum Miers","pale desert-thorn"
"LYPH","Lycurus phleoides Kunth","common wolfstail"
"LYQU","Lysimachia quadriflora Sims","fourflower yellow loosestrife"
"LYRA3","Lysimachia radicans Hook.","trailing yellow loosestrife"
"LYRU","Lycopus rubellus Moench","taperleaf water horehound"
"LYSA2","Lythrum salicaria L.","PURPLE LOOSESTRIFE"
"LYSE3","Lycurus setosus (Nutt.) C.G. Reeder","bristly wolfstail"
"LYSIM","Lysimachia L.","yellow loosestrife"
"LYTE","Lygodesmia texana (Torr. & A. Gray) Greene","Texas skeletonplant"
"LYTE2","Lysimachia terrestris (L.) Britton, Sterns & Poggenb.","earth loosestrife"
"LYTHR","Lythrum L.","loosestrife"
"LYUN","Lycopus uniflorus Michx.","northern bugleweed"
"LYVI4","Lycopus virginicus L.","Virginia water horehound"
"MAAC","Magnolia acuminata (L.) L.","cucumber-tree"
"MABA3","Matelea baldwyniana (Sweet) Woodson","Baldwin's milkvine"
"MABI","Machaeranthera bigelovii (A. Gray) Greene","Bigelow's tansyaster"
"MABI6","Matelea biflora (Raf.) Woodson","star milkvine"
"MACA2","Machaeranthera canescens (Pursh) A. Gray","hoary tansyaster"
"MACA7","Marshallia caespitosa Nutt. ex DC.","puffballs"
"MACHA","Machaeranthera Nees","tansyaster"
"MACY3","Matelea cynanchoides (Engelm.) Woodson","prairie milkvine"
"MADE3","Matelea decipiens (Alexander) Woodson","oldfield milkvine"
"MADI6","Matricaria discoidea DC.","disc mayweed"
"MAGNO","Magnolia L.","magnolia"
"MAGO","Matelea gonocarpos (Walter) Shinners","angularfruit milkvine"
"MAHE2","Mammillaria heyderi Muehlenpf.","little nipple cactus"
"MAHI","Malvastrum hispidum (Pursh) Hochr.","hispid false mallow"
"MAIAN","Maianthemum F.H. Wigg.","mayflower"
"MAIO","Malus ioensis (Alph. Wood) Britton","PRAIRIE CRABAPPLE"
"MALAX","Malaxis Sol. ex Sw.","adder's-mouth orchid"
"MALE3","Malvella leprosa (Ortega) Krapov.","alkali mallow"
"MALUS","Malus Mill.","apple"
"MALVA","Malva L.","mallow"
"MALVA2","Malvastrum A. Gray","false mallow"
"MALVE","Malvella Jaubert & Spach","mallow"
"MAMMI","Mammillaria Haw.","globe cactus"
"MANE","Malva neglecta Wallr.","COMMON MALLOW"
"MANFR","Manfreda Salisb.","tuberose"
"MAPI","Machaeranthera pinnatifida (Hook.) Shinners","lacy tansyaster"
"MAPO","Maclura pomifera (Raf.) C.K. Schneid.","Osage-orange"
"MAPU5","Malva pusilla Sm.","low mallow"
"MAPU7","Mazus pumilus (Burm. f.) Steenis","Japanese mazus"
"MARA7","Maianthemum racemosum (L.) Link","feathery false lily of the vally"
"MARSH","Marshallia Schreb.","Barbara's buttons"
"MARSI","Marsilea L.","waterclover"
"MAST4","Maianthemum stellatum (L.) Link","starry false lily of the vally"
"MATA2","Machaeranthera tanacetifolia (Kunth) Nees","tanseyleaf tansyaster"
"MATEL","Matelea Aubl.","milkvine"
"MATR","Magnolia tripetala (L.) L.","umbrella-tree"
"MATRI","Matricaria L.","MAYWEED"
"MAUN","Malaxis unifolia Michx.","green adder's-mouth orchid"
"MAVE2","Marsilea vestita Hook. & Grev.","hairy waterclover"
"MAVI5","Manfreda virginica (L.) Salisb. ex Rose","false aloe"
"MAVU","Marrubium vulgare L.","HOREHOUND"
"MEAC","Mecardonia acuminata (Walter) Small","axilflower"
"MEAL","Melica altissima L.","Siberian melicgrass"
"MEAR","Medicago arabica (L.) Huds.","spotted medick"
"MEAZ","Melia azedarach L.","Chinaberrytree"
"MECA3","Menispermum canadense L.","COMMON MOONSEED"
"MECI","Melampodium cinereum DC.","rock daisy"
"MEIN2","Melilotus indicus (L.) All.","annual yellow sweetclover"
"MELAM","Melampodium L.","blackfoot"
"MELE2","Melampodium leucanthum Torr. & A. Gray","PLAINS BLACKFOOT"
"MELIC","Melica L.","melicgrass"
"MELIL","Melilotus Mill.","sweetclover"
"MELIS","Melissa L.","balm"
"MELU","Medicago lupulina L.","black medick"
"MEMI","Medicago minima (L.) L.","burr medick"
"MEMU","Melica mutica Walter","twoflower melicgrass"
"MENI","Melica nitens (Scribn.) Nutt. ex Piper","threeflower melicgrass"
"MENIS","Menispermum L.","moonseed"
"MENTH","Mentha L.","mint"
"MENTZ","Mentzelia L.","blazingstar"
"MENUS","Mentzelia nuda (Pursh) Torr. & A. Gray var. stricta (Osterh.) Harrington","bractless blazingstar"
"MEOF","Melilotus officinalis (L.) Lam.","YELLOW SWEETCLOVER"
"MEOF2","Melissa officinalis L.","COMMON BALM"
"MEOR2","Medicago orbicularis (L.) Bartal.","blackdisk medick"
"MEPE3","Melothria pendula L.","Guadeloupe cucumber"
"MEPI","Mentha ×piperita L. (pro sp.) [aquatica × spicata]","PEPPERMINT"
"MEPO3","Medicago polymorpha L.","BURCLOVER"
"MESA","Medicago sativa L.","ALFALFA"
"MESP3","Mentha spicata L.","SPEARMINT"
"MEST3","Mentzelia strictissima (Wooton & Standl.) J. Darl.","sand lily"
"MIAL2","Mimulus alatus Aiton","sharpwing monkeyflower"
"MIAL4","Mirabilis albida (Walter) Heimerl","white four o'clock"
"MIBO2","Mimosa borealis A. Gray","fragrant mimosa"
"MICRO18","Microthlaspi F.K. Mey.","pennycress"
"MIDR","Minuartia drummondii (Shinners) McNeill","Drummond's stitchwort"
"MIGI","Mirabilis gigantea (Standl.) Shinners","giant four o'clock"
"MIGL","Mimulus glabratus Kunth","roundleaf monkeyflower"
"MIGL3","Mirabilis glabra (S. Watson) Standl.","smooth four o'clock"
"MIGLJ","Mimulus glabratus Kunth var. jamesii (Torr. & A. Gray ex Benth.) A. Gray","James' monkeyflower"
"MIGLO","Mimulus glabratus Kunth var. oklahomensis Fassett","Oklahoma monkeyflower"
"MIHI","Mirabilis hirsuta (Pursh) MacMill.","hairy four o'clock"
"MIJA","Mirabilis jalapa L.","marvel of Peru"
"MIKAN","Mikania Willd.","hempvine"
"MILI3","Mirabilis linearis (Pursh) Heimerl","narrowleaf four o'clock"
"MIMI2","Minuartia michauxii (Fenzl) Farw.","Michaux's stitchwort"
"MIMIT","Minuartia michauxii (Fenzl) Farw. var. texana (B.L. Rob.) Mattf.","Texas stitchwort"
"MIMU6","Minuartia muscorum (Fassett) Rabeler","Dixie stitchwort"
"MIMUL","Mimulus L.","monkeyflower"
"MINU6","Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner","catclaw sensitivebriar"
"MINU6","Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner","Nuttall's sensitive-briar"
"MINUA","Minuartia L.","stitchwort"
"MINY","Mirabilis nyctaginea (Michx.) MacMill.","heartleaf four o'clock"
"MIOX","Mirabilis oxybaphoides (A. Gray) A. Gray","smooth spreading four o'clock"
"MIPA6","Minuartia patula (Michx.) Mattf.","PITCHER'S STITCHWORT"
"MIPE3","Mitreola petiolata (J.F. Gmel.) Torr. & A. Gray","LAX HORNPOD"
"MIPE8","Microthlaspi perfoliatum (L.) F.K. Mey.","claspleaf pennycress"
"MIRAB","Mirabilis L.","four o'clock"
"MIRE","Mitchella repens L.","PARTRIDGEBERRY"
"MISC","Mikania scandens (L.) Willd.","climbing hempvine"
"MISE3","Mitreola sessilifolia (J.F. Gmel.) G. Don","swamp hornpod"
"MITRE","Mitreola L.","hornpod"
"MOAL","Morus alba L.","WHITE MULBERRY"
"MOBA","Momordica balsamina L.","southern balsampear"
"MOCA","Modiola caroliniana (L.) G. Don","Carolina bristlemallow"
"MOCE2","Morella cerifera (L.) Small","wax myrtle"
"MOCI","Monarda citriodora Cerv. ex Lag.","lemon beebalm"
"MODIO","Modiola Moench","bristlemallow"
"MOHY3","Monotropa hypopitys L.","pinesap"
"MOLLU","Mollugo L.","CARPETWEED"
"MOMI","Morus microphylla Buckley","TEXAS MULBERRY"
"MONAR","Monarda L.","beebalm"
"MONOL","Monolepis Schrad.","POVERTYWEED"
"MONU","Monolepis nuttalliana (Schult.) Greene","Nuttall's povertyweed"
"MOPE","Monarda pectinata Nutt.","plains beebalm"
"MOREL2","Morella Lour.","bayberry"
"MORU2","Morus rubra L.","RED MULBERRY"
"MORUS","Morus L.","mulberry"
"MOUN3","Monotropa uniflora L.","INDIANPIPE"
"MOVE","Mollugo verticillata L.","green carpetweed"
"MUAR2","Muhlenbergia arenicola Buckley","SAND MUHLY"
"MUAS","Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi","scratchgrass"
"MUBU","Muhlenbergia bushii Pohl","nodding muhly"
"MUCA2","Muhlenbergia capillaris (Lam.) Trin.","hairawn muhly"
"MUCU","Muhlenbergia curtifolia Scribn.","PLAINS MUHLY"
"MUFR2","Muhlenbergia frondosa (Poir.) Fernald","wirestem muhly"
"MUHLE","Muhlenbergia Schreb.","muhly"
"MUME2","Muhlenbergia mexicana (L.) Trin.","Mexican muhly"
"MUPO2","Muhlenbergia porteri Scribn. ex Beal","bush muhly"
"MURA","Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.","marsh muhly"
"MURE2","Muhlenbergia reverchonii Vasey & Scribn.","seep muhly"
"MUSC","Muhlenbergia schreberi J.F. Gmel.","nimblewill"
