"Symbol","Scientific Name with Author","GSAT Common Name"
"SCTE5","Schizachyrium tenerum Nees","slender little bluestem"
"SCTH","Scutellaria thieretii Shinners","Thieret's skullcap"
"SCTR","Scleria triglomerata Michx.","whip nutrush"
"SCUN3","Sclerolepis uniflora (Walter) Britton, Sterns & Poggenb.","pink bogbutton"
"SCUTE","Scutellaria L.","skullcap"
"SCVE2","Scleria verticillata Muhl. ex Willd.","low nutrush"
"SCWR3","Schoenolirion wrightii Sherman","Texas sunnybell"
"SEAD","Setaria adhaerens (Forssk.) Chiov.","burr bristlegrass"
"SEAL4","Senna alata (L.) Roxb.","emperor's candlesticks"
"SEAP","Selaginella apoda (L.) Spring","meadow spikemoss"
"SEAR","Selaginella arenicola Underw.","sand spikemoss"
"SEARA2","Selaginella arenicola Underw. ssp. arenicola","sand spikemoss"
"SEARR","Selaginella arenicola Underw. ssp. riddellii (Van Eselt.) R. Tryon","Riddell's spikemoss"
"SEBR3","Selaginella braunii Baker","Braun's spikemoss"
"SECA4","Seymeria cassioides (J.F. Gmel.) S.F. Blake","yaupon blacksenna"
"SECAL","Secale L.","rye"
"SECE","Secale cereale L.","cereal rye"
"SECHI","Sechium P. Br.","sechium"
"SECO4","Setaria corrugata (Elliott) Schult.","coastal bristlegrass"
"SECO9","Senna corymbosa (Lam.) Irwin & Barneby","Argentine senna"
"SEDR","Sesbania drummondii (Rydb.) Cory","poisonbean"
"SEDUM","Sedum L.","stonecrop"
"SEED","Sechium edule (Jacq.) Sw.","chayote"
"SEFA","Setaria faberi Herrm.","Japanese bristlegrass"
"SEHE8","Sesbania herbacea (Mill.) McVaugh","bigpod sesbania"
"SEIT","Setaria italica (L.) P. Beauv.","foxtail bristlegrass"
"SELAG","Selaginella P. Beauv.","spikemoss"
"SELI5","Sericocarpus linifolius (L.) Britton, Sterns & Poggenb.","narrowleaf whitetop aster"
"SELU3","Selaginella ludoviciana A. Braun","gulf spikemoss"
"SEMA11","Senna marilandica (L.) Link","Maryland senna"
"SEMA3","Sesuvium maritimum (Walter) Britton, Sterns & Poggenb.","slender seapurslane"
"SEMA6","Setaria magna Griseb.","giant bristlegrass"
"SEME6","Setaria megaphylla (Steud.) T. Dur. & Schinz","bigleaf bristlegrass"
"SENEC","Senecio L.","ragwort"
"SENNA","Senna Mill.","Senna"
"SENU","Sedum nuttallianum Raf.","YELLOW STONECROP"
"SEOB4","Senna obtusifolia (L.) Irwin & Barneby","Java-bean"
"SEOC2","Senna occidentalis (L.) Link","septicweed"
"SEOR4","Sesamum orientale L.","sesame"
"SEPA10","Setaria parviflora (Poir.) Kerguélen","marsh bristlegrass"
"SEPE2","Seymeria pectinata Pursh","piedmont blacksenna"
"SEPEP3","Seymeria pectinata Pursh ssp. pectinata","piedmont blacksenna"
"SEPO2","Sesuvium portulacastrum (L.) L.","shoreline seapurslane"
"SEPU7","Sesbania punicea (Cav.) Benth.","RATTLEBOX"
"SEPU8","Setaria pumila (Poir.) Roem. & Schult.","yellow foxtail"
"SEPUP2","Setaria pumila (Poir.) Roem. & Schult. ssp. pumila","yellow foxtail"
"SEPUP3","Setaria pumila (Poir.) Roem. & Schult. ssp. pallidefusca (Schumach.) B.K. Simon","cattail grass"
"SERE2","Serenoa repens (W. Bartram) Small","saw palmetto"
"SEREN","Serenoa Hook. f.","serenoa"
"SERIC","Sericocarpus Greene","whitetop aster"
"SESA","Sedum sarmentosum Bunge","stringy stonecrop"
"SESAM","Sesamum L.","sesame"
"SESBA","Sesbania Scop.","riverhemp"
"SESUV","Sesuvium L.","seapurslane"
"SESY","Senecio sylvaticus L.","woodland ragwort"
"SETAR","Setaria P. Beauv.","bristlegrass"
"SETO7","Sericocarpus tortifolius (Michx.) Nees","Dixie whitetop aster"
"SEUN2","Selaginella uncinata (Desv. ex Poir.) Spring","blue spikemoss"
"SEVA4","Securigera varia (L.) Lassen","crownvetch"
"SEVE","Sesbania vesicaria (Jacq.) Elliott","bagpod"
"SEVE2","Sesuvium verrucosum Raf.","verrucose seapurslane"
"SEVE3","Setaria verticillata (L.) P. Beauv.","HOOKED BRISTLEGRASS"
"SEVI4","Setaria viridis (L.) P. Beauv.","GREEN BRISTLEGRASS"
"SEVIV","Setaria viridis (L.) P. Beauv. var. viridis","GREEN BRISTLEGRASS"
"SEVU","Senecio vulgaris L.","OLD-MAN-IN-THE-SPRING"
"SEYME","Seymeria Pursh","blacksenna"
"SHAR2","Sherardia arvensis L.","blue fieldmadder"
"SHERA","Sherardia L.","sherardia"
"SIAC3","Sida acuta Burm. f.","common wireweed"
"SIAL2","Sisymbrium altissimum L.","tall tumblemustard"
"SIAL3","Sisyrinchium albidum Raf.","white blue-eyed grass"
"SIAL5","Sinapis alba L.","white mustard"
"SIAN","Sicyos angulatus L.","oneseed burr cucumber"
"SIAN2","Silene antirrhina L.","SLEEPY SILENE"
"SIAN3","Sisyrinchium angustifolium Mill.","narrowleaf blue-eyed grass"
"SIAR","Silene armeria L.","sweet William silene"
"SIAR4","Sinapis arvensis L.","charlock mustard"
"SIAS2","Silphium asteriscus L.","starry rosinweed"
"SIASA3","Silphium asteriscus L. var. asteriscus","starry rosinweed"
"SIAT","Sisyrinchium atlanticum E.P. Bicknell","eastern blue-eyed grass"
"SIBAR","Sibara Greene","winged rockcress"
"SIBI","Sisyrinchium biforme E.P. Bicknell","wiry blue-eyed grass"
"SICA9","Sisyrinchium campestre E.P. Bicknell","prairie blue-eyed grass"
"SICYO","Sicyos L.","burr cucumber"
"SIDA","Sida L.","fanpetals"
"SIDER2","Sideroxylon L.","bully"
"SIEL","Sida elliottii Torr. & A. Gray","Elliott's fanpetals"
"SIELE","Sida elliottii Torr. & A. Gray var. elliottii","Elliott's fanpetals"
"SIFU2","Sisyrinchium fuscatum E.P. Bicknell","coastal plain blue-eyed grass"
"SIGA","Silene gallica L.","common catchfly"
"SIGR4","Silphium gracile A. Gray","slender rosinweed"
"SIIN2","Silphium integrifolium Michx.","wholeleaf rosinweed"
"SIINI","Silphium integrifolium Michx. var. integrifolium","wholeleaf rosinweed"
"SIIR2","Sisyrinchium iridifolium Kunth","spreading blue-eyed grass"
"SILA20","Sideroxylon lanuginosum Michx.","gum bully"
"SILA3","Silphium laciniatum L.","compassplant"
"SILA5","Sisyrinchium langloisii Greene","roadside blue-eyed grass"
"SILAA4","Sideroxylon lanuginosum Michx. ssp. albicans (Sarg.) Kartesz & Gandhi","gum bully"
"SILAO","Sideroxylon lanuginosum Michx. ssp. oblongifolium (Nutt.) T.D. Penn.","gum bully"
"SILAR","Silphium laciniatum L. var. robinsonii L.M. Perry","Robinson's compassplant"
"SILAR2","Sideroxylon lanuginosum Michx. ssp. rigidum (A. Gray) T.D. Penn.","gum bully"
"SILEN","Silene L.","catchfly"
"SILI","Sida lindheimeri Engelm. & A. Gray","showy fanpetals"
"SILPH","Silphium L.","rosinweed"
"SILY","Sideroxylon lycioides L.","buckthorn bully"
"SILYB","Silybum Adans.","milkthistle"
"SIMA3","Silybum marianum (L.) Gaertn.","blessed milkthistle"
"SIMI2","Sisyrinchium minus Engelm. & A. Gray","dwarf blue-eyed grass"
"SIMU3","Sisyrinchium mucronatum Michx.","needletip blue-eyed grass"
"SINA","Sisyrinchium nashii E.P. Bicknell","Nash's blue-eyed grass"
"SINAP","Sinapis L.","mustard"
"SINO","Silene noctiflora L.","NIGHTFLOWERING SILENE"
"SIOF","Sisymbrium officinale (L.) Scop.","HEDGEMUSTARD"
"SIPE2","Silphium perfoliatum L.","cup plant"
"SIPEP","Silphium perfoliatum L. var. perfoliatum","cup plant"
"SIRA2","Silphium radula Nutt.","roughstem rosinweed"
"SIRE8","Sideroxylon reclinatum Michx.","Florida bully"
"SIRER2","Sideroxylon reclinatum Michx. ssp. reclinatum","Florida bully"
"SIRH","Sida rhombifolia L.","Cuban jute"
"SIRO5","Sisyrinchium rosulatum E.P. Bicknell","annual blue-eyed grass"
"SISA3","Sisyrinchium sagittiferum E.P. Bicknell","spearbract blue-eyed grass"
"SISC4","Silphium scaberrimum Elliott","roughleaf rosinweed"
"SISP","Sida spinosa L.","prickly fanpetals"
"SIST","Silene stellata (L.) W.T. Aiton","widowsfrill"
"SISU2","Sium suave Walter","hemlock waterparsnip"
"SISU3","Silene subciliata B.L. Rob.","Louisiana catchfly"
"SISYM","Sisymbrium L.","HEDGEMUSTARD"
"SISYR","Sisyrinchium L.","blue-eyed grass"
"SITR7","Silphium trifoliatum L.","whorled rosinweed"
"SITRL","Silphium trifoliatum L. var. latifolium A. Gray","whorled rosinweed"
"SIUM","Sium L.","waterparsnip"
"SIVI2","Sibara virginica (L.) Rollins","Virginia winged rockcress"
"SIVI4","Silene virginica L.","fire pink"
"SIVIV","Silene virginica L. var. virginica","fire pink"
"SMALL","Smallanthus Mack. ex Small","smallanthus"
"SMAU","Smilax auriculata Walter","earleaf greenbrier"
"SMBO2","Smilax bona-nox L.","SAW GREENBRIER"
"SMGL","Smilax glauca Walter","CAT GREENBRIER"
"SMHE","Smilax herbacea L.","smooth carrionflower"
"SMILA2","Smilax L.","greenbrier"
"SMLA","Smilax laurifolia L.","LAUREL GREENBRIER"
"SMPU","Smilax pumila Walter","sarsparilla vine"
"SMRO","Smilax rotundifolia L.","roundleaf greenbrier"
"SMSM","Smilax smallii Morong","lanceleaf greenbrier"
"SMTA2","Smilax tamnoides L.","BRISTLY GREENBRIER"
"SMUV","Smallanthus uvedalius (L.) Mack. ex Small","hairy leafcup"
"SMWA","Smilax walteri Pursh","coral greenbrier"
"SOAL","Sorghum almum Parodi","Columbus grass"
"SOAL6","Solidago altissima L.","late goldenrod"
"SOAM","Solanum americanum Mill.","American black nightshade"
"SOAR","Solidago arguta Aiton","Atlantic goldenrod"
"SOAR2","Sonchus arvensis L.","field sowthistle"
"SOARA2","Sonchus arvensis L. ssp. arvensis","field sowthistle"
"SOARB","Solidago arguta Aiton var. boottii (Hook.) Palmer & Steyerm.","Boott's goldenrod"
"SOARC","Solidago arguta Aiton var. caroliniana A. Gray","Atlantic goldenrod"
"SOAS","Sonchus asper (L.) Hill","spiny sowthistle"
"SOAU2","Solidago auriculata Shuttlw. ex S.F. Blake","eared goldenrod"
"SOBI","Solidago bicolor L.","white goldenrod"
"SOBI2","Sorghum bicolor (L.) Moench","Sorghum"
"SOBIB","Sorghum bicolor (L.) Moench ssp. bicolor","grain sorghum"
"SOBID","Sorghum bicolor (L.) Moench ssp. drummondii (Nees ex Steud.) de Wet & Harlan","Sudangrass"
"SOCA10","Solanum capsicoides All.","cockroach berry"
"SOCA3","Solanum carolinense L.","Carolina horsenettle"
"SOCA4","Solidago caesia L.","wreath goldenrod"
"SOCAC4","Solanum carolinense L. var. carolinense","Carolina horsenettle"
"SODI","Solanum dimidiatum Raf.","western horsenettle"
"SODI3","Solidago discoidea Elliott","rayless mock goldenrod"
"SODO","Solanum douglasii Dunal","greenspot nightshade"
"SOEL","Solanum elaeagnifolium Cav.","SILVERLEAF NIGHTSHADE"
"SOEL3","Sorghastrum elliottii (C. Mohr) Nash","slender Indiangrass"
"SOFI","Solidago fistulosa Mill.","pine barren goldenrod"
"SOFL2","Solidago flexicaulis L.","zigzag goldenrod"
"SOGI","Solidago gigantea Aiton","GIANT GOLDENROD"
"SOHA","Sorghum halepense (L.) Pers.","JOHNSONGRASS"
"SOHI","Solidago hispida Muhl. ex Willd.","hairy goldenrod"
"SOHIH","Solidago hispida Muhl. ex Willd. var. hispida","hairy goldenrod"
"SOJU","Solidago juncea Aiton","early goldenrod"
"SOLAN","Solanum L.","nightshade"
"SOLID","Solidago L.","goldenrod"
"SOLIV","Soliva Ruiz & Pav.","burrweed"
"SOLU","Solidago ludoviciana (A. Gray) Small","Louisiana goldenrod"
"SOLY2","Solanum lycopersicum L.","garden tomato"
"SOLYC","Solanum lycopersicum L. var. cerasiforme (Dunal) Spooner, G.J. Anderson & R.K. Jansen","garden tomato"
"SOLYL","Solanum lycopersicum L. var. lycopersicum","garden tomato"
"SOME","Solanum melongena L.","eggplant"
"SOMU2","Soliva mutisii Kunth","Mutis' burrweed"
"SONCH","Sonchus L.","sowthistle"
"SONE","Solidago nemoralis Aiton","GRAY GOLDENROD"
"SONEN","Solidago nemoralis Aiton var. nemoralis","GRAY GOLDENROD"
"SONU2","Sorghastrum nutans (L.) Nash","INDIANGRASS"
"SOOD","Solidago odora Aiton","anisescented goldenrod"
"SOODO","Solidago odora Aiton var. odora","anisescented goldenrod"
"SOOL","Sonchus oleraceus L.","COMMON SOWTHISTLE"
"SOPA2","Solidago patula Muhl. ex Willd.","roundleaf goldenrod"
"SOPAS","Solidago patula Muhl. ex Willd. var. strictula Torr. & A. Gray","roundleaf goldenrod"
"SOPE","Solidago petiolaris Aiton","downy ragged goldenrod"
"SOPEA","Solidago petiolaris Aiton var. angusta (Torr. & A. Gray) A. Gray","downy ragged goldenrod"
"SOPS","Solanum pseudocapsicum L.","Jerusalem cherry"
"SOPS2","Solanum pseudogracile Heiser","glowing nightshade"
"SOPT7","Solanum ptycanthum Dunal","West Indian nightshade"
"SOPU","Solidago puberula Nutt.","DOWNY GOLDENROD"
"SOPUP","Solidago puberula Nutt. var. pulverulenta (Nutt.) Chapm.","DOWNY GOLDENROD"
"SORA","Solidago radula Nutt.","western rough goldenrod"
"SORAR","Solidago radula Nutt. var. radula","western rough goldenrod"
"SORAS","Solidago radula Nutt. var. stenolepis Fernald","western rough goldenrod"
"SORGH","Sorghastrum Nash","INDIANGRASS"
"SORGH2","Sorghum Moench","Sorghum"
"SORO","Solanum rostratum Dunal","buffalobur nightshade"
"SORU2","Solidago rugosa Mill.","wrinkleleaf goldenrod"
"SORUA","Solidago rugosa Mill. ssp. aspera (Aiton) Cronquist","wrinkleleaf goldenrod"
"SORUR","Solidago rugosa Mill. ssp. rugosa","wrinkleleaf goldenrod"
"SORUR2","Solidago rugosa Mill. ssp. rugosa var. rugosa","wrinkleleaf goldenrod"
"SOSE","Solidago sempervirens L.","seaside goldenrod"
"SOSE2","Soliva sessilis Ruiz & Pav.","field burrweed"
"SOSE5","Sorghastrum secundum (Elliott) Nash","lopsided Indiangrass"
"SOSEM","Solidago sempervirens L. var. mexicana (L.) Fernald","seaside goldenrod"
"SOSI","Solanum sisymbriifolium Lam.","sticky nightshade"
"SOSP2","Solidago speciosa Nutt.","SHOWY GOLDENROD"
"SOSPR","Solidago speciosa Nutt. var. rigidiuscula Torr. & A. Gray","SHOWY GOLDENROD"
"SOSPS4","Solidago speciosa Nutt. var. speciosa","SHOWY GOLDENROD"
"SOST","Solidago stricta Aiton","wand goldenrod"
"SOTO2","Solidago tortifolia Elliott","twistleaf goldenrod"
"SOTU","Solanum tuberosum L.","Irish potato"
"SOUL2","Solidago ulmifolia Muhl. ex Willd.","elmleaf goldenrod"
"SOULM","Solidago ulmifolia Muhl. ex Willd. var. microphylla A. Gray","elmleaf goldenrod"
"SOULU2","Solidago ulmifolia Muhl. ex Willd. var. ulmifolia","elmleaf goldenrod"
"SOVI2","Solanum viarum Dunal","tropical soda apple"
"SPAL","Spartina alterniflora Loisel.","smooth cordgrass"
"SPAM","Sparganium americanum Nutt.","American bur-reed"
"SPAN","Sparganium androcladum (Engelm.) Morong","branched bur-reed"
"SPAR","Spergula arvensis L.","CORN SPURRY"
"SPARG","Sparganium L.","bur-reed"
"SPART","Spartina Schreb.","cordgrass"
"SPBR","Spiranthes brevilabris Lindl.","Texas lady's tresses"
"SPCA10","Spiraea cantoniensis Lour.","Reeves' meadowsweet"
"SPCE","Spiranthes cernua (L.) Rich.","nodding lady's tresses"
"SPCL","Sporobolus clandestinus (Biehler) Hitchc.","rough dropseed"
"SPCO16","Sporobolus compositus (Poir.) Merr.","composite dropseed"
"SPCOC2","Sporobolus compositus (Poir.) Merr. var. compositus","composite dropseed"
"SPCOD3","Sporobolus compositus (Poir.) Merr. var. drummondii (Trin.) Kartesz & Gandhi","Drummond's dropseed"
"SPCOM","Sporobolus compositus (Poir.) Merr. var. macer (Trin.) Kartesz & Gandhi","composite dropseed"
"SPCR","Sporobolus cryptandrus (Torr.) A. Gray","SAND DROPSEED"
"SPCY","Spartina cynosuroides (L.) Roth","BIG CORDGRASS"
"SPDI2","Spermolepis divaricata (Walter) Raf. ex Ser.","roughfruit scaleseed"
"SPEA","Spiranthes eatonii Ames ex P.M. Brown","Eaton's lady's tresses"
"SPEC","Spergularia echinosperma (Celak.) Asch. & Graebn.","bristleseed sandspurry"
"SPEC2","Spermolepis echinata (Nutt. ex DC.) A. Heller","BRISTLY SCALESEED"
"SPERG","Spergula L.","spurry"
"SPERG2","Spergularia (Pers.) J. Presl & C. Presl","sandspurry"
"SPERM","Spermacoce L.","false buttonweed"
"SPERM2","Spermolepis Raf.","scaleseed"
"SPFI","Sphenopholis filiformis (Chapm.) Scribn.","longleaf wedgescale"
"SPGL2","Spermacoce glabra Michx.","smooth false buttonweed"
"SPHAG3","Sphagneticola O. Hoffm.","creeping-oxeye"
"SPHEN","Sphenopholis Scribn.","WEDGESCALE"
"SPHEN5","Sphenoclea Gaertn.","sphenoclea"
"SPIGE","Spigelia L.","pinkroot"
"SPIN","Spermolepis inermis (Nutt. ex DC.) Mathias & Constance","Red River scaleseed"
"SPIN3","Sphenopholis intermedia (Rydb.) Rydb.","slender wedgescale"
"SPIN4","Sporobolus indicus (L.) R. Br.","smut grass"
"SPINI2","Sporobolus indicus (L.) R. Br. var. indicus","smut grass"
"SPIRA","Spiraea L.","spirea"
"SPIRA2","Spiranthes Rich.","lady's tresses"
"SPIRO","Spirodela Schleid.","duckmeat"
"SPJU","Sporobolus junceus (P. Beauv.) Kunth","PINEYWOODS DROPSEED"
"SPLA3","Spiranthes laciniata (Small) Ames","lacelip lady's tresses"
"SPLA4","Spiranthes lacera (Raf.) Raf.","northern slender lady's tresses"
"SPLAG","Spiranthes lacera (Raf.) Raf. var. gracilis (Bigelow) Luer","northern slender lady's tresses"
"SPLO","Sphenopholis longiflora (Vasey) Hitchc.","Texas wedgescale"
"SPLO2","Spiranthes longilabris Lindl.","giantspiral lady's tresses"
"SPMA3","Spigelia marilandica (L.) L.","woodland pinkroot"
"SPMA5","Spiranthes magnicamporum Sheviak","Great Plains lady's tresses"
"SPNE2","Sporobolus neglectus Nash","puffsheath dropseed"
"SPNI","Sphenopholis nitida (Biehler) Scribn.","shiny wedgescale"
"SPOB","Sphenopholis obtusata (Michx.) Scribn.","PRAIRIE WEDGESCALE"
"SPOD","Spiranthes odorata (Nutt.) Lindl.","marsh lady's tresses"
"SPORO","Sporobolus R. Br.","dropseed"
"SPOV","Spiranthes ovalis Lindl.","October lady's tresses"
"SPOVE","Spiranthes ovalis Lindl. var. erostellata Catling","October lady's tresses"
"SPOVO","Spiranthes ovalis Lindl. var. ovalis","October lady's tresses"
"SPPA","Spartina patens (Aiton) Muhl.","saltmeadow cordgrass"
"SPPE","Spartina pectinata Bosc ex Link","PRAIRIE CORDGRASS"
"SPPE3","Sphenopholis pensylvanica (L.) Hitchc.","swamp wedgescale"
"SPPO","Spirodela polyrrhiza (L.) Schleid.","common duckmeat"
"SPPR","Spiraea prunifolia Siebold & Zucc.","bridalwreath spirea"
"SPPR2","Spiranthes praecox (Walter) S. Watson","greenvein lady's tresses"
"SPPY2","Sporobolus pyramidatus (Lam.) Hitchc.","Madagascar dropseed"
"SPSA5","Spergularia salina J. Presl & C. Presl","salt sandspurry"
"SPSI2","Sporobolus silveanus Swallen","Silveus' dropseed"
"SPSP","Spartina spartinae (Trin.) Merr. ex Hitchc.","GULF CORDGRASS"
"SPTE","Spermacoce tenuior L.","slender false buttonweed"
"SPTH2","Spiraea thunbergii Siebold ex Blume","Thunberg's meadowsweet"
"SPTO2","Spiraea tomentosa L.","steeplebush"
"SPTR6","Sphagneticola trilobata (L.) Pruski","Bay Biscayne creeping-oxeye"
"SPTU","Spiranthes tuberosa Raf.","little lady's tresses"
"SPVA","Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood","POVERTY DROPSEED"
"SPVAO","Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. ozarkanus (Fernald) Shinners","Ozark dropseed"
"SPVAV2","Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. vaginiflorus","POVERTY DROPSEED"
"SPVE","Spiranthes vernalis Engelm. & A. Gray","spring lady's tresses"
"SPVI2","Spiraea virginiana Britton","Virginia meadowsweet"
"SPVI3","Sporobolus virginicus (L.) Kunth","seashore dropseed"
"SPZE","Sphenoclea zeylanica Gaertn.","chickenspike"
"STACH","Stachys L.","hedgenettle"
"STAF4","Styphnolobium affine (Torr. & A. Gray) Walp.","Eve's necklacepod"
"STAL4","Stellaria alsine Grimm","bog chickweed"
"STAM4","Styrax americanus Lam.","American snowbell"
"STAPH","Staphylea L.","bladdernut"
"STAQ3","Stylisma aquatica (Walter) Raf.","water dawnflower"
"STAR","Stachys arvensis (L.) L.","staggerweed"
"STBI2","Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","sidebeak pencilflower"
"STCA6","Stylodon carneus (Medik.) Moldenke","Carolina false vervain"
"STCR7","Stachys crenata Raf.","mousesear"
"STEIN","Steinchisma Raf.","gaping grass"
"STELL","Stellaria L.","starwort"
"STENA2","Stenanthium (A. Gray) Kunth","featherbells"
"STENO3","Stenotaphrum Trin.","St. Augustine grass"
"STEWA","Stewartia L.","stewartia"
"STFL4","Stachys floridana Shuttlw. ex Benth.","Florida hedgenettle"
"STGR2","Stenanthium gramineum (Ker Gawl.) Morong","eastern featherbells"
"STGR4","Styrax grandifolius Aiton","bigleaf snowbell"
"STGRG2","Stenanthium gramineum (Ker Gawl.) Morong var. gramineum","eastern featherbells"
"STHE9","Strophostyles helvola (L.) Elliott","amberique-bean"
"STHI3","Steinchisma hians (Elliott) Nash","gaping grass"
"STHU2","Stylisma humistrata (Walter) Chapm.","southern dawnflower"
"STHY","Streptanthus hyacinthoides Hook.","smooth jewelflower"
"STILL","Stillingia Garden ex L.","toothleaf"
"STIPU","Stipulicida Michx.","stipulicida"
"STLA6","Stokesia laevis (Hill) Greene","Stokes' aster"
"STLE6","Strophostyles leiosperma (Torr. & A. Gray) Piper","slickseed fuzzybean"
"STMA","Stewartia malacodendron L.","silky camellia"
"STME2","Stellaria media (L.) Vill.","Common chickweed"
"STMEM","Stellaria media (L.) Vill. ssp. media","Common chickweed"
"STNI6","Stenaria nigricans (Lam.) Terrell","diamond-flowers"
"STNIN","Stenaria nigricans (Lam.) Terrell var. nigricans","diamondflowers"
"STOKE","Stokesia L'Hér.","stokesia"
"STPA8","Stylisma patens (Desr.) Myint","coastal plain dawnflower"
"STPA9","Stellaria parva Pedersen","pygmy starwort"
"STPAP8","Stylisma patens (Desr.) Myint ssp. patens","coastal plain dawnflower"
"STPE15","Stuckenia pectinata (L.) Börner","SAGO PONDWEED"
"STPI3","Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray","Pickering's dawnflower"
"STPIP2","Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray var. pattersonii (Fernald & B.G. Schub.) Myint","Patterson's dawnflower"
"STPR","Stellaria prostrata Baldw.","prostrate starwort"
"STPU","Stellaria pubera Michx.","star chickweed"
"STREP2","Streptanthus Nutt.","TWISTFLOWER"
"STROP","Strophostyles Elliott","fuzzybean"
"STSE","Stenotaphrum secundatum (Walter) Kuntze","St. Augustine grass"
"STSE3","Stipulicida setacea Michx.","pineland scalypink"
"STSES","Stipulicida setacea Michx. var. setacea","pineland scalypink"
"STSY","Stillingia sylvatica L.","queen's-delight"
"STSYS2","Stillingia sylvatica L. ssp. sylvatica","queen's-delight"
"STTE","Stachys tenuifolia Willd.","smooth hedgenettle"
"STTR","Staphylea trifolia L.","AMERICAN BLADDERNUT"
"STUCK","Stuckenia Börner","pondweed"
"STUM2","Strophostyles umbellata (Muhl. ex Willd.) Britton","pink fuzzybean"
"STVI6","Stylisma villosa (Nash) House","hairy dawnflower"
"STYLI","Stylisma Raf.","dawnflower"
"STYLO2","Stylodon Raf.","stylodon"
"STYLO4","Stylosanthes Sw.","pencilflower"
"STYRA","Styrax L.","snowbell"
"SUAED","Suaeda Forssk. ex J.F. Gmel.","seepweed"
"SULI","Suaeda linearis (Elliott) Moq.","annual seepweed"
"SYAD","Symphyotrichum adnatum (Nutt.) G.L. Nesom","scaleleaf aster"
"SYCO3","Symphyotrichum concolor (L.) G.L. Nesom","eastern silver aster"
"SYDI2","Symphyotrichum divaricatum (Nutt.) G.L. Nesom","southern annual saltmarsh aster"
"SYDR","Symphyotrichum drummondii (Lindl.) G.L. Nesom","Drummond's aster"
"SYDRD","Symphyotrichum drummondii (Lindl.) G.L. Nesom var. drummondii","Drummond's aster"
"SYDRT","Symphyotrichum drummondii (Lindl.) G.L. Nesom var. texanum (Burgess) G.L. Nesom","Drummond's aster"
"SYDU2","Symphyotrichum dumosum (L.) G.L. Nesom","rice button aster"
"SYDUD2","Symphyotrichum dumosum (L.) G.L. Nesom var. dumosum","rice button aster"
"SYDUG","Symphyotrichum dumosum (L.) G.L. Nesom var. gracilipes (Wiegand) G.L. Nesom","rice button aster"
"SYDUS2","Symphyotrichum dumosum (L.) G.L. Nesom var. subulifolium (Torr. & A. Gray) G.L. Nesom","rice button aster"
"SYEL2","Symphyotrichum elliottii (Torr. & A. Gray) G.L. Nesom","Elliott's aster"
"SYGE","Symphyotrichum georgianum (Alexander) G.L. Nesom","Georgia aster"
"SYLA3","Symphyotrichum laeve (L.) Á. Löve & D. Löve","SMOOTH BLUE ASTER"
"SYLA4","Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve","CALICO ASTER"
"SYLA6","Symphyotrichum lanceolatum (Willd.) G.L. Nesom","WHITE PANICLE ASTER"
"SYLAI3","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. lanceolatum var. interior (Wiegand) G.L. Nesom","WHITE PANICLE ASTER"
"SYLAL3","Symphyotrichum laeve (L.) Á. Löve & D. Löve var. laeve","SMOOTH BLUE ASTER"
"SYLAL4","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. lanceolatum var. lanceolatum","WHITE PANICLE ASTER"
"SYLAL5","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. lanceolatum var. latifolium (Semple & Chmielewski) G.L. Nesom","WHITE PANICLE ASTER"
"SYLAL6","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. lanceolatum","WHITE PANICLE ASTER"
"SYLAL7","Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve var. lateriflorum","CALICO ASTER"
"SYLAP","Symphyotrichum laeve (L.) Á. Löve & D. Löve var. purpuratum (Nees) G.L. Nesom","SMOOTH BLUE ASTER"
"SYMPH","Symphoricarpos Duham.","snowberry"
"SYMPH4","Symphyotrichum Nees","aster"
"SYMPL2","Symplocos Jacq.","SWEETLEAF"
"SYON2","Symphyotrichum ontarionis (Wiegand) G.L. Nesom","bottomland aster"
"SYOO","Symphyotrichum oolentangiense (Riddell) G.L. Nesom","skyblue aster"
"SYOOO","Symphyotrichum oolentangiense (Riddell) G.L. Nesom var. oolentangiense","skyblue aster"
"SYOR","Symphoricarpos orbiculatus Moench","coralberry"
"SYPA11","Symphyotrichum patens (Aiton) G.L. Nesom","LATE PURPLE ASTER"
"SYPAG","Symphyotrichum patens (Aiton) G.L. Nesom var. gracile (Hook.) G.L. Nesom","LATE PURPLE ASTER"
"SYPAP","Symphyotrichum patens (Aiton) G.L. Nesom var. patentissimum (Lindl. ex DC.) G.L. Nesom","LATE PURPLE ASTER"
"SYPAP2","Symphyotrichum patens (Aiton) G.L. Nesom var. patens","LATE PURPLE ASTER"
"SYPI2","Symphyotrichum pilosum (Willd.) G.L. Nesom","hairy white oldfield aster"
