"Symbol","Scientific Name with Author","GSAT Common Name"
"LISI","Ligustrum sinense Lour.","COMMON CHINESE PRIVET"
"LISP2","Limnobium spongia (Bosc) Rich. ex Steud.","FROGBITE"
"LISQA","Liatris squarrosa (L.) Michx. var. alabamensis (Alexander) Gaiser","SCALY GAYFEATHER"
"LIST","Linum striatum Walter","RIGID FLAX"
"LIST2","Liquidambar styraciflua L.","SWEETGUM"
"LISU4","Linum sulcatum Riddell","GROOVED FLAX"
"LITE3","Lindheimera texana A. Gray & Engelm.","TEXAS STAR"
"LIVU2","Linaria vulgaris Mill.","BUTTER AND EGGS"
"LOAL","Lonicera albiflora Torr. & A. Gray","WHITE HONEYSUCKLE"
"LOAP","Lobelia appendiculata A. DC.","EARFLOWER LOBELIA"
"LOCA2","Lobelia cardinalis L.","cardinal flower"
"LOCO6","Lotus corniculatus L.","Birdsfoot trefoil"
"LOFL","Lonicera flava Sims","yellow honeysuckle"
"LOFO","Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose","BISCUITROOT"
"LOIN","Lobelia inflata L.","INDIAN TOBACCO"
"LOJA","Lonicera japonica Thunb.","JAPANESE HONEYSUCKLE"
"LOMA3","Lomatium macrocarpum (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose","LONG MAMMA"
"LOPE","Lolium perenne L.","ITALIAN RYEGRASS"
"LOPL2","Lotus plebeius (Brandegee) Barneby","COMMON BIRDSFOOT TREFOIL"
"LOPU","Lobelia puberula Michx.","DOWNY LOBELIA"
"LORE5","Lonicera reticulata Raf.","grape honeysuckle"
"LOSE","Lonicera sempervirens L.","trumpet honeysuckle"
"LOSP","Lobelia spicata Lam.","PALESPIKE LOBELIA"
"LOWI","Lophophora williamsii (Lem. ex Salm-Dyck) J.M. Coult.","peyote"
"LUAL2","Ludwigia alternifolia L.","BUSHY SEEDBOX"
"LUDE4","Ludwigia decurrens Walter","WINGLEAF WATERPRIMROSE"
"LUGL","Ludwigia glandulosa Walter","CREEPING SEEDBOX"
"LUHA","Lupinus havardii S. Watson","CHISOS BLUEBONNET"
"LULE4","Ludwigia leptocarpa (Nutt.) H. Hara","ANGLESTEM WATERPRIMROSE"
"LUPA","Ludwigia palustris (L.) Elliott","MARSH SEEDBOX"
"LUSU","Lupinus subcarnosus Hook.","Texas bluebonnet"
"LUTE","Lupinus texensis Hook.","Texas bluebonnet"
"LYAL4","Lythrum alatum Pursh","WINGED LYTHRUM"
"LYALL","Lythrum alatum Pursh var. lanceolatum (Elliott) Torr. & A. Gray ex Rothr.","WINGED LYTHRUM"
"LYAM","Lycopus americanus Muhl. ex W.P.C. Barton","AMERICAN BUGLEWEED"
"LYBE","Lycium berlandieri Dunal","BERLANDIER WOLFBERRY"
"LYCA4","Lythrum californicum Torr. & A. Gray","California loosestrife"
"LYCAQ","Lycium carolinianum Walter var. quadrifidum (Dunal) C.L. Hitchc.","LARGEFLOWER WOLFBERRY"
"LYCI","Lysimachia ciliata L.","FRINGED LOOSESTRIFE"
"LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","skeletonplant"
"LYLA","Lysimachia lanceolata Walter","LANCELEAF LOOSESTRIFE"
"LYLI","Lyonia ligustrina (L.) DC.","HE-HUCKLEBERRY"
"LYMA2","Lyonia mariana (L.) D. Don","staggerbush"
"LYPA","Lycium pallidum Miers","PALE WOLFBERRY"
"LYPH","Lycurus phleoides Kunth","WOLFTAIL"
"LYPU","Lycium puberulum A. Gray","DOWNY WOLFBERRY"
"LYRU","Lycopus rubellus Moench","TAPERLEAF BUGLEWEED"
"LYSA2","Lythrum salicaria L.","PURPLE LOOSESTRIFE"
"LYTE","Lygodesmia texana (Torr. & A. Gray) Greene","Texas skeletonplant"
"LYUN","Lycopus uniflorus Michx.","ONEFLOWER BUGLEWEED"
"LYVI4","Lycopus virginicus L.","VIRGINIA BUGLEWEED"
"MAAC","Magnolia acuminata (L.) L.","CUCUMBERTREE"
"MAAN9","Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.","CLIMBING SNAPDRAGON"
"MABI6","Matelea biflora (Raf.) Woodson","TWOFLOWER MILKVINE"
"MACA7","Marshallia caespitosa Nutt. ex DC.","SEEP MARSHALLIA"
"MACAC3","Machaeranthera canescens (Pursh) A. Gray ssp. canescens var. canescens","SPINY GOLDENWEED"
"MADE5","Malacomeles denticulata (Kunth) Engelm.","BIG BEND SERVICEBERRY"
"MADI6","Matricaria discoidea DC.","PINEAPPLEWEED"
"MAGL6","Malpighia glabra L.","Barbados cherry"
"MAGR4","Magnolia grandiflora L.","SOUTHERN MAGNOLIA"
"MAHA4","Mahonia haematocarpa (Wooton) Fedde","red barberry"
"MAIO","Malus ioensis (Alph. Wood) Britton","PRAIRIE CRABAPPLE"
"MANE","Malva neglecta Wallr.","COMMON MALLOW"
"MAPA9","Matelea parvifolia (Torr.) Woodson","LITTLELEAF MATELEA"
"MAPH","Maytenus phyllanthoides Benth.","GUTTAPERCHA MAYTEN"
"MAPI","Machaeranthera pinnatifida (Hook.) Shinners","cutleaf goldenweed"
"MAPO","Maclura pomifera (Raf.) C.K. Schneid.","BOIS D'ARC"
"MAPRT","Mammillaria prolifera (Mill.) Haw. var. texana (Engelm.) Borg","Texas nipple cactus"
"MAPY","Magnolia pyramidata W. Bartram","pyramid magnolia"
"MARAR","Maianthemum racemosum (L.) Link ssp. racemosum","FEATHER SOLOMONS SEAL"
"MARE11","Mahonia repens (Lindl.) G. Don","CREEPING BARBERRY"
"MASA4","Matelea sagittifolia (A. Gray) Woodson","ARROWLEAF MATELEA"
"MASP3","Mammillaria sphaerica A. Dietr.","LONGSPINE NIPPLE CACTUS"
"MATE10","Matelea texensis Correll","Texas milkvine"
"MATR","Magnolia tripetala (L.) L.","UMBRELLA MAGNOLIA"
"MATR3","Mahonia trifoliolata (Moric.) Fedde","agarito"
"MAVI2","Magnolia virginiana L.","SWEETBAY"
"MAVU","Marrubium vulgare L.","HOREHOUND"
"MEAL5","Mentzelia albescens (Gillies & Arn.) Griseb.","WAVYLEAF MENTZELIA"
"MEAR","Medicago arabica (L.) Huds.","SPOTTED BURCLOVER"
"MEAZ","Melia azedarach L.","CHINABERRY"
"MECA3","Menispermum canadense L.","COMMON MOONSEED"
"MECI","Melampodium cinereum DC.","rockdaisy"
"MECIH","Melampodium cinereum DC. var. hirtellum Stuessy","hoary blackfoot"
"MEDE2","Mentzelia decapetala (Pursh ex Sims) Urb. & Gilg ex Gilg","TENPETAL MENTZELIA"
"MEDEL","Menodora decemfida (Gillies ex Hook. & Arn.) A. Gray var. longifolia Steyerm.","tenfinger menodora"
"MEHE2","Menodora heterophylla Moric. ex DC.","low menodora"
"MELE2","Melampodium leucanthum Torr. & A. Gray","PLAINS BLACKFOOT"
"MELO2","Menodora longiflora A. Gray","showy menodora"
"MELU","Medicago lupulina L.","BLACK MEDIC"
"MEMI","Medicago minima (L.) L.","LITTLE BURCLOVER"
"MEMU","Melica mutica Walter","TWOFLOWER MELIC"
"MENI","Melica nitens (Scribn.) Nutt. ex Piper","THREEFLOWER MELIC"
"MENU","Mentzelia nuda (Pursh) Torr. & A. Gray","STICKLEAF MENTZELIA"
"MEOF","Melilotus officinalis (L.) Lam.","YELLOW SWEETCLOVER"
"MEOF","Melilotus officinalis (L.) Lam.","white sweetclover"
"MEOF2","Melissa officinalis L.","COMMON BALM"
"MEOL","Mentzelia oligosperma Nutt. ex Sims","CHICKTHIEF"
"MEOR2","Medicago orbicularis (L.) Bartal.","BUTTON BURCLOVER"
"MEPE3","Melothria pendula L.","DROOPING MELONNETTLE"
"MEPI","Mentha ×piperita L. (pro sp.) [aquatica × spicata]","PEPPERMINT"
"MEPO3","Medicago polymorpha L.","BURCLOVER"
"MERE9","Melinis repens (Willd.) Zizka","natalgrass"
"MESA","Medicago sativa L.","ALFALFA"
"MESC","Menodora scabra A. Gray","rough menodora"
"MESP3","Mentha spicata L.","SPEARMINT"
"MEST3","Mentzelia strictissima (Wooton & Standl.) J. Darl.","SANDLILLY"
"MIACB","Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby","catclaw mimosa"
"MIAL4","Mirabilis albida (Walter) Heimerl","WHITE FOUR-O'CLOCK"
"MIAS3","Mimosa asperata L.","black mimosa"
"MIBO2","Mimosa borealis A. Gray","fragrant mimosa"
"MIDY","Mimosa dysocarpa Benth.","velvetpod mimosa"
"MIGL3","Mirabilis glabra (S. Watson) Standl.","LOW FOUR O'CLOCK"
"MIGL3","Mirabilis glabra (S. Watson) Standl.","CARLETON FOUR O'CLOCK"
"MIJA","Mirabilis jalapa L.","COMMON FOUR O'CLOCK"
"MILI3","Mirabilis linearis (Pursh) Heimerl","NARROWLEAF FOUR-O'CLOCK"
"MIMU6","Minuartia muscorum (Fassett) Rabeler","starwort"
"MINY","Mirabilis nyctaginea (Michx.) MacMill.","Wild four-o'clock"
"MIPE3","Mitreola petiolata (J.F. Gmel.) Torr. & A. Gray","LAX HORNPOD"
"MIQUF","Mimosa quadrivalvis L. var. floridana (Chapm.) Barneby","catclaw sensitivebriar"
"MIRE","Mitchella repens L.","PARTRIDGEBERRY"
"MIRI","Mimulus ringens L.","RINGEN MONKEYFLOWER"
"MIRO6","Mimosa roemeriana Scheele","ROEMER SENSITIVEBRIAR"
"MIRU5","Mimosa rupertiana B.L. Turner","PRICKLY SENSITIVEBRIAR"
"MISC","Mikania scandens (L.) Willd.","CLIMBING HEMPWEED"
"MIST2","Mimosa strigillosa Torr. & A. Gray","HERBACEOUS MIMOSA"
"MOAL","Morus alba L.","WHITE MULBERRY"
"MOCA","Modiola caroliniana (L.) G. Don","CAROLINA MODIOLA"
"MOCA7","Morella caroliniensis (Mill.) Small","EVERGREEN BAYBERRY"
"MOCE2","Morella cerifera (L.) Small","WAXMYRTLE"
"MOCI","Monarda citriodora Cerv. ex Lag.","LEMON BEEBALM"
"MOCL2","Monarda clinopodioides A. Gray","BASIL BEEBALM"
"MOLI","Monanthochloe littoralis Engelm.","shoregrass"
"MOMI","Morus microphylla Buckley","TEXAS MULBERRY"
"MONI","Morus nigra L.","black mulberry"
"MONU","Monolepis nuttalliana (Schult.) Greene","NUTTALL MONOLEPIS"
"MOPE","Monarda pectinata Nutt.","pony beebalm"
"MOPUA","Monarda punctata L. ssp. punctata var. arkansana (E.M. McClint. & Epling) Shinners","spotted beebalm"
"MORU","Monarda russeliana Nutt. ex Sims","RUSSELLS HENBIT"
"MORU2","Morus rubra L.","RED MULBERRY"
"MOVE","Mollugo verticillata L.","CARPETWEED"
"MUAR","Muhlenbergia arenacea (Buckley) Hitchc.","ear muhly"
"MUAR2","Muhlenbergia arenicola Buckley","SAND MUHLY"
"MUAS","Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi","ALKALI MUHLY"
"MUCU3","Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.","PLAINS MUHLY"
"MUFI3","Muhlenbergia filipes M.A. Curtis","GULF MUHLY"
"MUGL","Muhlenbergia glabriflora Scribn.","inland muhly"
"MUGL2","Muhlenbergia glauca (Nees) B.D. Jacks.","desert muhly"
"MUIN","Muhlenbergia ×involuta Swallen (pro sp.) [lindheimeri × reverchonii]","CANYON MUHLY"
"MULI","Muhlenbergia lindheimeri Hitchc.","LINDHEIMER MUHLY"
"MUMO","Muhlenbergia montana (Nutt.) Hitchc.","MOUNTAIN MUHLY"
"MUPO","Muhlenbergia polycaulis Scribn.","cliff muhly"
"MUPO2","Muhlenbergia porteri Scribn. ex Beal","bush muhly"
"MUPU2","Muhlenbergia pungens Thurb.","SANDHILL MUHLY"
"MURE2","Muhlenbergia reverchonii Vasey & Scribn.","seep muhly"
"MUSC","Muhlenbergia schreberi J.F. Gmel.","NIMBLEWILL MUHLY"
"MUSQ3","Munroa squarrosa (Nutt.) Torr.","FALSE BUFFALOGRASS"
"MUSY","Muhlenbergia sylvatica (Torr.) Torr. ex A. Gray","FOREST MUHLY"
"MUTE4","Muhlenbergia tenuifolia (Kunth) Trin.","mesa muhly"
"MUTO2","Muhlenbergia torreyi (Kunth) Hitchc. ex Bush","RING MUHLY"
"MYAQ2","Myriophyllum aquaticum (Vell.) Verdc.","BRAZILIAN WATERMILFOIL"
"MYHE2","Myriophyllum heterophyllum Michx.","CHANGELEAF PARROTFEATHER"
"MYMA","Myosotis macrosperma Engelm.","SOUTHERN FORGET ME NOT"
"MYMI2","Myosurus minimus L.","TINY MOUSETAIL"
"MYPI","Myriophyllum pinnatum (Walter) Britton, Sterns & Poggenb.","GREEN PARROTFEATHER"
"MYVE","Myosotis verna Nutt.","SPRING FORGET ME NOT"
"NAGU","Najas guadalupensis (Spreng.) Magnus","SOUTHERN WATERNYMPH"
"NAHI","Nama hispidum A. Gray","BRISTLY NAMA"
"NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","TEXAS WINTERGRASS"
"NAOF","Nasturtium officinale W.T. Aiton","WATERCRESS"
"NAST2","Nama stevensii C.L. Hitchc.","STEVENS NAMA"
"NEAR5","Nekemias arborea (L.) J. Wen & Boggan","peppervine"
"NECA2","Nepeta cataria L.","CATNIP"
"NEGE","Nemastylis geminiflora Nutt.","PRAIRIE PLEATLEAF"
"NELU","Nelumbo lutea Willd.","LOTUS"
"NELU2","Neptunia lutea (Leavenworth) Benth.","YELLOW NEPTUNIA"
"NENU","Nemastylis nuttallii Pickering ex R.C. Foster","PURPLE PLEATLEAF"
"NEOL","Nerium oleander L.","oleander"
"NEPH","Nemophila phacelioides Nutt.","baby blue-eyes"
"NEPU3","Neptunia pubescens Benth.","TROPICAL NEPTUNIA"
"NIGL","Nicotiana glauca Graham","tree tobacco"
"NIOBO","Nicotiana obtusifolia M. Martens & Galeotti var. obtusifolia","DESERT TOBACCO"
"NIRE","Nicotiana repanda Willd. ex Lehm.","WILD TOBACCO"
"NOER","Nolina erumpens (Torr.) S. Watson","beargrass"
"NOLI","Nolina lindheimeriana (Scheele) S. Watson","LINDHEIMER NOLINA"
"NOTE","Nolina texana S. Watson","SACAHUISTA"
"NOTE2","Nothoscordum texanum M.E. Jones","false garlic"
"NUCA","Nuttallanthus canadensis (L.) D.A. Sutton","OLDFIELD TOADFLAX"
"NYAQ2","Nyssa aquatica L.","WATER TUPELO"
"NYCA","Nyctaginia capitata Choisy","SCARLET MUSKFLOWER"
"NYOD","Nymphaea odorata Aiton","AMERICAN WATERLILY"
"NYODO","Nymphaea odorata Aiton ssp. odorata","WATERLILY"
"NYPE","Nymphoides peltata (S.G. Gmel.) Kuntze","FLOATING HEART"
"NYSY","Nyssa sylvatica Marshall","BLACKGUM"
"OEAL","Oenothera albicaulis Pursh","HALFSHRUB SUNDROP"
"OEBI","Oenothera biennis L.","COMMON EVENINGPRIMROSE"
"OECI","Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch","WOOLY GAURA"
"OECIP","Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch ssp. parksii (Munz) W.L. Wagner & Hoch","HAIRY GAURA"
"OECU2","Oenothera curtiflora W.L. Wagner & Hoch","SMALLFLOWER GAURA"
"OEDR","Oenothera drummondii Hook.","BEACH EVENINGPRIMROSE"
"OEGR2","Oenothera grandis (Britton) Smyth","LARGEFLOWER EVENINGPRIMROSE"
"OEHE3","Oenothera heterophylla Spach","LARGEFLOWER EVENINGPRIMROSE"
"OEHE5","Oenothera hexandra (Ortega) W.L. Wagner & Hoch","SLENDER GAURA"
"OEJA","Oenothera jamesii Torr. & A. Gray","JAMES EVENINGPRIMROSE"
"OELA","Oenothera laciniata Hill","CUTLEAF EVENINGPRIMROSE"
"OELI","Oenothera linifolia Nutt.","THREADLEAF SUNDROP"
"OELI2","Oenothera lindheimeri (Engelm. & A. Gray) W.L. Wagner & Hoch","WHITE GAURA"
"OENOT","Oenothera L.","GAURA SP."
"OERH","Oenothera rhombipetala Nutt. ex Torr. & A. Gray","FOURPOINT EVENINGPRIMROSE"
"OESI3","Oenothera sinuosa W.L. Wagner & Hoch","WAVYLEAF GAURA"
"OESP2","Oenothera speciosa Nutt.","SHOWY EVENINGPRIMROSE"
"OESU3","Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch","scarlet gaura"
"OESU4","Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch","ROADSIDE GAURA"
"OETR","Oenothera triangulata (Buckley) W.L. Wagner & Hoch","THREEPETAL GAURA"
"OETR2","Oenothera triloba Nutt.","STEMLESS EVENINGPRIMROSE"
"OLNI","Oligoneuron nitidum (Torr. & A. Gray) Small","shiny goldenrod"
"OLRIR","Oligoneuron rigidum (L.) Small var. rigidum","STIFF GOLDENROD"
"OLUN","Oldenlandia uniflora L.","ONEFLOWER OLDENLANDIA"
"ONSE","Onoclea sensibilis L.","SENSITIVE FERN"
"OPEN","Ophioglossum engelmannii Prantl","ADDERSTONGUE"
"OPENL","Opuntia engelmannii Salm-Dyck ex Engelm. var. lindheimeri (Engelm.) Parfitt & Pinkava","TEXAS PRICKLYPEAR"
"OPENL2","Opuntia engelmannii Salm-Dyck ex Engelm. var. linguiformis (Griffiths) Parfitt & Pinkava","TONGUE PRICKLYPEAR"
"OPMA2","Opuntia macrorhiza Engelm.","GRASSLAND PRICKLYPEAR"
"OPMAM","Opuntia macrocentra Engelm. var. macrocentra","LONGSPINE PRICKLYPEAR"
"OPMAM3","Opuntia macrorhiza Engelm. var. macrorhiza","BIGFLOWER PRICKLYPEAR"
"OPMAP","Opuntia macrorhiza Engelm. var. pottsii (Salm-Dyck) L.D. Benson","GRASSLAND PRICKLYPEAR"
"OPPH","Opuntia phaeacantha Engelm.","BROWNSPINE PRICKLYPEAR"
"OPPH","Opuntia phaeacantha Engelm.","BROWNSPINE PRICKLYPEAR"
"OPPO","Opuntia polyacantha Haw.","PLAINS PRICKLYPEAR"
"OPPOA","Opuntia polyacantha Haw. var. arenaria (Engelm.) Parfitt","SAND PRICKLYPEAR"
"OPPOP","Opuntia polyacantha Haw. var. polyacantha","PLAINS PRICKLYPEAR"
"OPRU3","Opuntia rufida Engelm.","blind pricklypear"
"OPST2","Opuntia stricta (Haw.) Haw.","erect pricklypear"
"OPST3","Opuntia strigil Engelm.","marblefruit pricklypear"
"ORFA","Orobanche fasciculata Nutt.","PURPLE BROOMRAPE"
"ORLU","Orobanche ludoviciana Nutt.","LOUISIANA BROOMRAPE"
"ORLUM","Orobanche ludoviciana Nutt. ssp. multiflora (Nutt.) T.S. Collins ex H.L. White & W.C. Holmes","MANYFLOWERED BROOMRAPE"
"ORPEP2","Orbexilum pedunculatum (Mill.) Rydb. var. pedunculatum","BABYROOT SCURFPEA"
"ORSA","Oryza sativa L.","RICE"
"ORSI","Orbexilum simplex (Nutt. ex Torr. & A. Gray) Rydb.","SIMPLE SCURFPEA"
"ORUN","Orobanche uniflora L.","ONEFLOWERED BROOMRAPE"
"OSCH2","Ostrya chisosensis Correll","Chisos hophornbeam"
"OSCI","Osmunda cinnamomea L.","CINNAMON FERN"
"OSLO","Osmorhiza longistylis (Torr.) DC.","LONGSTYLE SWEETROOT"
"OSVI","Ostrya virginiana (Mill.) K. Koch","HOPHORNBEAM"
"OXCO","Oxalis corniculata L.","CREEPING WOODSORREL"
"OXDI2","Oxalis dillenii Jacq.","YELLOW WOODSORREL"
"OXDR","Oxalis drummondii A. Gray","DRUMMOND WOODSORREL"
"OXFR","Oxalis frutescens L.","SHRUBBY OXALIS"
"OXLA3","Oxytropis lambertii Pursh","LAMBERT CRAZYWEED"
"OXST","Oxalis stricta L.","COMMON YELLOW OXALIS"
"OXVI","Oxalis violacea L.","purple woodsorrel"
"PAAC3","Parkinsonia aculeata L.","retama"
"PAAN","Panicum anceps Michx.","BEAKED PANICUM"
"PAAN4","Panicum antidotale Retz.","blue panicum"
"PAAU3","Packera aurea (L.) Á. Löve & D. Löve","GOLDEN GROUNDSEL"
"PABI2","Pappophorum bicolor Fourn.","pink pappusgrass"
"PABU","Panicum bulbosum Kunth","BULB PANIC"
"PACA3","Palafoxia callosa (Nutt.) Torr. & A. Gray","SMALL PALAFOXIA"
"PACA6","Panicum capillare L.","COMMON WITCHGRASS"
"PACO2","Panicum coloratum L.","kleingrass"
"PADE24","Paspalum denticulatum Trin.","LONGTOM"
"PADI3","Paspalum dilatatum Poir.","DALLISGRASS"
"PAED","Passiflora edulis Sims","passionflower"
"PAFA3","Paronychia fastigiata (Raf.) Fernald","CLUSTERSTEM NAILWORT"
"PAFL4","Paspalum floridanum Michx.","FLORIDA PASPALUM"
"PAGL17","Packera glabella (Poir.) C. Jeffrey","butterweed"
"PAHA","Panicum hallii Vasey","HALLS PANICUM"
"PAHA2","Panicum havardii Vasey","HAVARD PANICUM"
"PAHAF","Panicum hallii Vasey var. filipes (Scribn.) Waller","FILLY PANICUM"
"PAHE2","Panicum hemitomon Schult.","MAIDENCANE"
"PAHO","Palafoxia hookeriana Torr. & A. Gray","SHOWY PALAFOXIA"
"PAHY","Parthenium hysterophorus L.","WHITETOP WEED"
"PAIN3","Parthenium integrifolium L.","AMERICAN FEVERFEW"
"PAJA","Paronychia jamesii Torr. & A. Gray","NAILWORT"
"PALA10","Paspalum laeve Michx.","ROUNDSEED PASPALUM"
"PALA11","Paspalum langei (Fourn.) Nash","RUSTYSEED PASPALUM"
"PALA13","Pavonia lasiopetala Scheele","WRIGHT PAVONIA"
"PALU2","Passiflora lutea L.","passionflower"
"PAMI2","Panicum miliaceum L.","PROSO MILLET"
"PAMI4","Paspalum minus Fourn.","MAT PASPALUM"
"PAMO4","Paspalum monostachyum Vasey","GULFDUNE PASPALUM"
"PANIC","Panicum L.","LOW PANICUM SP"
"PANO2","Paspalum notatum Flueggé","BAHIAGRASS"
"PAOB","Panicum obtusum Kunth","vine mesquite"
"PAOB6","Packera obovata (Muhl. ex Willd.) W.A. Weber & Á. Löve","STOLON GROUNDSEL"
"PAPE5","Parietaria pensylvanica Muhl. ex Willd.","PENNSYLVANIA PELLITORY"
"PAPL12","Packera plattensis (Nutt.) W.A. Weber & Á. Löve","PRAIRIE GROUNDSEL"
"PAPL3","Paspalum plicatulum Michx.","BROWNSEED PASPALUM"
"PAQU2","Parthenocissus quinquefolia (L.) Planch.","VIRGINIA CREEPER"
"PARE3","Panicum repens L.","TORPEDOGRASS"
"PARI4","Panicum rigidulum Bosc ex Nees","REDTOP PANICUM"
"PASE","Paronychia sessiliflora Nutt.","CREEPING NAILWORT"
"PASE5","Paspalum setaceum Michx.","FRINGELEAF PASPALUM"
"PASM","Pascopyrum smithii (Rydb.) Á. Löve","WESTERN WHEATGRASS"
"PASO2","Papaver somniferum L.","opium poppy"
"PASP","Palafoxia sphacelata (Nutt. ex Torr.) Cory","RAYED PALAFOXIA"
"PASPA","Paspalidium Stapf","LOW PASPALUMS"
"PASU3","Passiflora suberosa L.","maypop"
"PATO4","Packera tomentosa (Michx.) C. Jeffrey","WOOLY GROUNDSEL"
"PAUR2","Paspalum urvillei Steud.","VASEYGRASS"
"PAVA","Paspalum vaginatum Sw.","SEASHORE PASPALUM"
"PAVA2","Pappophorum vaginatum Buckley","whiplash pappusgrass"
"PAVI2","Panicum virgatum L.","SWITCHGRASS"
"PAVI4","Paronychia virginica Spreng.","VIRGINIA NAILWORT"
"PAVI5","Parthenocissus vitacea (Knerr) Hitchc.","thicket creeper"
"PEAL2","Penstemon albidus Nutt.","WHITE PENSTEMON"
"PEAM","Penstemon ambiguus Torr.","GILIA PENSTEMON"
"PEAM2","Perideridia americana (Nutt. ex DC.) Rchb.","OSAGE PERIDERIDIA"
"PEAN","Pectis angustifolia Torr.","NARROWLEAF PECTIS"
"PEAN6","Perityle angustifolia (A. Gray) Shinners","RAYLESS ROCKDAISY"
"PEAR6","Pediomelum argophyllum (Pursh) J. Grimes","SILVERLEAF SCURFPEA"
"PEAT2","Pellaea atropurpurea (L.) Link","PURPLE CLIFFBRAKE"
"PEBU","Penstemon buckleyi Pennell","BUCKLEY PENSTEMON"
"PECA","Pedicularis canadensis L.","EARLY LOUSEWORT"
"PECA12","Petrophytum caespitosum (Nutt.) Rydb.","mat rockspirea"
"PECI","Pennisetum ciliare (L.) Link","buffelgrass"
"PECO4","Penstemon cobaea Nutt.","cobaea penstemon"
"PECU3","Pediomelum cuspidatum (Pursh) Rydb.","TALLBREAD SCURFPEA"
"PEDI","Penstemon digitalis Nutt. ex Sims","TALUS SLOPE PENSTEMON"
"PEDI2","Perityle dissecta (Torr.) A. Gray","SLIMLOBE ROCKDAISY"
"PEES","Pediomelum esculentum (Pursh) Rydb.","INDIAN BREADROOT"
"PEFE","Penstemon fendleri Torr. & A. Gray","FENDLER PENSTEMON"
"PEFR4","Perilla frutescens (L.) Britton","BEEFSTEAK"
"PEGR7","Penstemon grandiflorus Nutt.","LARGEFLOWERED PENSTEMON"
"PEGR9","Periploca graeca L.","GRECIAN SILKVINE"
"PEGRG","Peniocereus greggii (Engelm.) Britton & Rose var. greggii","nightblooming cereus"
"PELA10","Penstemon laxiflorus Pennell","DROOPING FOXGLOVE"
"PELI10","Pediomelum linearifolium (Torr. & A. Gray) J. Grimes","SLIMLEAF SCURFPEA"
"PELIH2","Perityle lindheimeri (A. Gray) Shinners var. halimifolia (A. Gray) A. Powell","LINDHEIMER ROCKDAISY"
"PENE4","Pennisetum nervosum (Nees) Trin.","BENTSPIKE PENNISETUM"
"PENST","Penstemon Schmidel","Penstemon"
"PEOK","Penstemon oklahomensis Pennell","OKLAHOMA PENSTEMON"
"PEPA12","Perityle parryi A. Gray","HEARTLEAF ROCKDAISY"
"PERE10","Pediomelum reverchonii (S. Watson) Rydb.","ROCK SCURFPEA"
"PERH2","Pediomelum rhombifolium (Torr. & A. Gray) Rydb.","ROUNDLEAF SCURFPEA"
"PERU3","Perityle rupestris (A. Gray) Shinners","leafy rockdaisy"
"PESE6","Penthorum sedoides L.","VIRGINIA PENTHORUM"
"PETE2","Pellaea ternifolia (Cav.) Link","cliffbrake"
"PEVI","Peltandra virginica (L.) Schott","VIRGINIA PELTANDRA"
"PHAB","Phyllanthus abnormis Baill.","ABNORMIS LEAFLOWER"
"PHAM4","Phytolacca americana L.","POKE"
"PHAN2","Phalaris angusta Nees ex Trin.","timothy canarygrass"
"PHAN5","Physalis angulata L.","CUTLEAF GROUNDCHERRY"
"PHAN6","Physostegia angustifolia Fernald","NARROWLEAF DRAGONHEAD"
"PHAR12","Philadelphus argenteus Rydb.","silver mockorange"
"PHAR3","Phalaris arundinacea L.","REED CANARYGRASS"
"PHAU7","Phragmites australis (Cav.) Trin. ex Steud.","COMMON REED"
"PHCA5","Phalaris canariensis L.","COMMON CANARYGRASS"
"PHCA6","Phalaris caroliniana Walter","CAROLINA CANARYGRASS"
"PHCA9","Phyllanthus caroliniensis Walter","CAROLINA LEAFLOWER"
"PHCO14","Phoradendron coryae Trel.","OAK MISTLETOE"
"PHCO2","Phacelia congesta Hook.","BLUE CURLS"
"PHCU2","Phlox cuspidata Scheele","CUSPID PHLOX"
"PHCU3","Phyla cuneifolia (Torr.) Greene","WEDGELEAF FOGFRUIT"
"PHDIL6","Phlox divaricata L. ssp. laphamii (Alph. Wood) Wherry","sweet william"
"PHDR","Phlox drummondii Hook.","DRUMMOND PHLOX"
"PHFR11","Phyla fruticosa (Mill.) Kennedy","fogfruit"
"PHGI","Phacelia gilioides Brand","SOUTHEASTERN PHACELIA"
"PHGL4","Phlox glaberrima L.","SMOOTH PHLOX"
"PHGY2","Phanopyrum gymnocarpon (Elliott) Nash","SAVANNAH PANICUM"
"PHHA3","Phoradendron hawksworthii (Wiens) Wiens","ROUGH MISTLETOE"
"PHHE5","Physalis heterophylla Nees","CLAMMY GROUNDCHERRY"
