"Symbol","Scientific Name with Author","GSAT Common Name"
"MAMI9","Mariosousa millefolia Seigler & Ebinger","Santa Rita acacia"
"MAMMI","Mammillaria Haw.","Mammillaria"
"MANE","Malva neglecta Wallr.","COMMON MALLOW"
"MAPA5","Malva parviflora L.","cheeseweed mallow"
"MAPI","Machaeranthera pinnatifida (Hook.) Shinners","spiny tansyaster"
"MARRU","Marrubium L.","Marrubium"
"MASO","Malacothrix sonchoides (Nutt.) Torr. & A. Gray","yellow desert-dandelion"
"MASO6","Malacothrix sonorae W.S. Davis & P.H. Raven","Sonoran desert-dandelion"
"MATA2","Machaeranthera tanacetifolia (Kunth) Nees","Tahoka tansyaster"
"MATH","Mammillaria thornberi Orcutt","little fishhook cactus"
"MATO2","Malacothrix torreyi A. Gray","Mojave desert-dandelion"
"MATR3","Mahonia trifoliolata (Moric.) Fedde","algerita barberry"
"MAVI","Macromeria viridiflora DC.","giant trumpets"
"MAVU","Marrubium vulgare L.","white horehound"
"MAWR2","Mammillaria wrightii Engelm.","largefruit fishhook cactus"
"MEAL6","Mentzelia albicaulis (Hook.) Torr. & A. Gray","whitestem stickleaf"
"MEAS","Mentzelia aspera L.","tropical stickleaf"
"MEAZ","Melia azedarach L.","Chinaberry tree"
"MEDE5","Mentzelia desertorum (Davidson) H.J. Thomp. & Roberts","desert stickleaf"
"MEDIC","Medicago L.","Medicago"
"MEFR","Melica frutescens Scribn.","woody melicgrass"
"MEFR2","Mertensia franciscana A. Heller","Franciscan bluebells"
"MEIN2","Melilotus indicus (L.) All.","Indian sweetclover"
"MEIN5","Mentzelia involucrata S. Watson","whitebract stickleaf"
"MELAM","Melampodium L.","Melampodium"
"MELE2","Melampodium leucanthum Torr. & A. Gray","plains blackfoot daisy"
"MELIA","Melia L.","Melia"
"MELIC","Melica L.","Melica"
"MELIL","Melilotus Mill.","Melilotus"
"MELIN","Melinis P. Beauv.","Melinis"
"MELU","Medicago lupulina L.","BLACK MEDIC"
"MEMA2","Mertensia macdougalii A. Heller","Macdougal bluebells"
"MEMI","Medicago minima (L.) L.","bur medic"
"MEMU3","Mentzelia multiflora (Nutt.) A. Gray","Adonis stickleaf"
"MENI2","Mentzelia nitens Greene","shining stickleaf"
"MENOD","Menodora Bonpl.","Menodora"
"MENTZ","Mentzelia L.","Mentzelia"
"MENU","Mentzelia nuda (Pursh) Torr. & A. Gray","bractless stickleaf"
"MEOF","Melilotus officinalis (L.) Lam.","YELLOW SWEETCLOVER"
"MEPO","Melica porteri Scribn.","Porter melicgrass"
"MEPO3","Medicago polymorpha L.","BURCLOVER"
"MEPU3","Mentzelia pumila Nutt. ex Torr. & A. Gray","golden stickleaf"
"MERE9","Melinis repens (Willd.) Zizka","natal grass"
"MERTE","Mertensia Roth","Mertensia"
"MESA","Medicago sativa L.","ALFALFA"
"MESC","Menodora scabra A. Gray","rough menodora"
"MESP2","Menodora spinescens A. Gray","spiny menodora"
"MIAC3","Mimosa aculeaticarpa Ortega","wait-a-bit"
"MIACB","Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby","wait-a-bit"
"MIBI6","Mimulus bigelovii (A. Gray) A. Gray","yellowthroat monkeyflower"
"MICA3","Mimulus cardinalis Douglas ex Benth.","crimson monkeyflower"
"MICO15","Mirabilis comata (Small) Standl.","tufted four o'clock"
"MICO7","Mirabilis coccinea (Torr.) Benth. & Hook. f.","scarlet four o'clock"
"MIDE4","Mimulus dentilobus B.L. Rob. & Fernald","toothpetal monkeyflower"
"MIDY","Mimosa dysocarpa Benth.","velvetpod mimosa"
"MIGL","Mimulus glabratus Kunth","roundleaf monkeyflower"
"MIGRG4","Microsteris gracilis (Hook.) Greene var. gracilis","slender phlox"
"MIGU","Mimulus guttatus DC.","seep yellow monkeyflower"
"MILAV","Mirabilis laevis (Benth.) Curran var. villosa (Kellogg) Spellenb.","wishbone four o'clock"
"MILI3","Mirabilis linearis (Pursh) Heimerl","narrowleaf four o'clock"
"MILO2","Mirabilis longiflora L.","longtube four o'clock"
"MIMOS","Mimosa L.","Mimosa"
"MIMU","Mirabilis multiflora (Torr.) A. Gray","Colorado four o'clock"
"MIMUL","Mimulus L.","Mimulus"
"MIOX","Mirabilis oxybaphoides (A. Gray) A. Gray","smooth spreading four o'clock"
"MIPR","Mimulus primuloides Benth.","primrose monkeyflower"
"MIRAB","Mirabilis L.","Mirabilis"
"MOBE","Monoptilon bellidiforme Torr. & A. Gray ex A. Gray","daisy desertstar"
"MOBE2","Monoptilon bellioides (A. Gray) H.M. Hall","Mojave desertstar"
"MOCH","Montia chamissoi (Ledeb. ex Spreng.) Greene","water miner's-lettuce"
"MOCO","Mohavea confertiflora (A. DC.) A. Heller","ghost flower"
"MOHAV","Mohavea A. Gray","Mohavea"
"MOMI","Morus microphylla Buckley","TEXAS MULBERRY"
"MONAR","Monarda L.","Monarda"
"MONOL","Monolepis Schrad.","Monolepis"
"MONOP","Monoptilon Torr. & A. Gray","Monoptilon"
"MONTI","Montia L.","Montia"
"MONU","Monolepis nuttalliana (Schult.) Greene","patota"
"MOPE","Monarda pectinata Nutt.","pony beebalm"
"MORTO","Mortonia A. Gray","Mortonia"
"MORUS","Morus L.","Morus"
"MOSC","Mortonia scabrella A. Gray","sandpaper bush"
"MUAS","Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi","ALKALI MUHLY"
"MUDU3","Muhlenbergia dumosa Scribn. ex Vasey","bamboo muhly"
"MUEM","Muhlenbergia emersleyi Vasey","bullgrass"
"MUHLE","Muhlenbergia Schreb.","Muhlenbergia"
"MUMO","Muhlenbergia montana (Nutt.) Hitchc.","MOUNTAIN MUHLY"
"MUNRO3","Munroa Torr., orth. cons.","Monroa"
"MUPA2","Muhlenbergia pauciflora Buckley","New Mexico muhly"
"MUPO2","Muhlenbergia porteri Scribn. ex Beal","bush muhly"
"MUPU2","Muhlenbergia pungens Thurb.","SANDHILL MUHLY"
"MURE","Muhlenbergia repens (J. Presl) Hitchc.","creeping muhly"
"MURI","Muhlenbergia richardsonis (Trin.) Rydb.","mat muhly"
"MURI2","Muhlenbergia rigens (Benth.) Hitchc.","deergrass"
"MUSQ3","Munroa squarrosa (Nutt.) Torr.","FALSE BUFFALOGRASS"
"MUTE4","Muhlenbergia tenuifolia (Kunth) Trin.","mesa muhly"
"MUTO2","Muhlenbergia torreyi (Kunth) Hitchc. ex Bush","RING MUHLY"
"MUUT","Muhlenbergia utilis (Torr.) Hitchc.","aparejo muhly"
"MUWR","Muhlenbergia wrightii Vasey ex J.M. Coult.","spike muhly"
"NADE","Nama demissum A. Gray","purplemat nama"
"NAHI","Nama hispidum A. Gray","purple nama"
"NAMA4","Nama L.","Nama"
"NASSE","Nassella (Trin.) Desv.","Nassella"
"NAVI4","Nassella viridula (Trin.) Barkworth","green needlegrass"
"NEGL","Nemacladus glanduliferus Jeps.","glandular threadplant"
"NEMAC2","Nemacladus Nutt.","Nemacladus"
"NERU","Nemacladus rubescens Greene","desert threadplant"
"NICOT","Nicotiana L.","Nicotiana"
"NIGL","Nicotiana glauca Graham","tree tobacco"
"NIOB","Nicotiana obtusifolia M. Martens & Galeotti","DESERT TOBACCO"
"NOBI","Nolina bigelovii (Torr.) S. Watson","Bigelow sacahuista"
"NOFEG","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","wild candytuft"
"NOLIN","Nolina Michx.","Nolina"
"NOMI","Nolina microcarpa S. Watson","SACAHUISTA"
"NOPA","Nolina parryi S. Watson","Parry sacahuista"
"NOTE","Nolina texana S. Watson","Texas sacahuista"
"OEAL","Oenothera albicaulis Pursh","whitestem evening-primrose"
"OECA10","Oenothera caespitosa Nutt.","tufted evening-primrose"
"OECU2","Oenothera curtiflora W.L. Wagner & Hoch","velvetweed"
"OEDE2","Oenothera deltoides Torr. & Frém.","dune evening-primrose"
"OEEL","Oenothera elata Kunth","Hooker evening-primrose"
"OENE","Oenothera neomexicana (Small) Munz","New Mexico evening-primrose"
"OENOT","Oenothera L.","Oenothera"
"OENOT","Oenothera L.","Gaura"
"OEPA","Oenothera pallida Lindl.","pale evening-primrose"
"OEPR","Oenothera primiveris A. Gray","spring evening-primrose"
"OESU3","Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch","scarlet gaura"
"OLNEY","Olneya A. Gray","Olneya"
"OLTE","Olneya tesota A. Gray","ironwood"
"ONAC","Onopordum acanthium L.","Scotch thistle"
"ONOPO","Onopordum L.","Onopordum"
"OPEN3","Opuntia engelmannii Salm-Dyck ex Engelm.","Engelmann pricklypear"
"OPFI","Opuntia ficus-indica (L.) Mill.","Indian-fig pricklypear"
"OPFR","Opuntia fragilis (Nutt.) Haw.","BRITTLE PRICKLYPEAR"
"OPGO","Opuntia gosseliniana F.A.C. Weber","violet pricklypear"
"OPMA8","Opuntia macrocentra Engelm.","purple pricklypear"
"OPPH","Opuntia phaeacantha Engelm.","tulip pricklypear"
"OPPO","Opuntia polyacantha Haw.","PLAINS PRICKLYPEAR"
"OPSA","Opuntia santa-rita (Griffiths & Hare) Rose","Santa Rita pricklypear"
"OPUNT","Opuntia Mill.","Opuntia"
"ORCO4","Orobanche cooperi (A. Gray) A. Heller","desert broomrape"
"ORFA","Orobanche fasciculata Nutt.","clustered broomrape"
"ORLU","Orobanche ludoviciana Nutt.","sand broomrape"
"ORLU2","Orthocarpus luteus Nutt.","yellow owlclover"
"OROBA","Orobanche L.","Orobanche"
"ORPU2","Orthocarpus purpureoalbus A. Gray ex S. Watson","purple-white owlclover"
"ORTHO","Orthocarpus Nutt.","Orthocarpus"
"OXAL","Oxalis albicans Kunth","radish root woodsorrel"
"OXALI","Oxalis L.","Oxalis"
"OXCO","Oxalis corniculata L.","CREEPING WOODSORREL"
"OXDE4","Oxalis decaphylla Kunth","tenleaf woodsorrel"
"OXDI3","Oxyria digyna (L.) Hill","mountain sorrel"
"OXLA3","Oxytropis lambertii Pursh","purple locoweed"
"OXOR2","Oxytropis oreophila A. Gray","mountain locoweed"
"OXYRI","Oxyria Hill","Oxyria"
"OXYTR","Oxytropis DC.","Oxytropis"
"PAAC3","Parkinsonia aculeata L.","Mexican palo verde"
"PAAN4","Panicum antidotale Retz.","blue panicgrass"
"PAAR8","Palafoxia arida B.L. Turner & Morris","desert needles"
"PABI2","Pappophorum bicolor Fourn.","pink pappusgrass"
"PABU","Panicum bulbosum Kunth","bulb panicgrass"
"PACHY4","Pachycereus (A. Berger) Britton & Rose","Pachycereus"
"PACO11","Parthenium confertum A. Gray","Gray mariola"
"PADI3","Paspalum dilatatum Poir.","Dallis grass"
"PADI6","Paspalum distichum L.","knotroot paspalum"
"PAFI4","Parryella filifolia Torr. & A. Gray ex A. Gray","dune broom"
"PAFL6","Parkinsonia florida (Benth. ex A. Gray) S. Watson","blue palo verde"
"PAHA","Panicum hallii Vasey","Hall panicgrass"
"PAHI5","Panicum hirticaule J. Presl","Mexican panicgrass"
"PAIN2","Parthenium incanum Kunth","mariola"
"PALAF","Palafoxia Lag.","Palafoxia"
"PAME2","Passiflora mexicana Juss.","Mexican passionflower"
"PAMI5","Parkinsonia microphylla Torr.","foothill palo verde"
"PANIC","Panicum L.","Panicum"
"PAOB","Panicum obtusum Kunth","vine mesquite"
"PAPPO","Pappophorum Schreb.","Pappophorum"
"PARKI2","Parkinsonia L.","Parkinsonia"
"PARRY2","Parryella Torr. & A. Gray ex A. Gray","Parryella"
"PARTH2","Parthenium L.","Parthenium"
"PARTH3","Parthenocissus Planch.","Parthenocissus"
"PASC14","Pachycereus schottii (Engelm.) D.R. Hunt","senita cactus"
"PASCO","Pascopyrum Á. Löve","Pascopyrum"
"PASM","Pascopyrum smithii (Rydb.) Á. Löve","WESTERN WHEATGRASS"
"PASPA2","Paspalum L.","Paspalum"
"PASSI","Passiflora L.","Passiflora"
"PAVA2","Pappophorum vaginatum Buckley","Pima pappusgrass"
"PAVI2","Panicum virgatum L.","SWITCHGRASS"
"PAVI5","Parthenocissus vitacea (Knerr) Hitchc.","VIRGINIA CREEPER"
"PEAM","Penstemon ambiguus Torr.","GILIA PENSTEMON"
"PEAN","Pectis angustifolia Torr.","lemon cinchweed"
"PEBA2","Penstemon barbatus (Cav.) Roth","beardlip penstemon"
"PECA12","Petrophytum caespitosum (Nutt.) Rydb.","mat rockspirea"
"PECI","Pennisetum ciliare (L.) Link","buffelgrass"
"PECTI","Pectis L.","Pectis"
"PECTO","Pectocarya DC. ex Meisn.","Pectocarya"
"PECY","Pectis cylindrica (Fernald) Rydb.","Sonoran cinchweed"
"PEDI10","Penstemon distans N.H. Holmgren","Mt. Tumbull penstemon"
"PEDI6","Penstemon discolor D.D. Keck","Cataiina penstemon"
"PEDIO","Pediocactus Britton & Rose","Pediocactus"
"PEEA","Penstemon eatonii A. Gray","Eaton penstemon"
"PEEM","Perityle emoryi Torr.","Emory rockdaisy"
"PEGA3","Perideridia gairdneri (Hook. & Arn.) Mathias","common yampah"
"PEGAN","Peganum L.","Peganum"
"PEGR3","Peniocereus greggii (Engelm.) Britton & Rose","Gregg nightblooming cereus"
"PEHA","Peganum harmala L.","African rue"
"PEHE","Pectocarya heterocarpa (I.M. Johnst.) I.M. Johnst.","chuckwalla combbur"
"PEIN4","Pentzia incana (Thunb.) Kuntze","karoobush"
"PELE11","Perityle lemmonii (A. Gray) J.F. Macbr.","Lemmon rockdaisy"
"PELI2","Penstemon linarioides A. Gray","narrowleaf penstemon"
"PELO","Pectis longipes A. Gray","mat cinchweed"
"PENIO","Peniocereus (A. Berger) Britton & Rose","Peniocereus"
"PENNI","Pennisetum Rich. ex Pers.","Pennisetum"
"PENST","Penstemon Schmidel","Penstemon"
"PENTZ","Pentzia Thunb.","Pentzia"
"PEPA13","Petalonyx parryi A. Gray","Parry sandpaper plant"
"PEPA2","Pectis papposa Harv. & A. Gray","manybristle cinchweed"
"PEPA21","Perideridia parishii (J.M. Coult. & Rose) A. Nelson & J.F. Macbr.","Parish yampah"
"PEPA24","Penstemon parryi (A. Gray) A. Gray","Parry penstemon"
"PEPA5","Pediocactus paradinei B.W. Benson","Kaibab pediocactus"
"PEPA8","Penstemon palmeri A. Gray","Palmer penstemon"
"PEPE8","Pediocactus peeblesianus (Croizat) L.D. Benson","Peebles pediocactus"
"PEPL","Pectocarya platycarpa (Munz & I.M. Johnst.) Munz & I.M. Johnst.","broadnut combbur"
"PEPR","Pectis prostrata Cav.","spreading cinchweed"
"PEPS","Penstemon pseudospectabilis M.E. Jones","desert penstemon"
"PERE","Pectocarya recurvata I.M. Johnst.","desert combbur"
"PERID","Perideridia Rchb.","Perideridia"
"PERIT","Perityle Benth.","Perityle"
"PESC4","Peucephyllum schottii A. Gray","pygmy-cedar"
"PESE3","Pennisetum setaceum (Forssk.) Chiov.","fountain grass"
"PESI","Pediocactus simpsonii (Engelm.) Britton & Rose","snowball pediocactus"
"PEST2","Penstemon strictus Benth.","Rocky Mountain penstemon"
"PESU8","Penstemon superbus A. Nelson","superb penstemon"
"PETAL","Petalonyx A. Gray","Petalonyx"
"PETH4","Petalonyx thurberi A. Gray","Thurber sandpaper plant"
"PETRO3","Petrophytum (Nutt. ex Torr. & A. Gray) Rydb.","Petrophyton"
"PEUCE2","Peucephyllum A. Gray","Peucephyllum"
"PEVI4","Penstemon virgatus A. Gray","upright blue penstemon"
"PEWH","Penstemon whippleanus A. Gray","dark purple penstemon"
"PHAC6","Physalis acutifolia (Miers) Sandw.","Wright groundcherry"
"PHACE","Phacelia Juss.","Phacelia"
"PHALA2","Phalaris L.","Phalaris"
"PHAM4","Phytolacca americana L.","American pokeweed"
"PHAN3","Phaseolus angustissimus A. Gray","narrowleaf bean"
"PHAR3","Phalaris arundinacea L.","REED CANARYGRASS"
"PHASE","Phaseolus L.","Phaseolus"
"PHAU13","Phemeranthus aurantiacus (Engelm.) Kiger","orange talinum"
"PHAU3","Phlox austromontana Coville","desert mountain phlox"
"PHAU7","Phragmites australis (Cav.) Trin. ex Steud.","COMMON REED"
"PHBR16","Phemeranthus brevifolius (Torr.) Hershkovitz","pygmy talinum"
"PHCA12","Phoradendron capitellatum Torr. ex Trel.","woolly mistletoe"
"PHCA17","Physalis caudella Standl.","southwestern groundcherry"
"PHCA6","Phalaris caroliniana Walter","CAROLINA CANARYGRASS"
"PHCA8","Phoradendron californicum Nutt.","mesquite mistletoe"
"PHCO","Phacelia coerulea Greene","sky blue scorpionweed"
"PHCO14","Phoradendron coryae Trel.","Cory mistletoe"
"PHCR","Phacelia crenulata Torr. ex S. Watson","notchleaf scorpionweed"
"PHCR4","Physalis crassifolia Benth.","thickleaf groundcherry"
"PHDI","Phacelia distans Benth.","blue scorpionweed"
"PHHE2","Phacelia heterophylla Pursh","varileaf scorpionweed"
"PHJU","Phoradendron juniperinum Engelm. ex A. Gray","juniper mistletoe"
"PHLEU","Phleum L.","Phleum"
"PHLO4","Physalis longifolia Nutt.","longleaf groundcherry"
"PHLOX","Phlox L.","Phlox"
"PHNE","Phacelia neglecta M.E. Jones","alkali scorpionweed"
"PHORA","Phoradendron Nutt.","Phoradendron"
"PHPA3","Phacelia parryi Torr.","Parry scorpionweed"
"PHPH2","Physalis philadelphica Lam.","Mexican groundcherry"
"PHPR3","Phleum pratense L.","TIMOTHY"
"PHPU","Phacelia pulchella A. Gray","beautiful scorpionweed"
"PHPU7","Physalis pubescens L.","hairy groundcherry"
"PHRA2","Phacelia ramosissima Douglas ex Lehm.","branched scorpionweed"
"PHRAG","Phragmites Adans.","Phragmites"
"PHSP","Phlox speciosa Pursh","showy phlox"
"PHTE6","Phlox tenuifolia E.E. Nelson","vine phlox"
"PHVI10","Phlox viridis E.E. Nelson","green phlox"
"PHYSA","Physalis L.","Physalis"
"PHYTO","Phytolacca L.","Phytolacca"
"PICA14","Pisonia capitata (S. Watson) Standl.","Mexican devilsclaws"
"PICEA","Picea A. Dietr.","Picea"
"PIDI3","Pinus discolor D.K. Bailey & Hawksw.","border pinyon"
"PIED","Pinus edulis Engelm.","Colorado pinyon"
"PIEN","Picea engelmannii Parry ex Engelm.","Engelmann spruce"
"PIEN2","Pinus engelmannii Carrière","Apache pine"
"PIFI","Piptochaetium fimbriatum (Kunth) Hitchc.","pinyon ricegrass"
"PIFL2","Pinus flexilis James","limber pine"
"PILEC","Pinus leiophylla Schiede & Deppe var. chihuahuana (Engelm.) Shaw","Chihuahuan pine"
"PIMI","Piptatheropsis micrantha (Trin. & Rupr.) Romasch., P.M. Peterson & R.J. Soreng","littleseed ricegrass"
"PIMO","Pinus monophylla Torr. & Frém.","singleleaf pinyon"
"PINUS","Pinus L.","Pinus"
"PIPO","Pinus ponderosa Lawson & C. Lawson","PONDEROSA PINE"
"PIPTA2","Piptatherum P. Beauv.","Piptatherum"
"PIPTO","Piptochaetium J. Presl","Piptochaetium"
"PIPU","Picea pungens Engelm.","blue spruce"
"PISON","Pisonia L.","Pisonia"
"PIST3","Pinus strobiformis Engelm.","southwestern white pine"
"PLAGI","Plagiobothrys Fisch. & C.A. Mey.","Plagiobothrys"
"PLANT","Plantago L.","Plantago"
"PLAR","Plagiobothrys arizonicus (A. Gray) Greene ex A. Gray","lipstick plant"
"PLATA","Platanus L.","Platanus"
"PLCO13","Plagiobothrys collinus (Phil.) I.M. Johnst.","Cooper popcornflower"
"PLEUR12","Pleuraphis Torr.","Pleuraphis"
"PLJA","Pleuraphis jamesii Torr.","GALLETA"
"PLJO","Plagiobothrys jonesii A. Gray","Mojave popcornflower"
"PLMA2","Plantago major L.","great Indianwheat"
"PLMU3","Pleuraphis mutica Buckley","TOBOSA"
"PLOD","Pluchea odorata (L.) Cass.","sweetscent"
"PLOV","Plantago ovata Forssk.","desert Indianwheat"
"PLPA2","Plantago patagonica Jacq.","woolly Indianwheat"
"PLPR3","Plagiobothrys pringlei Greene","Pringle popcornflower"
"PLRI3","Pleuraphis rigida Thurb.","big galleta"
"PLSE","Pluchea sericea (Nutt.) Coville","arrowweed"
"PLUCH","Pluchea Cass.","Pluchea"
"PLWR2","Platanus wrightii S. Watson","Arizona sycamore"
"POA","Poa L.","Poa"
"POAM8","Polygonum amphibium L.","water knotweed"
"POAN3","Populus angustifolia James","NARROWLEAF COTTONWOOD"
"POAR5","Polygonum argyrocoleon Steud. ex Kunze","silversheath knotweed"
"POAR7","Potentilla arguta Pursh","TALL CINQUEFOIL"
"POBI6","Polygonum bistortoides Pursh","American knotweed"
"POBU","Poa bulbosa L.","BULBOUS BLUEGRASS"
"PODI2","Potentilla diversifolia Lehm.","varileaf cinquefoil"
"PODO3","Polanisia dodecandra (L.) DC.","roughseed clammyweed"
"POFE","Poa fendleriana (Steud.) Vasey","muttongrass"
"POFEF","Poa fendleriana (Steud.) Vasey ssp. fendleriana","longtongue muttongrass"
"POFO","Polemonium foliosissimum A. Gray","towering Jacob's-ladder"
"POFR2","Populus fremontii S. Watson","Fremont cottonwood"
"POGL9","Potentilla glandulosa Lindl.","sticky cinquefoil"
"POGR5","Porophyllum gracile Benth.","yerba de venado"
"POIN3","Poliomintha incana (Torr.) A. Gray","rosemary mint"
"POIN7","Polypogon interruptus Kunth","ditch rabbitsfoot grass"
"POLAN","Polanisia Raf.","Polanisia"
"POLEM","Polemonium L.","Polemonium"
"POLIO","Poliomintha A. Gray","Poliomintha"
"POLYG4","Polygonum L.","Polygonum"
"POLYP2","Polypogon Desf.","Polypogon"
"POMO5","Polypogon monspeliensis (L.) Desf.","annual rabbitsfoot grass"
"POOL","Portulaca oleracea L.","common purslane"
"POPA20","Polemonium pauciflorum S. Watson","fewflower Jacob's-ladder"
"POPE3","Polygonum persicaria L.","ladysthumb knotweed"
"POPO4","Polygonum polygaloides Wall. ex Meisn.","whitemargin knotweed"
"POPR","Poa pratensis L.","KENTUCKY BLUEGRASS"
"POPU5","Polygonum punctatum Elliott","dotted knotweed"
"POPU9","Potentilla pulcherrima Lehm.","soft cinquefoil"
"POPUL","Populus L.","Populus"
"PORA3","Polygonum ramosissimum Michx.","yellowflower knotweed"
"POROP","Porophyllum Adans.","Porophyllum"
"PORTU","Portulaca L.","Portulaca"
"POSE","Poa secunda J. Presl","Sandberg bluegrass"
"POSU6","Potentilla subviscosa Greene","clubleaf cinquefoil"
"POTEN","Potentilla L.","Potentilla"
"POTH2","Potentilla thurberi A. Gray","scarlet cinquefoil"
"POTR5","Populus tremuloides Michx.","QUAKING ASPEN"
"PRAL4","Proboscidea althaeifolia (Benth.) Decne.","straighttube devilsclaw"
"PRFA","Prunus fasciculata (Torr.) A. Gray","desert almond"
"PRGL2","Prosopis glandulosa Torr.","HONEY MESQUITE"
"PRIMU","Primula L.","Primula"
"PROBO","Proboscidea Schmidel","Proboscidea"
"PROSO","Prosopis L.","Prosopis"
"PRPA","Primula parryi A. Gray","brook primrose"
"PRPA2","Proboscidea parviflora (Wooton) Wooton & Standl.","annual devilsclaw"
"PRPU","Prosopis pubescens Benth.","screwbean mesquite"
"PRSE2","Prunus serotina Ehrh.","southwestern chokecherry"
"PRUNU","Prunus L.","Prunus"
"PRVE","Prosopis velutina Wooton","velvet mesquite"
"PRVI","Prunus virginiana L.","COMMON CHOKECHERRY"
"PSAR12","Pseudognaphalium arizonicum (A. Gray) Anderb.","Arizona cudweed"
"PSAR4","Psorothamnus arborescens (Torr. ex A. Gray) Barneby","Mojave indigobush"
"PSAS2","Psilactis asteroides A. Gray","New Mexico tansyaster"
"PSATH2","Psathyrostachys Nevski","Psathyrostachys"
"PSCO2","Psilostrophe cooperi (A. Gray) Greene","whitestem paperflower"
"PSEUD22","Pseudoroegneria (Nevski) Á. Löve","Pseudoroegneria"
"PSEUD43","Pseudognaphalium Kirp.","Pseudognaphalium"
"PSEUD7","Pseudotsuga Carrière","Pseudotsuga"
"PSFR","Psorothamnus fremontii (Torr. ex A. Gray) Barneby","Fremont indigobush"
"PSGE","Psilactis gentryi (Standl.) D. Morgan","Mexican tansyaster"
"PSILA2","Psilactis A. Gray","Psilactis"
"PSILO3","Psilostrophe DC.","Psilostrophe"
"PSJU3","Psathyrostachys juncea (Fisch.) Nevski","RUSSIAN WILDRYE"
"PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir"
"PSORO","Psorothamnus Rydb.","Psorothamnus"
"PSSP3","Psorothamnus spinosus (A. Gray) Barneby","smoketree"
"PSSP6","Pseudoroegneria spicata (Pursh) Á. Löve","BLUEBUNCH WHEATGRASS"
"PTAN2","Pterospora andromedea Nutt.","woodland pinedrops"
"PTAQ","Pteridium aquilinum (L.) Kuhn","western brackenfern"
"PTELE","Ptelea L.","Ptelea"
"PTERI","Pteridium Gleditsch ex Scop.","Pteridium"
"PTERO3","Pterospora Nutt.","Pterospora"
"PTTR","Ptelea trifoliata L.","common hoptree"
"PUCCI","Puccinellia Parl.","Puccinellia"
"PUDI","Puccinellia distans (Jacq.) Parl.","weeping alkaligrass"
"PUNU2","Puccinellia nuttalliana (Schult.) Hitchc.","Nuttall alkaligrass"
"PURSH","Purshia DC. ex Poir.","Purshia"
"PUSU2","Purshia ×subintegra (Kearney) Henrickson [pinkavae × stansburiana]","Arizona cliffrose"
"PUTR2","Purshia tridentata (Pursh) DC.","antelope bitterbrush"
"PYCR2","Pyrrocoma crocea (A. Gray) Greene","curlyhead goldenweed"
"PYRRO","Pyrrocoma Hook.","Pyrrocoma"
"QUAR","Quercus arizonica Sarg.","Arizona white oak"
"QUCH2","Quercus chrysolepis Liebm.","canyon live oak"
"QUEM","Quercus emoryi Torr.","Emory oak"
"QUERC","Quercus L.","Quercus"
"QUGA","Quercus gambelii Nutt.","GAMBEL OAK"
"QUHY","Quercus hypoleucoides A. Camus","silverleaf oak"
"QUOB","Quercus oblongifolia Torr.","Mexican blue oak"
"QURU4","Quercus rugosa Née","netleaf oak"
"QUTU2","Quercus turbinella Greene","turbinella oak"
"RAAN","Ranunculus andersonii A. Gray","pink buttercup"
"RAAR2","Ranunculus arizonicus Lemmon ex A. Gray","Arizona buttercup"
"RACA4","Ranunculus cardiophyllus Hook.","heartleaf buttercup"
"RACO3","Ratibida columnifera (Nutt.) Wooton & Standl.","redspike Mexican-hat"
"RAFIN","Rafinesquia Nutt.","Rafinesquia"
"RAHY","Ranunculus hydrocharoides A. Gray","aquatic buttercup"
"RAMA2","Ranunculus macounii Britton","Macoun buttercup"
"RANE","Rafinesquia neomexicana A. Gray","desert-chicory"
"RANUN","Ranunculus L.","Ranunculus"
"RATA","Ratibida tagetes (James) Barnhart","green Mexican-hat"
"RATIB","Ratibida Raf.","Ratibida"
"REDFI","Redfieldia Vasey","Redfieldia"
"REFL","Redfieldia flexuosa (Thurb.) Vasey","BLOWOUT GRASS"
"RHAMN","Rhamnus L.","Rhamnus"
"RHCR","Rhamnus crocea Nutt.","redberry buckthorn"
"RHGL","Rhus glabra L.","SMOOTH SUMAC"
"RHIL","Rhamnus ilicifolia Kellogg","hollyleaf buckthorn"
"RHMI3","Rhus microphylla Engelm. ex A. Gray","littleleaf desert sumac"
"RHOV","Rhus ovata S. Watson","sugar sumac"
"RHTR","Rhus trilobata Nutt.","SKUNKBUSH SUMAC"
"RHUS","Rhus L.","Rhus"
"RIAU","Ribes aureum Pursh","GOLDEN CURRANT"
"RIBES","Ribes L.","Ribes"
"RICE","Ribes cereum Douglas","wax currant"
"RICIN","Ricinus L.","Ricinus"
"RICO3","Ricinus communis L.","castor bean"
"RIIN2","Ribes inerme Rydb.","whitestem gooseberry"
"RILE","Ribes leptanthum A. Gray","trumpet gooseberry"
"RIPI","Ribes pinetorum Greene","orange gooseberry"
"RIWO","Ribes wolfii Rothr.","black currant"
"ROBIN","Robinia L.","Robinia"
"RONE","Robinia neomexicana A. Gray","New Mexico locust"
"ROSA5","Rosa L.","Rosa"
