"Symbol","Scientific Name with Author","GSAT Common Name"
"STLE6","Strophostyles leiosperma (Torr. & A. Gray) Piper","slickseed fuzzybean"
"STLO","Stellaria longifolia Muhl. ex Willd.","Long-leaved stitchwort"
"STLO2","Stellaria longipes Goldie","Long-stalked stitchwort"
"STME2","Stellaria media (L.) Vill.","Common chickweed"
"STMIM","Stephanomeria minor (Hook.) Nutt. var. minor","WIRE LETTUCE"
"STPE15","Stuckenia pectinata (L.) Börner","SAGO PONDWEED"
"STPI","Stanleya pinnata (Pursh) Britton","Prince's plume"
"STPIP5","Stachys pilosa Nutt. var. pilosa","Hedge-nettle"
"STTE","Stachys tenuifolia Willd.","smooth hedgenettle"
"STVA8","Stuckenia vaginata (Turcz.) Holub","Sheathed pondweed"
"SUCA2","Suaeda calceoliformis (Hook.) Moq.","Sea blite"
"SUMO","Suaeda moquinii (Torr.) Greene","seepweed"
"SUSU2","Suckleya suckleyana (Torr.) Rydb.","POISON SUCKLEYA"
"SYAL","Symphoricarpos albus (L.) S.F. Blake","snowberry"
"SYBO2","Symphyotrichum boreale (Torr. & A. Gray) Á. Löve & D. Löve","Rush aster"
"SYCI","Symphyotrichum ciliolatum (Lindl.) Á. Löve & D. Löve","Ciliolate aster"
"SYCI2","Symphyotrichum ciliatum (Ledeb.) G.L. Nesom","rayless aster"
"SYCO4","Symphyotrichum cordifolium (L.) G.L. Nesom","Arrow-leaved aster"
"SYERE","Symphyotrichum ericoides (L.) G.L. Nesom var. ericoides","WHITE ASTER"
"SYERP2","Symphyotrichum ericoides (L.) G.L. Nesom var. pansum (S.F. Blake) G.L. Nesom","Small clustered aster"
"SYFAF","Symphyotrichum falcatum (Lindl.) G.L. Nesom var. falcatum","White heath aster"
"SYLAG","Symphyotrichum laeve (L.) Á. Löve & D. Löve var. geyeri (A. Gray) G.L. Nesom","SMOOTH BLUE ASTER"
"SYLAH6","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. hesperium (A. Gray) G.L. Nesom var. hesperium","Panicled aster"
"SYLAL4","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. lanceolatum var. lanceolatum","Panicled aster"
"SYLAL4","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. lanceolatum var. lanceolatum","Panicled aster"
"SYNO2","Symphyotrichum novae-angliae (L.) G.L. Nesom","New England aster"
"SYOB","Symphyotrichum oblongifolium (Nutt.) G.L. Nesom","AROMATIC ASTER"
"SYOC","Symphoricarpos occidentalis Hook.","WESTERN SNOWBERRY"
"SYPUP","Symphyotrichum puniceum (L.) Á. Löve & D. Löve var. puniceum","Swamp aster"
"SYPUP","Symphyotrichum puniceum (L.) Á. Löve & D. Löve var. puniceum","Swamp aster"
"SYSE2","Symphyotrichum sericeum (Vent.) G.L. Nesom","SILKY ASTER"
"TALA2","Taraxacum laevigatum (Willd.) DC.","Red-seeded dandelion"
"TAOF","Taraxacum officinale F.H. Wigg.","common dandelion"
"TARA","Tamarix ramosissima Ledeb.","saltcedar"
"TAVU","Tanacetum vulgare L.","COMMON TANSY"
"TEACA2","Tetraneuris acaulis (Pursh) Greene var. acaulis","stemless hymenoxys"
"TECAO","Teucrium canadense L. var. occidentale (A. Gray) E.M. McClint. & Epling","AMERICAN GERMANDER"
"THAR5","Thlaspi arvense L.","Penny cress"
"THDA","Thalictrum dasycarpum Fisch. & Avé-Lall.","purple meadow-rue"
"THDI","Thalictrum dioicum L.","Quicksilver weed"
"THIN","Thelypodium integrifolium (Nutt.) Endl. ex Walp.","Entire-leaved thelypody"
"THIN6","Thinopyrum intermedium (Host) Barkworth & D.R. Dewey","intermediate wheatgrass"
"THLI3","Thesium linophyllon L. [excluded]","flaxleaf"
"THPAP","Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald","Marsh fern"
"THPO7","Thinopyrum ponticum (Podp.) Z.-W. Liu & R.-C. Wang","tall wheatgrass"
"THRH","Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson","prairie thermopsis"
"THSUM","Thelesperma subnudum A. Gray var. marginatum (Rydb.) T.E. Melchert ex Cronquist","Northern greenthread"
"THVE","Thalictrum venulosum Trel.","EARLY MEADOW-RUE"
"TIAM","Tilia americana L.","American basswood"
"TOEX2","Townsendia exscapa (Richardson) Porter","Easter daisy"
"TORY","Toxicodendron rydbergii (Small ex Rydb.) Greene","POISON IVY"
"TRAR4","Trifolium arvense L.","Rabbit-foot clover"
"TRBR","Tradescantia bracteata Small","longbract spiderwort"
"TRCA5","Trifolium campestre Schreb.","Plains clover"
"TRCE","Trillium cernuum L.","whip-poor-will flower"
"TRDU","Tragopogon dubius Scop.","yellow salsify"
"TRDU2","Trifolium dubium Sibth.","Small hop-clover"
"TRHY","Trifolium hybridum L.","ALSIKE CLOVER"
"TRIN3","Trifolium incarnatum L.","CRIMSON CLOVER"
"TRLE3","Triodanis leptocarpa (Nutt.) Nieuwl.","slimpod Venus' looking-glass"
"TRMA20","Triglochin maritima L.","Sea arrowgrass"
"TRMAM","Tripleurospermum maritimum (L.) W.D.J. Koch ssp. maritimum","WILD CHAMOMILE"
"TRMI6","Tripterocalyx micranthus (Torr.) Hook.","Sand puffs"
"TROC","Tradescantia occidentalis (Britton) Smyth","PRAIRIE SPIDERWORT"
"TRPA28","Triglochin palustris L.","Marsh arrowgrass"
"TRPE4","Triodanis perfoliata (L.) Nieuwl.","Venus' looking-glass"
"TRPR2","Trifolium pratense L.","RED CLOVER"
"TRPU4","Triplasis purpurea (Walter) Chapm.","PURPLE SANDGRASS"
"TRRE3","Trifolium repens L.","WHITE CLOVER"
"TRRE4","Trifolium resupinatum L.","Persian clover"
"TRTE","Tribulus terrestris L.","puncture vine"
"TYAN","Typha angustifolia L.","NARROWLEAF CATTAIL"
"TYGL","Typha ×glauca Godr. (pro sp.) [angustifolia or domingensis × latifolia]","Hybred cattail"
"TYLA","Typha latifolia L.","broadleaf cattail"
"ULAM","Ulmus americana L.","AMERICAN ELM"
"ULPU","Ulmus pumila L.","SIBERIAN ELM"
"ULRU","Ulmus rubra Muhl.","SLIPPERY ELM"
"ULTH","Ulmus thomasii Sarg.","ROCK ELM"
"URDI","Urtica dioica L.","STINGING NETTLE"
"UTMA","Utricularia macrorhiza Leconte","bladderwort"
"UVGR","Uvularia grandiflora Sm.","largeflower bellwort"
"UVSE","Uvularia sessilifolia L.","Small bellwort"
"VAHI2","Vaccaria hispanica (Mill.) Rauschert","Cowherb"
"VEAM2","Veronica americana Schwein. ex Benth.","AMERICAN SPEEDWELL"
"VEAN2","Veronica anagallis-aquatica L.","WATER SPEEDWELL"
"VEAN2","Veronica anagallis-aquatica L.","Pink water speedwell"
"VEBR","Verbena bracteata Cav. ex Lag. & Rodr.","Prostrate vervain"
"VEFAC","Vernonia fasciculata Michx. ssp. corymbosa (Schwein. ex Keating) S.B. Jones","Ironweed"
"VEHA2","Verbena hastata L.","BLUE VERBENA"
"VEPEX2","Veronica peregrina L. ssp. xalapensis (Kunth) Pennell","PURSLANE SPEEDWELL"
"VESC2","Veronica scutellata L.","Marsh speedwell"
"VEST","Verbena stricta Vent.","hoary verbena"
"VETH","Verbascum thapsus L.","common mullein"
"VEUR","Verbena urticifolia L.","white vervain"
"VEVI4","Veronicastrum virginicum (L.) Farw.","Culver's root"
"VIAD","Viola adunca Sm.","Hooked-spur violet"
"VIAMA3","Vicia americana Muhl. ex Willd. ssp. americana","American vetch"
"VIAMM3","Vicia americana Muhl. ex Willd. ssp. minor (Hook.) C.R. Gunn","American vetch"
"VICAR","Viola canadensis L. var. rugulosa (Greene) C.L. Hitchc.","creepingroot violet"
"VILA10","Viola labradorica Schrank","American dog violet"
"VILE","Viburnum lentago L.","nannyberry"
"VIMA2","Viola macloskeyi Lloyd","small white violet"
"VINE","Viola nephrophylla Greene","MEADOW VIOLET"
"VINE","Viola nephrophylla Greene","northern bog violet"
"VINU2","Viola nuttallii Pursh","Nuttall's violet"
"VIOPA2","Viburnum opulus L. var. americanum Aiton","Highbush cranberry"
"VIPE2","Viola pedatifida G. Don","PRAIRIE VIOLET"
"VIPU3","Viola pubescens Aiton","DOWNY YELLOW VIOLET"
"VIRA","Viburnum rafinesqueanum Schult.","Downy arrow-wood"
"VIRI","Vitis riparia Michx.","WINTER GRAPE"
"VIRI","Vitis riparia Michx.","RIVERBANK GRAPE"
"VIVI","Vicia villosa Roth","HAIRY VETCH"
"VUOCO","Vulpia octoflora (Walter) Rydb. var. octoflora","Six-weeks fescue"
"WOCO","Wolffia columbiana Karst.","watermeal"
"WOORC2","Woodsia oregana D.C. Eaton ssp. cathcartiana (B.L. Rob.) Windham","OREGON WOODSIA"
"XAST","Xanthium strumarium L.","rough cockleburr"
"YUGL","Yucca glauca Nutt.","SOAPWEED YUCCA"
"ZAAM","Zanthoxylum americanum Mill.","common pricklyash"
"ZAPA","Zannichellia palustris L.","HORNED PONDWEED"
"ZIAP","Zizia aptera (A. Gray) Fernald","Heartleaf Alexander"
"ZIAQ","Zizania aquatica L.","ANNUAL WILDRICE"
"ZIAU","Zizia aurea (L.) W.D.J. Koch","Golden Alexander"
"ZIEL2","Zigadenus elegans Pursh","white deathcamas"
"ZIVEG","Zigadenus venenosus S. Watson var. gramineus (Rydb.) Walsh ex M. Peck","death camas"
