"Symbol","Scientific Name with Author","GSAT Common Name"
"PRUNE","Prunella L.","selfheal"
"PRUNU","Prunus L.","plum"
"PRVI","Prunus virginiana L.","chokecherry"
"PRVU","Prunella vulgaris L.","COMMON SELFHEAL"
"PSBR","Psilocarphus brevissimus Nutt.","short woollyheads"
"PSCA11","Pseudognaphalium canescens (DC.) W.A. Weber","Wright's cudweed"
"PSCA13","Pseudognaphalium californicum (DC.) Anderb.","ladies' tobacco"
"PSEL","Psilocarphus elatior (A. Gray) A. Gray","meadow woollyheads"
"PSEUD20","Pseudostellaria Pax","pseudostellaria"
"PSEUD22","Pseudoroegneria (Nevski) Á. Löve","wheatgrass"
"PSEUD43","Pseudognaphalium Kirp.","CUDWEED"
"PSEUD7","Pseudotsuga Carrière","Douglas-fir"
"PSILO","Psilocarphus Nutt.","woollyheads"
"PSJA2","Pseudostellaria jamesiana (Torr.) W.A. Weber & R.L. Hartm.","tuber starwort"
"PSLA3","Psoralidium lanceolatum (Pursh) Rydb.","LEMON SCURFPEA"
"PSLO6","Pseudolysimachion longifolium (L.) Opiz","longleaf speedwell"
"PSLU6","Pseudognaphalium luteoalbum (L.) Hilliard & B.L. Burtt","Jersey cudweed"
"PSMA11","Pseudognaphalium macounii (Greene) Kartesz","Macoun's cudweed"
"PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir"
"PSOR","Psilocarphus oregonus Nutt.","Oregon woollyheads"
"PSORA2","Psoralidium Rydb.","scurfpea"
"PSSP6","Pseudoroegneria spicata (Pursh) Á. Löve","BLUEBUNCH WHEATGRASS"
"PSSPI","Pseudoroegneria spicata (Pursh) Á. Löve ssp. inermis (Scribn. & J.G. Sm.) Á. Löve","beardless wheatgrass"
"PSSPS","Pseudoroegneria spicata (Pursh) Á. Löve ssp. spicata","BLUEBUNCH WHEATGRASS"
"PSST7","Pseudognaphalium stramineum (Kunth) Anderb.","cottonbatting plant"
"PSTE","Psilocarphus tenellus Nutt.","slender woollyheads"
"PTAN2","Pterospora andromedea Nutt.","woodland pinedrops"
"PTAQ","Pteridium aquilinum (L.) Kuhn","western brackenfern"
"PTERI","Pteridium Gleditsch ex Scop.","BRACKENFERN"
"PTERO3","Pterospora Nutt.","pinedrops"
"PTERY","Pteryxia (Nutt. ex Torr. & A. Gray) Nutt. ex J.M. Coult. & Rose","wavewing"
"PTTE","Pteryxia terebinthina (Hook.) J.M. Coult. & Rose","smoothshore springparsley"
"PUCCI","Puccinellia Parl.","alkaligrass"
"PUDI","Puccinellia distans (Jacq.) Parl.","weeping alkaligrass"
"PULE","Puccinellia lemmonii (Vasey) Scribn.","Lemmon's alkaligrass"
"PULSA","Pulsatilla Mill.","PASQUEFLOWER"
"PULU2","Puccinellia lucida Fernald & Weath.","shining alkaligrass"
"PUMA","Puccinellia maritima (Huds.) Parl.","seaside alkaligrass"
"PUNU","Puccinellia nutkaensis (J. Presl) Fernald & Weath.","Nootka alkaligrass"
"PUNU2","Puccinellia nuttalliana (Schult.) Hitchc.","Nuttall's alkaligrass"
"PUOC","Pulsatilla occidentalis (S. Watson) Freyn","white pasqueflower"
"PUPA5","Pulsatilla patens (L.) Mill.","American pasqueflower"
"PUPU3","Puccinellia pumila (Vasey) Hitchc.","dwarf alkaligrass"
"PURSH","Purshia DC. ex Poir.","bitterbrush"
"PURU","Puccinellia rupestris (With.) Fernald & Weath.","British alkaligrass"
"PUTR2","Purshia tridentata (Pursh) DC.","antelope bitterbrush"
"PYAS","Pyrola asarifolia Michx.","liverleaf wintergreen"
"PYCA3","Pyrrocoma carthamoides Hook.","largeflower goldenweed"
"PYCH","Pyrola chlorantha Sw.","greenflowered wintergreen"
"PYCO","Pyrus communis L.","common pear"
"PYHI","Pyrrocoma hirta (A. Gray) Greene","tacky goldenweed"
"PYLI","Pyrrocoma liatriformis Greene","smallhead goldenweed"
"PYMI","Pyrola minor L.","snowline wintergreen"
"PYPI2","Pyrola picta Sm.","whiteveined wintergreen"
"PYROL","Pyrola L.","wintergreen"
"PYRRO","Pyrrocoma Hook.","GOLDENWEED"
"PYRUS","Pyrus L.","PEAR"
"QUERC","Quercus L.","oak"
"QUGA4","Quercus garryana Douglas ex Hook.","Oregon white oak"
"RAAB","Ranunculus abortivus L.","LITTLELEAF BUTTERCUP"
"RAAC3","Ranunculus acris L.","tall buttercup"
"RAAL","Ranunculus alismifolius Geyer ex Benth.","plantainleaf buttercup"
"RAAQ","Ranunculus aquatilis L.","whitewater crowfoot"
"RAAR3","Ranunculus arvensis L.","corn buttercup"
"RABU","Ranunculus bulbosus L.","St. Anthony's turnip"
"RACA2","Ranunculus californicus Benth.","California buttercup"
"RACA4","Ranunculus cardiophyllus Hook.","heartleaf buttercup"
"RACY","Ranunculus cymbalaria Pursh","alkali buttercup"
"RAES","Ranunculus eschscholtzii Schltdl.","Eschscholtz's buttercup"
"RAFI","Ranunculus ficaria L.","fig buttercup"
"RAFL","Ranunculus flabellaris Raf.","YELLOW WATER BUTTERCUP"
"RAFL2","Ranunculus flammula L.","greater creeping spearwort"
"RAGL","Ranunculus glaberrimus Hook.","sagebrush buttercup"
"RAGM","Ranunculus gmelinii DC.","Gmelin's buttercup"
"RAHE","Ranunculus hebecarpus Hook. & Arn.","delicate buttercup"
"RAIN","Ranunculus inamoenus Greene","graceful buttercup"
"RAINI","Rainiera Greene","rainiera"
"RALO2","Ranunculus longirostris Godr.","LONGBEAK BUTTERCUP"
"RAMA2","Ranunculus macounii Britton","Macoun's buttercup"
"RAMU2","Ranunculus muricatus L.","spinyfruit buttercup"
"RANUN","Ranunculus L.","buttercup"
"RAOC","Ranunculus occidentalis Nutt.","western buttercup"
"RAOR3","Ranunculus orthorhynchus Hook.","straightbeak buttercup"
"RAPE","Ranunculus pedatifidus Sm.","surefoot buttercup"
"RAPE2","Ranunculus pensylvanicus L. f.","Pennsylvania buttercup"
"RAPHA","Raphanus L.","radish"
"RAPO","Ranunculus populago Greene","popular buttercup"
"RARA2","Raphanus raphanistrum L.","WILD RADISH"
"RARE2","Ranunculus recurvatus Poir.","blisterwort"
"RARE3","Ranunculus repens L.","creeping buttercup"
"RASA2","Raphanus sativus L.","cultivated radish"
"RASC3","Ranunculus sceleratus L.","cursed buttercup"
"RAST","Rainiera stricta (Greene) Greene","false silverback"
"RASU4","Ranunculus suksdorfii A. Gray","Suksdorf's buttercup"
"RATR","Ranunculus trichophyllus Chaix","threadleaf crowfoot"
"RATR6","Ranunculus triternatus A. Gray","obscure buttercup"
"RAUN","Ranunculus uncinatus D. Don ex G. Don","woodland buttercup"
"RAVE","Ranunculus verecundus B.L. Rob. ex Piper","wetslope buttercup"
"REAL","Reseda alba L.","white upright mignonette"
"RELU2","Reseda luteola L.","weld"
"RESED","Reseda L.","mignonette"
"RHAL","Rhamnus alnifolia L'Hér.","alderleaf buckthorn"
"RHAL2","Rhododendron albiflorum Hook.","Cascade azalea"
"RHAL3","Rhynchospora alba (L.) Vahl","whitebeaked rush"
"RHAMN","Rhamnus L.","buckthorn"
"RHGL","Rhus glabra L.","SMOOTH SUMAC"
"RHIN11","Rhodiola integrifolia Raf.","ledge stonecrop"
"RHINA","Rhinanthus L.","yellowrattle"
"RHMA3","Rhododendron macrophyllum D. Don ex G. Don","Pacific rhododendron"
"RHMI13","Rhinanthus minor L.","little yellowrattle"
"RHODI","Rhodiola L.","stonecrop"
"RHODO","Rhododendron L.","rhododendron"
"RHUS","Rhus L.","sumac"
"RHYNC3","Rhynchospora Vahl","beaksedge"
"RIAC","Ribes acerifolium Howell","mapleleaf currant"
"RIAU","Ribes aureum Pursh","GOLDEN CURRANT"
"RIBES","Ribes L.","currant"
"RIBR","Ribes bracteosum Douglas ex Hook.","stink currant"
"RICE","Ribes cereum Douglas","wax currant"
"RIDI","Ribes divaricatum Douglas","spreading gooseberry"
"RIGIO","Rigiopappus A. Gray","rigiopappus"
"RIHU","Ribes hudsonianum Richardson","northern black currant"
"RIIN2","Ribes inerme Rydb.","whitestem gooseberry"
"RILA","Ribes lacustre (Pers.) Poir.","prickly currant"
"RILA3","Ribes laxiflorum Pursh","trailing black currant"
"RILE2","Rigiopappus leptocladus A. Gray","wireweed"
"RILO","Ribes lobbii A. Gray","gummy gooseberry"
"RIMO2","Ribes montigenum McClatchie","gooseberry currant"
"RINI2","Ribes niveum Lindl.","snow currant"
"RIOX","Ribes oxyacanthoides L.","Canadian gooseberry"
"RIRU80","Ribes rubrum L.","cultivated currant"
"RISA","Ribes sanguineum Pursh","redflower currant"
"RITR","Ribes triste Pall.","red currant"
"RIVE","Ribes velutinum Greene","desert gooseberry"
"RIVI3","Ribes viscosissimum Pursh","sticky currant"
"RIWA","Ribes watsonianum Koehne","spring gooseberry"
"RIWO","Ribes wolfii Rothr.","Wolf's currant"
"ROAU","Rorippa austriaca (Crantz) Besser","Austrian yellowcress"
"ROBIN","Robinia L.","locust"
"ROCA3","Rosa canina L.","dog rose"
"ROCO3","Rorippa columbiae (Suksd. ex B.L. Rob.) Suksd. ex Howell","Columbian yellowcress"
"ROCU","Rorippa curvisiliqua (Hook.) Besser ex Britton","curvepod yellowcress"
"ROCU2","Rorippa curvipes Greene","bluntleaf yellowcress"
"ROGY","Rosa gymnocarpa Nutt.","baldhip rose"
"ROHI","Robinia hispida L.","bristly locust"
"ROMAN","Romanzoffia Cham.","mistmaiden"
"ROMI","Rosa micrantha Borrer ex Sm.","smallflower sweetbrier"
"ROMU","Rosa multiflora Thunb.","MULTIFLORA ROSE"
"RONU","Rosa nutkana C. Presl","Nootka rose"
"ROPA2","Rorippa palustris (L.) Besser","bog yellowcress"
"ROPI2","Rosa pisocarpa A. Gray","cluster rose"
"ROPS","Robinia pseudoacacia L.","BLACK LOCUST"
"RORA","Rotala ramosior (L.) Koehne","lowland rotala"
"RORIP","Rorippa Scop.","yellowcress"
"RORU","Rosa rugosa Thunb.","rugosa rose"
"RORU82","Rosa rubiginosa L.","sweetbriar rose"
"ROSA5","Rosa L.","rose"
"ROSI","Romanzoffia sitchensis Bong.","Sitka mistmaiden"
"ROSI2","Rorippa sinuata (Nutt.) Hitchc.","SPREADING YELLOWCRESS"
"ROSY","Rorippa sylvestris (L.) Besser","CREEPING YELLOWCRESS"
"ROTAL","Rotala L.","ROTALA"
"ROTE","Rorippa tenerrima Greene","Modoc yellowcress"
"ROTR","Romanzoffia tracyi Jeps.","Tracy's mistmaiden"
"ROWO","Rosa woodsii Lindl.","Woods' rose"
"RUAC2","Rumex acetosa L.","garden sorrel"
"RUAC3","Rumex acetosella L.","common sheep sorrel"
"RUAL17","Rudbeckia alpicola Piper","showy coneflower"
"RUAQ","Rumex aquaticus L.","Western dock"
"RUAR","Rubus arcticus L.","arctic blackberry"
"RUAR9","Rubus armeniacus Focke","Himalayan blackberry"
"RUBUS","Rubus L.","blackberry"
"RUCI2","Ruppia cirrhosa (Petagna) Grande","spiral ditchgrass"
"RUCO2","Rumex conglomeratus Murray","clustered dock"
"RUCR","Rumex crispus L.","CURLY DOCK"
"RUDBE","Rudbeckia L.","coneflower"
"RUHI2","Rudbeckia hirta L.","BLACKEYED SUSAN"
"RUID","Rubus idaeus L.","American red raspberry"
"RULA","Rubus laciniatus Willd.","cutleaf blackberry"
"RULA2","Rubus lasiococcus A. Gray","dwarf bramble"
"RULA3","Rudbeckia laciniata L.","CUTLEAF CONEFLOWER"
"RULE","Rubus leucodermis Douglas ex Torr. & A. Gray","whitebark raspberry"
"RUMA","Rubus macrophyllus Weihe & Nees","largeleaf blackberry"
"RUMA4","Rumex maritimus L.","GOLDEN DOCK"
"RUMA5","Ruppia maritima L.","WIDGEONGRASS"
"RUMEX","Rumex L.","dock"
"RUNI","Rubus nigerrimus (Greene) Rydb.","dark raspberry"
"RUNI2","Rubus nivalis Douglas ex Hook.","snow raspberry"
"RUOB","Rumex obtusifolius L.","BITTER DOCK"
"RUOC2","Rudbeckia occidentalis Nutt.","western coneflower"
"RUPA","Rubus parviflorus Nutt.","thimbleberry"
"RUPA5","Rumex patientia L.","PATIENCE DOCK"
"RUPA6","Rumex paucifolius Nutt.","alpine sheep sorrel"
"RUPE","Rubus pedatus Sm.","five-leaved bramble"
"RUPER","Rupertia J. Grimes","rupertia"
"RUPH3","Rupertia physodes (Douglas ex Hook.) J. Grimes","forest scurfpea"
"RUPPI","Ruppia L.","widgeonweed"
"RUPU","Rubus pubescens Raf.","dwarf red blackberry"
"RUSA","Rumex salicifolius Weinm.","WILLOW DOCK"
"RUSA2","Rumex sanguineus L.","redvein dock"
"RUSP","Rubus spectabilis Pursh","salmonberry"
"RUUR","Rubus ursinus Cham. & Schltdl.","California blackberry"
"RUVE","Rubus vestitus Weihe","European blackberry"
"RUVE2","Rumex venosus Pursh","VEINY DOCK"
"SAAD","Saxifraga adscendens L.","wedgeleaf saxifrage"
"SAAE","Salvia aethiopis L.","Mediterranean sage"
"SAAL2","Salix alba L.","WHITE WILLOW"
"SAAM2","Salix amygdaloides Andersson","PEACHLEAF WILLOW"
"SAAM3","Saussurea americana D.C. Eaton","American saw-wort"
"SAAN2","Sanguisorba annua (Nutt. ex Hook.) Nutt. ex Torr. & A. Gray","western burnet"
"SAAP","Sagina apetala Ard.","annual pearlwort"
"SAAP4","Saxifraga apetala Piper","western swamp saxifrage"
"SAAR27","Salix arctica Pall.","arctic willow"
"SAAR9","Sanicula arctopoides Hook. & Arn.","footsteps of spring"
"SABA3","Salix barclayi Andersson","Barclay's willow"
"SABE2","Salix bebbiana Sarg.","Bebb willow"
"SABI3","Sanicula bipinnatifida Douglas ex Hook.","purple sanicle"
"SABO2","Salix boothii Dorn","Booth's willow"
"SABR","Salix brachycarpa Nutt.","shortfruit willow"
"SABR6","Saxifraga bronchialis L.","yellowdot saxifrage"
"SACA14","Sanguisorba canadensis L.","Canadian burnet"
"SACA4","Salix candida Flueggé ex Willd.","sageleaf willow"
"SACA50","Saxifraga caespitosa L.","tufted alpine saxifrage"
"SACA6","Salix cascadensis Cockerell","cascade willow"
"SACE2","Saxifraga cernua L.","nodding saxifrage"
"SACO2","Salix commutata Bebb","undergreen willow"
"SACR2","Sanicula crassicaulis Poepp. ex DC.","Pacific blacksnakeroot"
"SACU","Sagittaria cuneata Sheldon","arumleaf arrowhead"
"SADE","Sagina decumbens (Elliott) Torr. & A. Gray","trailing pearlwort"
"SADE10","Salicornia depressa Standl.","VIRGINIA GLASSWORT"
"SADO4","Salvia dorrii (Kellogg) Abrams","purple sage"
"SADOD2","Salvia dorrii (Kellogg) Abrams ssp. dorrii","purple sage"
"SADOI","Salvia dorrii (Kellogg) Abrams ssp. dorrii var. incana (Benth.) Strachan","purple sage"
"SADR","Salix drummondiana Barratt ex Hook.","Drummond's willow"
"SAEA","Salix eastwoodiae Cockerell ex A. Heller","mountain willow"
"SAEX","Salix exigua Nutt.","narrowleaf willow"
"SAFA","Salix farriae C.R. Ball","Farr's willow"
"SAFE","Saxifraga ferruginea Graham","russethair saxifrage"
"SAFR","Salix fragilis L.","CRACK WILLOW"
"SAFR5","Saxifragopsis fragarioides (Greene) Small","strawberry saxifrage"
"SAGE2","Salix geyeriana Andersson","Geyer's willow"
"SAGIN","Sagina L.","pearlwort"
"SAGIT","Sagittaria L.","arrowhead"
"SAGL","Salix glauca L.","grayleaf willow"
"SAGL12","Salvia glutinosa L.","sticky sage"
"SAGR","Sagittaria graminea Michx.","GRASSY ARROWHEAD"
"SAGR5","Sanicula graveolens Poepp. ex DC.","northern sanicle"
"SAHO","Salix hookeriana Barratt ex Hook.","dune willow"
"SAID","Saxifraga idahoensis Piper","Idaho saxifrage"
"SAIN4","Saxifraga integrifolia Hook.","wholeleaf saxifrage"
"SALA2","Sagittaria latifolia Willd.","Broadleaf arrowhead"
"SALA6","Salix lasiolepis Benth.","arroyo willow"
"SALIC","Salicornia L.","pickleweed"
"SALIX","Salix L.","willow"
"SALSO","Salsola L.","Russian thistle"
"SALU","Salix lucida Muhl.","shining willow"
"SALVI","Salvia L.","sage"
"SALY3","Saxifraga lyallii Engl.","redstem saxifrage"
"SAMA11","Salicornia maritima Wolff & Jefferies","slender grasswort"
"SAMA12","Salix maccalliana Rowlee","McCalla's willow"
"SAMA2","Sanicula marilandica L.","Maryland sanicle"
"SAMA6","Sagina maxima A. Gray","stickystem pearlwort"
"SAMBU","Sambucus L.","elderberry"
"SAME2","Salix melanopsis Nutt.","dusky willow"
"SAME6","Sanguisorba menziesii Rydb.","Menzies' burnet"
"SAME7","Saxifraga mertensiana Bong.","wood saxifrage"
"SAMI3","Sanguisorba minor Scop.","small burnet"
"SAMO4","Salix monochroma C.R. Ball","onecolor willow"
"SAMOL","Samolus L.","brookweed"
"SANE3","Saxifraga nelsoniana D. Don","heartleaf saxifrage"
"SANGU2","Sanguisorba L.","burnet"
"SANI4","Sambucus nigra L.","black elderberry"
"SANI5","Saxifraga nidifica Greene","peak saxifrage"
"SANI8","Salix nivalis Hook.","snow willow"
"SANIC","Sanicula L.","sanicle"
"SANU3","Saxifraga nuttallii Small","Nuttall's saxifrage"
"SAOC4","Saxifraga occidentalis S. Watson","Alberta saxifrage"
"SAOC80","Saponaria ocymoides L.","rock soapwort"
"SAOD2","Saxifraga odontoloma Piper","brook saxifrage"
"SAOF2","Salvia officinalis L.","garden sage"
"SAOF3","Sanguisorba officinalis L.","official burnet"
"SAOF4","Saponaria officinalis L.","BOUNCINGBET"
"SAOP","Saxifraga oppositifolia L.","purple mountain saxifrage"
"SAOR2","Saxifraga oregana Howell","Oregon saxifrage"
"SAPE18","Salix petrophila Rydb.","alpine willow"
"SAPE2","Salix pedicellaris Pursh","bog willow"
"SAPE5","Salix petiolaris Sm.","meadow willow"
"SAPL2","Salix planifolia Pursh","diamondleaf willow"
"SAPON","Saponaria L.","soapwort"
"SAPR","Sagina procumbens L.","birdeye pearlwort"
"SAPR2","Salvia pratensis L.","introduced sage"
"SAPR3","Salix prolixa Andersson","MacKenzie's willow"
"SAPS","Salix pseudomonticola C.R. Ball","false mountain willow"
"SARA2","Sambucus racemosa L.","red elderberry"
"SARCO","Sarcobatus Nees","GREASEWOOD"
"SARE2","Salix reticulata L.","netleaf willow"
"SARI8","Saxifraga rivularis L.","weak saxifrage"
"SARU","Salicornia rubra A. Nelson","red swampfire"
"SARU7","Saxifraga rufidula (Small) Macoun","rustyhair saxifrage"
"SASA","Sagina saginoides (L.) Karst.","arctic pearlwort"
"SASC","Salix scouleriana Barratt ex Hook.","Scouler's willow"
"SASC2","Salvia sclarea L.","Europe sage"
"SASE3","Salix sessilifolia Nutt.","northwest sandbar willow"
"SASE3","Salix sessilifolia Nutt.","river willow"
"SASI2","Salix sitchensis Sanson ex Bong.","Sitka willow"
"SAST6","Saxifraga stolonifera Meerb.","creeping saxifrage"
"SASU","Sagittaria subulata (L.) Buchenau","awl-leaf arrowhead"
"SATI3","Saxifraga tischii Skelly","Olympic saxifrage"
"SATO2","Saxifraga tolmiei Torr. & A. Gray","Tolmie's saxifrage"
"SATR12","Salsola tragus L.","prickly Russian thistle"
"SATW","Salix tweedyi (Bebb ex Rose) C.R. Ball","Tweedy's willow"
"SAUSS","Saussurea DC.","saw-wort"
"SAVA3","Samolus valerandi L.","SEASIDE BROOKWEED"
"SAVE","Salix vestita Pursh","rock willow"
"SAVE4","Sarcobatus vermiculatus (Hook.) Torr.","GREASEWOOD"
"SAXIF","Saxifraga L.","saxifrage"
"SAXIF2","Saxifragopsis Small","saxifragopsis"
"SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","HARDSTEM BULRUSH"
"SCAM6","Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller","chairmaker's bulrush"
"SCAN2","Scleranthus annuus L.","German knotgrass"
"SCAN3","Scutellaria angustifolia Pursh","narrowleaf skullcap"
"SCAN4","Scutellaria antirrhinoides Benth.","nose skullcap"
"SCAND","Scandix L.","scandix"
"SCAR7","Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.","tall fescue"
"SCAT2","Scirpus atrovirens Willd.","GREEN BULRUSH"
"SCAT4","Scirpus atrocinctus Fernald","blackgirdle bulrush"
"SCBO","Scribneria bolanderi (Thurb.) Hack.","Scribner's grass"
"SCCY","Scirpus cyperinus (L.) Kunth","woolgrass"
"SCDI5","Sclerolinon digynum (A. Gray) C.M. Rogers","digynum flax"
"SCDU2","Sclerochloa dura (L.) P. Beauv.","COMMON HARDGRASS"
"SCGA","Scutellaria galericulata L.","MARSH SKULLCAP"
"SCHEU","Scheuchzeria L.","rannoch-rush"
"SCHIZ4","Schizachyrium Nees","LITTLE BLUESTEM"
"SCHOE2","Schoenocrambe Greene","plainsmustard"
"SCHOE6","Schoenoplectus (Rchb.) Palla","bulrush"
"SCIRP","Scirpus L.","bulrush"
"SCLA","Scrophularia lanceolata Pursh","LANCELEAF FIGWORT"
"SCLA2","Scutellaria lateriflora L.","BLUE SKULLCAP"
"SCLER","Scleranthus L.","German knotgrass"
"SCLER4","Sclerochloa P. Beauv.","hardgrass"
"SCLER9","Sclerolinon C.M. Rogers","sclerolinon"
"SCLI","Schoenocrambe linifolia (Nutt.) Greene","flaxleaf plainsmustard"
"SCMI2","Scirpus microcarpus J. Presl & C. Presl","panicled bulrush"
"SCNE","Scirpus nevadensis S. Watson","Nevada bulrush"
"SCOR","Scrophularia oregana Pennell","Oregon figwort"
"SCPA2","Scheuchzeria palustris L.","rannoch-rush"
"SCPA8","Scirpus pallidus (Britton) Fernald","CLOAKED BULRUSH"
"SCPE","Scandix pecten-veneris L.","shepherdsneedle"
"SCPR4","Schedonorus pratensis (Huds.) P. Beauv.","meadow ryegrass"
"SCPU10","Schoenoplectus pungens (Vahl) Palla","common threesquare"
"SCRIB","Scribneria Hack.","Scribner's grass"
"SCROP","Scrophularia L.","figwort"
"SCSC","Schizachyrium scoparium (Michx.) Nash","LITTLE BLUESTEM"
"SCSU10","Schoenoplectus subterminalis (Torr.) Soják","swaying bulrush"
"SCTA2","Schoenoplectus tabernaemontani (C.C. Gmel.) Palla","SOFTSTEM BULRUSH"
"SCUTE","Scutellaria L.","skullcap"
"SEAC","Sedum acre L.","goldmoss stonecrop"
"SECAL","Secale L.","rye"
"SECE","Secale cereale L.","cereal rye"
"SEDE2","Selaginella densa Rydb.","lesser spikemoss"
"SEDI","Sedum divergens S. Watson","Pacific stonecrop"
"SEDO","Selaginella douglasii (Hook. & Grev.) Spring","Douglas' spikemoss"
"SEDUM","Sedum L.","stonecrop"
"SEEL2","Senecio elmeri Piper","Elmer's ragwort"
"SEFR3","Senecio fremontii Torr. & A. Gray","dwarf mountain ragwort"
"SEHY","Senecio hydrophiloides Rydb.","tall groundsel"
"SEHY2","Senecio hydrophilus Nutt.","water ragwort"
"SEIN2","Senecio integerrimus Nutt.","lambstongue ragwort"
"SEIT","Setaria italica (L.) P. Beauv.","foxtail bristlegrass"
"SEJA","Senecio jacobaea L.","stinking willie"
"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop"
"SELAG","Selaginella P. Beauv.","spikemoss"
"SELE","Sedum leibergii Britton","Leiberg stonecrop"
"SELU","Senecio lugens Richardson","small blacktip ragwort"
"SENE6","Senecio neowebsteri S.F. Blake","Olympic Mountain ragwort"
"SENEC","Senecio L.","ragwort"
"SEOR","Sedum oreganum Nutt.","Oregon stonecrop"
"SEOR3","Selaginella oregana D.C. Eaton","Oregon spikemoss"
"SEOR6","Sericocarpus oregonensis Nutt.","Oregon whitetop aster"
"SEPA10","Setaria parviflora (Poir.) Kerguélen","marsh bristlegrass"
"SERI4","Sericocarpus rigidus Lindl.","Columbian whitetop aster"
"SERIC","Sericocarpus Greene","whitetop aster"
"SERU3","Sedum rupicola G.N. Jones","curvedleaf stonecrop"
"SESE2","Senecio serra Hook.","tall ragwort"
"SESP","Sedum spathulifolium Hook.","broadleaf stonecrop"
"SEST2","Sedum stenopetalum Pursh","wormleaf stonecrop"
"SESY","Senecio sylvaticus L.","woodland ragwort"
"SETAR","Setaria P. Beauv.","bristlegrass"
"SETR","Senecio triangularis Hook.","arrowleaf ragwort"
"SEVA4","Securigera varia (L.) Lassen","purple crownvetch"
"SEVE3","Setaria verticillata (L.) P. Beauv.","HOOKED BRISTLEGRASS"
"SEVI4","Setaria viridis (L.) P. Beauv.","GREEN BRISTLEGRASS"
"SEVU","Senecio vulgaris L.","common ragwort"
"SEWA","Selaginella wallacei Hieron.","Wallace's spikemoss"
"SHAR2","Sherardia arvensis L.","blue fieldmadder"
"SHCA","Shepherdia canadensis (L.) Nutt.","russet buffaloberry"
"SHEPH","Shepherdia Nutt.","buffaloberry"
"SHERA","Sherardia L.","sherardia"
"SIAC","Silene acaulis (L.) Jacq.","moss campion"
"SIAL2","Sisymbrium altissimum L.","tall tumblemustard"
"SIAL5","Sinapis alba L.","white mustard"
"SIAN2","Silene antirrhina L.","SLEEPY SILENE"
"SIAR","Silene armeria L.","sweet William silene"
"SIAR4","Sinapis arvensis L.","charlock mustard"
"SIBBA","Sibbaldia L.","sibbaldia"
"SICA2","Sidalcea campestris Greene","meadow checkerbloom"
"SICA8","Sisyrinchium californicum (Ker Gawl.) Aiton","golden blue-eyed grass"
"SICO3","Silene conica L.","striped corn catchfly"
"SICO4","Silene conoidea L.","weed silene"
"SIDAL","Sidalcea A. Gray","checkerbloom"
"SIDI2","Silene dichotoma Ehrh.","forked catchfly"
"SIDI4","Silene dioica (L.) Clairville","red catchfly"
"SIDO","Silene douglasii Hook.","seabluff catchfly"
"SIGA","Silene gallica L.","common catchfly"
"SIHE4","Sidalcea hendersonii S. Watson","Henderson's checkerbloom"
"SIHI3","Sidalcea hirtipes C.L. Hitchc.","bristlystem checkerbloom"
"SIID","Sisyrinchium idahoense E.P. Bicknell","Idaho blue-eyed grass"
"SILA21","Silene latifolia Poir.","bladder campion"
"SILEN","Silene L.","catchfly"
"SILI4","Sisyrinchium littorale Greene","Alaska blue-eyed grass"
"SILO3","Sisymbrium loeselii L.","small tumbleweed mustard"
"SILYB","Silybum Adans.","milkthistle"
"SIMA2","Sidalcea malviflora (DC.) A. Gray ex Benth.","dwarf checkerbloom"
"SIMA3","Silybum marianum (L.) Gaertn.","blessed milkthistle"
"SIME","Silene menziesii Hook.","Menzies' campion"
"SIMU2","Silene multinervia S. Watson","manynerve catchfly"
"SINAP","Sinapis L.","mustard"
"SINE2","Sidalcea nelsoniana Piper","Nelson's checkerbloom"
"SINO","Silene noctiflora L.","NIGHTFLOWERING SILENE"
"SIOF","Sisymbrium officinale (L.) Scop.","HEDGEMUSTARD"
"SIOR","Sidalcea oregana (Nutt. ex Torr. & A. Gray) A. Gray","Oregon checkermallow"
"SIOR3","Silene oregana S. Watson","Oregon silene"
"SIPA4","Silene parryi (S. Watson) C.L. Hitchc. & Maguire","Parry's silene"
"SIPR","Sibbaldia procumbens L.","creeping sibbaldia"
"SISA4","Sisyrinchium sarmentosum Suksd. ex Greene","mountain blue-eyed grass"
"SISC7","Silene scouleri Hook.","simple campion"
"SISE2","Silene seelyi Morton & J.W. Thomp.","Seely's catchfly"
"SISE4","Sisyrinchium septentrionale E.P. Bicknell","northern blue-eyed grass"
"SISP2","Silene spaldingii S. Watson","Spalding's silene"
"SISU","Silene suksdorfii B.L. Rob.","Suksdorf's silene"
"SISU2","Sium suave Walter","hemlock waterparsnip"
"SISYM","Sisymbrium L.","HEDGEMUSTARD"
"SISYR","Sisyrinchium L.","blue-eyed grass"
"SIUM","Sium L.","waterparsnip"
"SIVU","Silene vulgaris (Moench) Garcke","maidenstears"
"SMCA","Smelowskia calycina (Stephan ex Willd.) C.A. Mey.","alpine smelowskia"
"SMELO","Smelowskia C.A. Mey.","candytuft"
"SMOV","Smelowskia ovalis M.E. Jones","alpine false candytuft"
