"Symbol","Scientific Name with Author","GSAT Common Name"
"POFO","Polemonium foliosissimum A. Gray","towering Jacob's-ladder"
"POFO3","Potamogeton foliosus Raf.","LEAFY PONDWEED"
"POFOA2","Polemonium foliosissimum A. Gray var. alpinum Brand","alpine Jacob's-ladder"
"POFR3","Potamogeton friesii Rupr.","Fries' pondweed"
"POGL","Poa glauca Vahl","glaucous bluegrass"
"POGL9","Potentilla glandulosa Lindl.","sticky cinquefoil"
"POGLM","Potentilla glandulosa Lindl. ssp. micropetala (Rydb.) D.D. Keck","smallpetal cinquefoil"
"POGLR2","Poa glauca Vahl ssp. rupicola (Nash ex Rydb.) W.A. Weber","timberline bluegrass"
"POGR8","Potamogeton gramineus L.","variableleaf pondweed"
"POGR9","Potentilla gracilis Douglas ex Hook.","slender cinquefoil"
"POHE3","Polypodium hesperium Maxon","western polypody"
"POHI6","Potentilla hippiana Lehm.","woolly cinquefoil"
"POHO2","Potentilla hookeriana Lehm.","Hooker's cinquefoil"
"POHY","Polygonum hydropiper L.","marshpepper knotweed"
"POIL","Potamogeton illinoensis Morong","ILLINOIS PONDWEED"
"POLA10","Poa laxa Haenke","Mt. Washington bluegrass"
"POLA4","Polygonum lapathifolium L.","curlytop knotweed"
"POLAB","Poa laxa Haenke ssp. banffiana Soreng","Banff bluegrass"
"POLAN","Polanisia Raf.","CLAMMYWEED"
"POLE2","Poa leptocoma Trin.","marsh bluegrass"
"POLE3","Poa lettermanii Vasey","Letterman's bluegrass"
"POLEM","Polemonium L.","Jacob's-ladder"
"POLO4","Polystichum lonchitis (L.) Roth","northern hollyfern"
"POLYG","Polygala L.","polygala"
"POLYG2","Polygonatum Mill.","Solomon's seal"
"POLYG4","Polygonum L.","knotweed"
"POLYP","Polypodium L.","polypody"
"POLYP2","Polypogon Desf.","rabbitsfoot grass"
"POLYS","Polystichum Roth","hollyfern"
"POMI","Polemonium micranthum Benth.","annual polemonium"
"POMI2","Polygonum minimum S. Watson","broadleaf knotweed"
"POMO5","Polypogon monspeliensis (L.) Desf.","annual rabbitsfoot grass"
"POMU9","Potentilla multisecta (S. Watson) Rydb.","featherleaf cinquefoil"
"PONA4","Potamogeton natans L.","FLOATING PONDWEED"
"PONA6","Potentilla nana Willd. ex Schltdl.","arctic cinquefoil"
"PONE","Poa nemoralis L.","wood bluegrass"
"PONE2","Poa nervosa (Hook.) Vasey","Wheeler bluegrass"
"PONEI2","Poa nemoralis L. ssp. interior (Rydb.) W.A. Weber","inland bluegrass"
"PONI","Populus nigra L.","LOMBARDY POPLAR"
"PONI2","Potentilla nivea L.","snow cinquefoil"
"PONIP","Potentilla nivea L. var. pentaphylla Lehm.","fiveleaf cinquefoil"
"PONO2","Potamogeton nodosus Poir.","LONGLEAF PONDWEED"
"PONO3","Potentilla norvegica L.","NORWEGIAN CINQUEFOIL"
"POOB2","Potamogeton obtusifolius Mert. & W.D.J. Koch","bluntleaf pondweed"
"POOC2","Polemonium occidentale Greene","western polemonium"
"POOL","Portulaca oleracea L.","little hogweed"
"POOV2","Potentilla ovina Macoun ex J.M. Macoun","sheep cinquefoil"
"POPA15","Potentilla paradoxa Nutt.","Paradox cinquefoil"
"POPA2","Poa palustris L.","FOWL BLUEGRASS"
"POPE2","Polygonum pensylvanicum L.","PENNSYLVANIA SMARTWEED"
"POPE23","Potentilla pectinisecta Rydb.","combleaf cinquefoil"
"POPE3","Polygonum persicaria L.","spotted ladysthumb"
"POPE8","Potentilla pensylvanica L.","PENNSYLVANIA CINQUEFOIL"
"POPL","Potentilla plattensis Nutt.","Platte River cinquefoil"
"POPO4","Polygonum polygaloides Wall. ex Meisn.","milkwort knotweed"
"POPOC","Polygonum polygaloides Wall. ex Meisn. ssp. confertiflorum (Nutt. ex Piper) J.C. Hickman","fruitleaf knotweed"
"POPOK","Polygonum polygaloides Wall. ex Meisn. ssp. kelloggii (Greene) J.C. Hickman","Kellogg's knotweed"
"POPR","Poa pratensis L.","KENTUCKY BLUEGRASS"
"POPR5","Potamogeton praelongus Wulfen","whitestem pondweed"
"POPU3","Polemonium pulcherrimum Hook.","Jacob's-ladder"
"POPU5","Polygonum punctatum Elliott","DOTTED SMARTWEED"
"POPU7","Potamogeton pusillus L.","SMALL PONDWEED"
"POPU9","Potentilla pulcherrima Lehm.","beautiful cinquefoil"
"POPUL","Populus L.","COTTONWOOD"
"PORA3","Polygonum ramosissimum Michx.","BUSHY KNOTWEED"
"PORE","Poa reflexa Vasey & Scribn. ex Vasey","nodding bluegrass"
"PORE5","Potentilla recta L.","sulphur cinquefoil"
"PORI2","Potamogeton richardsonii (Benn.) Rydb.","Richardson's pondweed"
"PORI3","Potentilla rivalis Nutt.","BROOK CINQUEFOIL"
"PORO2","Potamogeton robbinsii Oakes","Robbins' pondweed"
"PORTE","Porterella Torr.","porterella"
"PORTU","Portulaca L.","PURSLANE"
"PORU3","Potentilla rubricaulis Lehm.","Rocky Mountain cinquefoil"
"POSA19","Polypodium saximontanum Windham","Rocky Mountain polypody"
"POSC3","Polygonum scandens L.","CLIMBING FALSE BUCKWHEAT"
"POSC5","Polystichum scopulinum (D.C. Eaton) Maxon","mountain hollyfern"
"POSE","Poa secunda J. Presl","Sandberg bluegrass"
"POSE3","Polygala senega L.","Seneca snakeroot"
"POST2","Potamogeton strictifolius Benn.","narrowleaf pondweed"
"POSU5","Potentilla subjuga Rydb.","Colorado cinquefoil"
"POTAM","Potamogeton L.","pondweed"
"POTE2","Polygonum tenue Michx.","PLEATLEAF KNOTWEED"
"POTEN","Potentilla L.","CINQUEFOIL"
"POTR2","Poa trivialis L.","rough bluegrass"
"POTR5","Populus tremuloides Michx.","QUAKING ASPEN"
"POUN2","Potentilla uniflora Ledeb.","oneflower cinquefoil"
"POVE","Polygala verticillata L.","WHORLED MILKWORT"
"POVI","Polemonium viscosum Nutt.","sticky polemonium"
"POVI3","Polygonum viviparum L.","alpine bistort"
"POVI9","Polypogon viridis (Gouan) Breistr.","beardless rabbitsfoot grass"
"POWH2","Poa wheeleri Vasey","Wheeler's bluegrass"
"POZO","Potamogeton zosteriformis Fernald","flatstem pondweed"
"PRAM","Prunus americana Marshall","AMERICAN PLUM"
"PREG","Primula egaliksensis Wormsk. ex Hornem.","Greenland primrose"
"PREM","Prunus emarginata (Douglas ex Hook.) D. Dietr.","bitter cherry"
"PRENA","Prenanthes L.","rattlesnakeroot"
"PRIMU","Primula L.","primrose"
"PRIN","Primula incana M.E. Jones","silvery primrose"
"PRLO","Proboscidea louisianica (Mill.) Thell.","ram's horn"
"PROBO","Proboscidea Schmidel","unicorn-plant"
"PRPA","Primula parryi A. Gray","Parry's primrose"
"PRPE2","Prunus pensylvanica L. f.","pin cherry"
"PRPU3","Prunus pumila L.","sandcherry"
"PRPUB","Prunus pumila L. var. besseyi (L.H. Bailey) Gleason","western sandcherry"
"PRRA","Prenanthes racemosa Michx.","purple rattlesnakeroot"
"PRTR4","Prosartes trachycarpa S. Watson","roughfruit fairybells"
"PRUNE","Prunella L.","selfheal"
"PRUNU","Prunus L.","plum"
"PRVI","Prunus virginiana L.","chokecherry"
"PRVIM","Prunus virginiana L. var. melanocarpa (A. Nelson) Sarg.","black chokecherry"
"PRVU","Prunella vulgaris L.","COMMON SELFHEAL"
"PRVUL2","Prunella vulgaris L. ssp. lanceolata (W. Bartram) Hultén","lance selfheal"
"PSATH2","Psathyrostachys Nevski","wildrye"
"PSBR","Psilocarphus brevissimus Nutt.","short woollyheads"
"PSCA11","Pseudognaphalium canescens (DC.) W.A. Weber","Wright's cudweed"
"PSEUD20","Pseudostellaria Pax","pseudostellaria"
"PSEUD22","Pseudoroegneria (Nevski) Á. Löve","wheatgrass"
"PSEUD23","×Pseudelymus Barkworth & D.R. Dewey","foxtail wheatgrass"
"PSEUD4","Pseudocymopterus J.M. Coult. & Rose","false springparsley"
"PSEUD43","Pseudognaphalium Kirp.","CUDWEED"
"PSEUD7","Pseudotsuga Carrière","Douglas-fir"
"PSILO","Psilocarphus Nutt.","woollyheads"
"PSJA2","Pseudostellaria jamesiana (Torr.) W.A. Weber & R.L. Hartm.","tuber starwort"
"PSJU3","Psathyrostachys juncea (Fisch.) Nevski","RUSSIAN WILDRYE"
"PSLA3","Psoralidium lanceolatum (Pursh) Rydb.","LEMON SCURFPEA"
"PSMA11","Pseudognaphalium macounii (Greene) Kartesz","Macoun's cudweed"
"PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir"
"PSMEG","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","Rocky Mountain Douglas-fir"
"PSMO","Pseudocymopterus montanus (A. Gray) J.M. Coult. & Rose","alpine false springparsley"
"PSORA2","Psoralidium Rydb.","scurfpea"
"PSSP6","Pseudoroegneria spicata (Pursh) Á. Löve","BLUEBUNCH WHEATGRASS"
"PSSPI","Pseudoroegneria spicata (Pursh) Á. Löve ssp. inermis (Scribn. & J.G. Sm.) Á. Löve","beardless wheatgrass"
"PSST7","Pseudognaphalium stramineum (Kunth) Anderb.","cottonbatting plant"
"PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","SLIMFLOWER SCURFPEA"
"PTAN2","Pterospora andromedea Nutt.","woodland pinedrops"
"PTAQ","Pteridium aquilinum (L.) Kuhn","western brackenfern"
"PTAQP2","Pteridium aquilinum (L.) Kuhn var. pubescens Underw.","hairy brackenfern"
"PTERI","Pteridium Gleditsch ex Scop.","BRACKENFERN"
"PTERO3","Pterospora Nutt.","pinedrops"
"PTERY","Pteryxia (Nutt. ex Torr. & A. Gray) Nutt. ex J.M. Coult. & Rose","wavewing"
"PTHE","Pteryxia hendersonii (J.M. Coult. & Rose) Mathias & Constance","Henderson's wavewing"
"PTTE","Pteryxia terebinthina (Hook.) J.M. Coult. & Rose","turpentine wavewing"
"PUCCI","Puccinellia Parl.","alkaligrass"
"PUDI","Puccinellia distans (Jacq.) Parl.","weeping alkaligrass"
"PULE","Puccinellia lemmonii (Vasey) Scribn.","Lemmon's alkaligrass"
"PULSA","Pulsatilla Mill.","PASQUEFLOWER"
"PULU2","Puccinellia lucida Fernald & Weath.","shining alkaligrass"
"PUNU2","Puccinellia nuttalliana (Schult.) Hitchc.","Nuttall's alkaligrass"
"PUPA5","Pulsatilla patens (L.) Mill.","American pasqueflower"
"PUPAM","Pulsatilla patens (L.) Mill. ssp. multifida (Pritz.) Zamels","cutleaf anemone"
"PURSH","Purshia DC. ex Poir.","bitterbrush"
"PUTR2","Purshia tridentata (Pursh) DC.","antelope bitterbrush"
"PYAS","Pyrola asarifolia Michx.","liverleaf wintergreen"
"PYASA","Pyrola asarifolia Michx. ssp. asarifolia","liverleaf wintergreen"
"PYCA3","Pyrrocoma carthamoides Hook.","largeflower goldenweed"
"PYCH","Pyrola chlorantha Sw.","greenflowered wintergreen"
"PYCL2","Pyrrocoma clementis Rydb.","tranquil goldenweed"
"PYCR2","Pyrrocoma crocea (A. Gray) Greene","curlyhead goldenweed"
"PYEL","Pyrola elliptica Nutt.","waxflower shinleaf"
"PYIN3","Pyrrocoma integrifolia (Porter ex A. Gray) Greene","manysted goldenweed"
"PYLA","Pyrrocoma lanceolata (Hook.) Greene","lanceleaf goldenweed"
"PYMI","Pyrola minor L.","snowline wintergreen"
"PYPI2","Pyrola picta Sm.","whiteveined wintergreen"
"PYROL","Pyrola L.","wintergreen"
"PYRRO","Pyrrocoma Hook.","GOLDENWEED"
"PYUN2","Pyrrocoma uniflora (Hook.) Greene","plantain goldenweed"
"QUERC","Quercus L.","oak"
"QUGA","Quercus gambelii Nutt.","GAMBEL OAK"
"QUMA2","Quercus macrocarpa Michx.","BUR OAK"
"RAAB","Ranunculus abortivus L.","LITTLELEAF BUTTERCUP"
"RAAC2","Ranunculus acriformis A. Gray","sharpleaf buttercup"
"RAAC3","Ranunculus acris L.","tall buttercup"
"RAACA3","Ranunculus acris L. var. acris","showy buttercup"
"RAACM","Ranunculus acriformis A. Gray var. montanensis (Rydb.) L.D. Benson","mountain sharp buttercup"
"RAAD","Ranunculus adoneus A. Gray","alpine buttercup"
"RAAL","Ranunculus alismifolius Geyer ex Benth.","plantainleaf buttercup"
"RAALD","Ranunculus alismifolius Geyer ex Benth. var. davisii L.D. Benson","Davis' buttercup"
"RAALM","Ranunculus alismifolius Geyer ex Benth. var. montanus S. Watson","waterplantain buttercup"
"RAAN2","Rayjacksonia annua (Rydb.) R.L. Hartm. & M.A. Lane","viscid tansyaster"
"RAAQ","Ranunculus aquatilis L.","whitewater crowfoot"
"RACA4","Ranunculus cardiophyllus Hook.","heartleaf buttercup"
"RACO3","Ratibida columnifera (Nutt.) Wooton & Standl.","upright prairie coneflower"
"RACY","Ranunculus cymbalaria Pursh","alkali buttercup"
"RAES","Ranunculus eschscholtzii Schltdl.","Eschscholtz's buttercup"
"RAEST","Ranunculus eschscholtzii Schltdl. var. trisectus (Eastw.) L.D. Benson","threesection buttercup"
"RAEX","Ranunculus eximius Greene","tundra buttercup"
"RAFL","Ranunculus flabellaris Raf.","YELLOW WATER BUTTERCUP"
"RAFL2","Ranunculus flammula L.","greater creeping spearwort"
"RAGL","Ranunculus glaberrimus Hook.","sagebrush buttercup"
"RAGLE","Ranunculus glaberrimus Hook. var. ellipticus (Greene) Greene","elliptical buttercup"
"RAGM","Ranunculus gmelinii DC.","Gmelin's buttercup"
"RAHY2","Ranunculus hyperboreus Rottb.","high northern buttercup"
"RAIN","Ranunculus inamoenus Greene","graceful buttercup"
"RAJO","Ranunculus jovis A. Nelson","Utah buttercup"
"RAKA3","Ranunculus karelinii Czern.","ice cold buttercup"
"RALO2","Ranunculus longirostris Godr.","LONGBEAK BUTTERCUP"
"RAMA2","Ranunculus macounii Britton","Macoun's buttercup"
"RANUN","Ranunculus L.","buttercup"
"RAOC","Ranunculus occidentalis Nutt.","western buttercup"
"RAOR3","Ranunculus orthorhynchus Hook.","straightbeak buttercup"
"RAPE","Ranunculus pedatifidus Sm.","surefoot buttercup"
"RAPE2","Ranunculus pensylvanicus L. f.","Pennsylvania buttercup"
"RAPEA","Ranunculus pedatifidus Sm. var. affinis (R. Br.) L.D. Benson","northern buttercup"
"RAPHA","Raphanus L.","radish"
"RAPY","Ranunculus pygmaeus Wahlenb.","pygmy buttercup"
"RARA","Ranunculus ranunculinus (Nutt.) Rydb.","tadpole buttercup"
"RARE3","Ranunculus repens L.","creeping buttercup"
"RASA2","Raphanus sativus L.","cultivated radish"
"RASC3","Ranunculus sceleratus L.","cursed buttercup"
"RASU4","Ranunculus suksdorfii A. Gray","Suksdorf's buttercup"
"RATA","Ratibida tagetes (James) Barnhart","green prairie coneflower"
"RATIB","Ratibida Raf.","PRAIRIE CONEFLOWER"
"RATR","Ranunculus trichophyllus Chaix","threadleaf crowfoot"
"RAUN","Ranunculus uncinatus D. Don ex G. Don","woodland buttercup"
"RAUNP","Ranunculus uncinatus D. Don ex G. Don var. parviflorus (Torr.) L.D. Benson","Idaho buttercup"
"RAVE","Ranunculus verecundus B.L. Rob. ex Piper","wetslope buttercup"
"RAYJA","Rayjacksonia R.L. Hartm. & M.A. Lane","tansyaster"
"REDFI","Redfieldia Vasey","BLOWOUT GRASS"
"REFL","Redfieldia flexuosa (Thurb.) Vasey","BLOWOUT GRASS"
"RELU","Reseda lutea L.","yellow mignonette"
"RESED","Reseda L.","mignonette"
"RHAL","Rhamnus alnifolia L'Hér.","alderleaf buckthorn"
"RHAMN","Rhamnus L.","buckthorn"
"RHCA3","Rhamnus cathartica L.","common buckthorn"
"RHEUM","Rheum L.","rhubarb"
"RHGL","Rhus glabra L.","SMOOTH SUMAC"
"RHIN11","Rhodiola integrifolia Raf.","ledge stonecrop"
"RHODI","Rhodiola L.","stonecrop"
"RHRH2","Rheum rhabarbarum L.","garden rhubarb"
"RHRH4","Rhodiola rhodantha (A. Gray) H. Jacobsen","redpod stonecrop"
"RHTR","Rhus trilobata Nutt.","SKUNKBUSH SUMAC"
"RHUS","Rhus L.","sumac"
"RIAM2","Ribes americanum Mill.","American black currant"
"RIAU","Ribes aureum Pursh","GOLDEN CURRANT"
"RIBES","Ribes L.","currant"
"RICE","Ribes cereum Douglas","wax currant"
"RICEP","Ribes cereum Douglas var. pedicellare W.H. Brewer & S. Watson","whisky currant"
"RIHU","Ribes hudsonianum Richardson","northern black currant"
"RIHUP","Ribes hudsonianum Richardson var. petiolare (Douglas) Jancz.","western black currant"
"RIIN2","Ribes inerme Rydb.","whitestem gooseberry"
"RIINI","Ribes inerme Rydb. var. inerme","whitestem gooseberry"
"RILA","Ribes lacustre (Pers.) Poir.","prickly currant"
"RIMO2","Ribes montigenum McClatchie","gooseberry currant"
"RIOX","Ribes oxyacanthoides L.","Canadian gooseberry"
"RIOXS","Ribes oxyacanthoides L. ssp. setosum (Lindl.) Sinnott","inland gooseberry"
"RIRU80","Ribes rubrum L.","cultivated currant"
"RIVI3","Ribes viscosissimum Pursh","sticky currant"
"ROAC","Rosa acicularis Lindl.","prickly rose"
"ROAL","Rorippa alpina (S. Watson) Rydb.","alpine yellowcress"
"ROAR3","Rosa arkansana Porter","prairie rose"
"ROBIN","Robinia L.","locust"
"ROCA","Rorippa calycina (Engelm.) Rydb.","persistent sepal yellowcress"
"ROCU","Rorippa curvisiliqua (Hook.) Besser ex Britton","curvepod yellowcress"
"ROCU2","Rorippa curvipes Greene","bluntleaf yellowcress"
"RONE","Robinia neomexicana A. Gray","New Mexico locust"
"RONU","Rosa nutkana C. Presl","Nootka rose"
"RONUH","Rosa nutkana C. Presl var. hispida Fernald","bristly Nootka rose"
"ROPA2","Rorippa palustris (L.) Besser","bog yellowcress"
"ROPAF2","Rorippa palustris (L.) Besser ssp. fernaldiana (Butters & Abbe) Jonsell","Fernald's yellowcress"
"ROPAH","Rorippa palustris (L.) Besser ssp. hispida (Desv.) Jonsell","hispid yellowcress"
"ROPS","Robinia pseudoacacia L.","BLACK LOCUST"
"RORIP","Rorippa Scop.","yellowcress"
"ROSA5","Rosa L.","rose"
"ROSI2","Rorippa sinuata (Nutt.) Hitchc.","SPREADING YELLOWCRESS"
"ROSP4","Rorippa sphaerocarpa (A. Gray) Britton","roundfruit yellowcress"
"ROTE","Rorippa tenerrima Greene","Modoc yellowcress"
"ROWO","Rosa woodsii Lindl.","Woods' rose"
"ROWOW","Rosa woodsii Lindl. var. woodsii","Woods' rose"
"RUAC2","Rumex acetosa L.","garden sorrel"
"RUAC3","Rumex acetosella L.","common sheep sorrel"
"RUAQ","Rumex aquaticus L.","Western dock"
"RUAR","Rubus arcticus L.","arctic blackberry"
"RUARA2","Rubus arcticus L. ssp. acaulis (Michx.) Focke","dwarf raspberry"
"RUBUS","Rubus L.","blackberry"
"RUCI2","Ruppia cirrhosa (Petagna) Grande","spiral ditchgrass"
"RUCR","Rumex crispus L.","CURLY DOCK"
"RUDBE","Rudbeckia L.","coneflower"
"RUDE","Rubus deliciosus Torr.","DELICIOUS RASPBERRY"
"RUDE2","Rumex densiflorus Osterh.","denseflowered dock"
"RUHI2","Rudbeckia hirta L.","BLACKEYED SUSAN"
"RUHY","Rumex hymenosepalus Torr.","canaigre dock"
"RUID","Rubus idaeus L.","American red raspberry"
"RUIDS2","Rubus idaeus L. ssp. strigosus (Michx.) Focke","grayleaf red raspberry"
"RULA","Rubus laciniatus Willd.","cutleaf blackberry"
"RULA3","Rudbeckia laciniata L.","CUTLEAF CONEFLOWER"
"RUMA4","Rumex maritimus L.","GOLDEN DOCK"
"RUMEX","Rumex L.","dock"
"RUOC2","Rudbeckia occidentalis Nutt.","western coneflower"
"RUPA","Rubus parviflorus Nutt.","thimbleberry"
"RUPA5","Rumex patientia L.","PATIENCE DOCK"
"RUPA6","Rumex paucifolius Nutt.","alpine sheep sorrel"
"RUPPI","Ruppia L.","widgeonweed"
"RUPU","Rubus pubescens Raf.","dwarf red blackberry"
"RUSA","Rumex salicifolius Weinm.","WILLOW DOCK"
"RUSAD","Rumex salicifolius Weinm. var. denticulatus Torr.","toothed willow dock"
"RUSAM","Rumex salicifolius Weinm. var. mexicanus (Meisn.) C.L. Hitchc.","Mexican dock"
"RUST4","Rumex stenophyllus Ledeb.","narrowleaf dock"
"RUVE2","Rumex venosus Pursh","VEINY DOCK"
"SAAD","Saxifraga adscendens L.","wedgeleaf saxifrage"
"SAADO2","Saxifraga adscendens L. ssp. oregonensis (Raf.) Bacig.","small saxifrage"
"SAAL2","Salix alba L.","WHITE WILLOW"
"SAAM2","Salix amygdaloides Andersson","PEACHLEAF WILLOW"
"SAAR27","Salix arctica Pall.","arctic willow"
"SABA3","Salix barclayi Andersson","Barclay's willow"
"SABA4","Salix barrattiana Hook.","Barratt's willow"
"SABE2","Salix bebbiana Sarg.","Bebb willow"
"SABO2","Salix boothii Dorn","Booth's willow"
"SABR","Salix brachycarpa Nutt.","shortfruit willow"
"SABR6","Saxifraga bronchialis L.","yellowdot saxifrage"
"SABRA2","Saxifraga bronchialis L. ssp. austromontana (Wiegand) Piper","matted saxifrage"
"SACA15","Sanicula canadensis L.","Canadian blacksnakeroot"
"SACA4","Salix candida Flueggé ex Willd.","sageleaf willow"
"SACA50","Saxifraga caespitosa L.","tufted alpine saxifrage"
"SACA6","Salix cascadensis Cockerell","cascade willow"
"SACE2","Saxifraga cernua L.","nodding saxifrage"
"SACH4","Saxifraga chrysantha A. Gray","goldbloom saxifrage"
"SACO8","Salsola collina Pall.","slender Russian thistle"
"SACU","Sagittaria cuneata Sheldon","arumleaf arrowhead"
"SADI","Salix discolor Muhl.","pussy willow"
"SADR","Salix drummondiana Barratt ex Hook.","Drummond's willow"
"SAEA","Salix eastwoodiae Cockerell ex A. Heller","mountain willow"
"SAEX","Salix exigua Nutt.","narrowleaf willow"
"SAFA","Salix farriae C.R. Ball","Farr's willow"
"SAFE","Saxifraga ferruginea Graham","russethair saxifrage"
"SAFEV","Saxifraga ferruginea Graham var. vreelandii (Small) Engl. & Irmsch.","Vreeland's saxifrage"
"SAFL6","Saxifraga flagellaris Willd. ex Sternb.","whiplash saxifrage"
"SAFLC","Saxifraga flagellaris Willd. ex Sternb. ssp. crandallii (Gandog.) Hultén","Crandall's saxifrage"
"SAFR","Salix fragilis L.","CRACK WILLOW"
"SAGE2","Salix geyeriana Andersson","Geyer's willow"
"SAGIN","Sagina L.","pearlwort"
"SAGIT","Sagittaria L.","arrowhead"
"SAGL","Salix glauca L.","grayleaf willow"
"SAGR5","Sanicula graveolens Poepp. ex DC.","northern sanicle"
"SAIN3","Salix interior Rowlee","sandbar willow"
"SAIR","Salix irrorata Andersson","dewystem willow"
"SAKA","Salsola kali L.","Russian thistle"
"SALA2","Sagittaria latifolia Willd.","Broadleaf arrowhead"
"SALE","Salix lemmonii Bebb","Lemmon's willow"
"SALI","Salix ligulifolia (C.R. Ball) C.R. Ball ex C.K. Schneid.","strapleaf willow"
"SALIC","Salicornia L.","pickleweed"
"SALIX","Salix L.","willow"
"SALSO","Salsola L.","Russian thistle"
"SALU","Salix lucida Muhl.","shining willow"
"SALU2","Salix lutea Nutt.","yellow willow"
"SALUC","Salix lucida Muhl. ssp. caudata (Nutt.) A.E. Murray","greenleaf willow"
"SALVI","Salvia L.","sage"
"SAMA2","Sanicula marilandica L.","Maryland sanicle"
"SAMBU","Sambucus L.","elderberry"
"SAME2","Salix melanopsis Nutt.","dusky willow"
"SAMI3","Sanguisorba minor Scop.","small burnet"
"SAMO2","Salix monticola Bebb","park willow"
"SAMY","Salix myrtillifolia Andersson","blueberry willow"
"SANGU2","Sanguisorba L.","burnet"
"SANI4","Sambucus nigra L.","black elderberry"
"SANI5","Saxifraga nidifica Greene","peak saxifrage"
"SANI8","Salix nivalis Hook.","snow willow"
"SANIC","Sanicula L.","sanicle"
"SANIC5","Sambucus nigra L. ssp. cerulea (Raf.) R. Bolli","blue elderberry"
"SAOC4","Saxifraga occidentalis S. Watson","Alberta saxifrage"
"SAOD2","Saxifraga odontoloma Piper","brook saxifrage"
"SAOF4","Saponaria officinalis L.","BOUNCINGBET"
"SAOP","Saxifraga oppositifolia L.","purple mountain saxifrage"
"SAPE18","Salix petrophila Rydb.","alpine willow"
"SAPE4","Salix pentandra L.","laurel willow"
"SAPL2","Salix planifolia Pursh","diamondleaf willow"
"SAPON","Saponaria L.","soapwort"
"SAPR2","Salvia pratensis L.","introduced sage"
"SAPR3","Salix prolixa Andersson","MacKenzie's willow"
"SAPS","Salix pseudomonticola C.R. Ball","false mountain willow"
"SARA2","Sambucus racemosa L.","red elderberry"
"SARAM4","Sambucus racemosa L. var. melanocarpa (A. Gray) McMinn","black elderberry"
"SARAR3","Sambucus racemosa L. var. racemosa","red elderberry"
"SARCO","Sarcobatus Nees","GREASEWOOD"
"SARE2","Salix reticulata L.","netleaf willow"
"SARE3","Salvia reflexa Hornem.","LANCELEAF SAGE"
"SARH2","Saxifraga rhomboidea Greene","diamondleaf saxifrage"
"SARI8","Saxifraga rivularis L.","weak saxifrage"
"SARO2","Salix rotundifolia Trautv.","least willow"
"SAROD","Salix rotundifolia Trautv. ssp. dodgeana (Rydb.) Argus","timberline willow"
"SARU","Salicornia rubra A. Nelson","red swampfire"
"SARU3","Salix ×rubens Schrank (pro sp.) [alba × fragilis]","hybrid crack willow"
"SASA","Sagina saginoides (L.) Karst.","arctic pearlwort"
"SASC","Salix scouleriana Barratt ex Hook.","Scouler's willow"
"SASE2","Salix serissima (L.H. Bailey) Fernald","autumn willow"
"SASU6","Saxifraga subapetala E.E. Nelson","Yellowstone saxifrage"
"SASY","Salvia ×sylvestris L. (pro sp.) [nemorosa × pratensis]","WOODLAND SAGE"
"SATR12","Salsola tragus L.","prickly Russian thistle"
"SATW","Salix tweedyi (Bebb ex Rose) C.R. Ball","Tweedy's willow"
"SAUSS","Saussurea DC.","saw-wort"
"SAVE4","Sarcobatus vermiculatus (Hook.) Torr.","GREASEWOOD"
"SAWE","Saussurea weberi Hultén","Weber's saw-wort"
"SAWO","Salix wolfii Bebb","Wolf's willow"
"SAXIF","Saxifraga L.","saxifrage"
"SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","HARDSTEM BULRUSH"
"SCACO2","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve var. occidentalis (S. Watson) S.G. Sm.","tule"
"SCAM6","Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller","chairmaker's bulrush"
"SCAR7","Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.","tall fescue"
"SCAT4","Scirpus atrocinctus Fernald","blackgirdle bulrush"
"SCBR3","Scutellaria brittonii Porter","Britton's skullcap"
"SCFE","Scolochloa festucacea (Willd.) Link","common rivergrass"
"SCGA","Scutellaria galericulata L.","MARSH SKULLCAP"
"SCHE5","Schoenoplectus heterochaetus (Chase) Soják","SLENDER BULRUSH"
"SCHED","Schedonnardus Steud.","TUMBLEGRASS"
"SCHEU","Scheuchzeria L.","rannoch-rush"
"SCHIZ","Schizachne Hack.","false melic"
"SCHIZ4","Schizachyrium Nees","LITTLE BLUESTEM"
"SCHOE2","Schoenocrambe Greene","plainsmustard"
"SCHOE6","Schoenoplectus (Rchb.) Palla","bulrush"
"SCIRP","Scirpus L.","bulrush"
"SCLA","Scrophularia lanceolata Pursh","LANCELEAF FIGWORT"
"SCLA6","Scorzonera laciniata L.","cutleaf vipergrass"
"SCLI","Schoenocrambe linifolia (Nutt.) Greene","flaxleaf plainsmustard"
"SCMI2","Scirpus microcarpus J. Presl & C. Presl","panicled bulrush"
"SCNE","Scirpus nevadensis S. Watson","Nevada bulrush"
"SCOLO","Scolochloa Link","rivergrass"
"SCORZ","Scorzonera L.","scorzonera"
"SCPA","Schedonnardus paniculatus (Nutt.) Trel.","tumblegrass"
