"Symbol","Scientific Name with Author","GSAT Common Name"
"MIRIR","Mimulus ringens L. var. ringens","MONKEY FLOWER"
"MISA","Miscanthus sacchariflorus (Maxim.) Franch.","Chinese silvergrass"
"MOAL","Morus alba L.","WHITE MULBERRY"
"MOBR2","Monarda bradburiana Beck","eastern beebalm"
"MOCI","Monarda citriodora Cerv. ex Lag.","LEMON BEEBALM"
"MOCL2","Monarda clinopodioides A. Gray","BASIL BEEBALM"
"MOFI","Monarda fistulosa L.","OSWEGO-TEA"
"MOHY3","Monotropa hypopitys L.","MANY-FLOWER INDIAN-PIPE"
"MONU","Monolepis nuttalliana (Schult.) Greene","NUTTALL MONOLEPIS"
"MOPE","Monarda pectinata Nutt.","WHITE HORSEMINT"
"MOPU","Monarda punctata L.","spotted beebalm"
"MORU2","Morus rubra L.","RED MULBERRY"
"MOUN3","Monotropa uniflora L.","INDIANPIPE"
"MOVE","Mollugo verticillata L.","CARPETWEED"
"MUAN","Muhlenbergia andina (Nutt.) Hitchc.","FOX-TAIL MUHLY"
"MUAR2","Muhlenbergia arenicola Buckley","SAND MUHLY"
"MUBO","Muscari botryoides (L.) Mill.","grape hyacinth"
"MUBU","Muhlenbergia bushii Pohl","nodding muhly"
"MUCA2","Muhlenbergia capillaris (Lam.) Trin.","HAIRY AWN MUHLY"
"MUCU3","Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.","PLAINS MUHLY"
"MUFI2","Muhlenbergia filiformis (Thurb. ex S. Watson) Rydb.","PULLUP MUHLY"
"MUFR2","Muhlenbergia frondosa (Poir.) Fernald","wirestem muhly"
"MUPO2","Muhlenbergia porteri Scribn. ex Beal","PORTER MUHLY"
"MUPU2","Muhlenbergia pungens Thurb.","SANDHILL MUHLY"
"MUSC","Muhlenbergia schreberi J.F. Gmel.","NIMBLEWILL MUHLY"
"MUSO","Muhlenbergia sobolifera (Muhl. ex Willd.) Trin.","rock muhly"
"MUSQ3","Munroa squarrosa (Nutt.) Torr.","FALSE BUFFALO GRASS"
"MUSY","Muhlenbergia sylvatica (Torr.) Torr. ex A. Gray","woodland muhly"
"MUWR","Muhlenbergia wrightii Vasey ex J.M. Coult.","spike muhly"
"MYAQ","Myosoton aquaticum (L.) Moench","GIANT-CHICKWEED"
"MYAQ2","Myriophyllum aquaticum (Vell.) Verdc.","PARROT'S-FEATHER"
"MYHE2","Myriophyllum heterophyllum Michx.","CHANGELEAF PARROT FEATHER"
"MYPI","Myriophyllum pinnatum (Walter) Britton, Sterns & Poggenb.","GREEN PARROT FEATHER"
"MYSI","Myriophyllum sibiricum Kom.","AMERICAN MILFOIL"
"MYVE","Myosotis verna Nutt.","VIRGINIA FORGET ME NOT"
"NAOF","Nasturtium officinale W.T. Aiton","WATERCRESS"
"NAST2","Nama stevensii C.L. Hitchc.","Stevens' fiddleleaf"
"NECA2","Nepeta cataria L.","CATNIP"
"NEGE","Nemastylis geminiflora Nutt.","PRAIRIE IRIS"
"NELU","Nelumbo lutea Willd.","American lotus"
"NERE3","Neeragrostis reptans (Michx.) Nicora","CREEPING LOVE GRASS"
"NIDA","Nigella damascena L.","DEVIL-IN-THE-BUSH"
"NIPH","Nicandra physalodes (L.) Scop.","apple of Peru"
"NOBI2","Nothoscordum bivalve (L.) Britton","crowpoison"
"NOCU","Nothocalais cuspidata (Pursh) Greene","WAVY-LEAF PRAIRIE-DANDELION"
"NUCA","Nuttallanthus canadensis (L.) D.A. Sutton","toadflax"
"NUTE","Nuttallanthus texanus (Scheele) D.A. Sutton","Texas toadflax"
"NYODO","Nymphaea odorata Aiton ssp. odorata","WHITE WATERLILY"
"OEAL","Oenothera albicaulis Pursh","pale eveningprimrose"
"OEBI","Oenothera biennis L.","evening primrose"
"OECA3","Oenothera canescens Torr. & Frém.","GRAY EVENING PRIMROSE"
"OECO2","Oenothera coronopifolia Torr. & A. Gray","COMPLEAF EVENING PRIMROSE"
"OECU2","Oenothera curtiflora W.L. Wagner & Hoch","VELVETY GAURA"
"OEELH2","Oenothera elata Kunth ssp. hookeri (Torr. & A. Gray) W. Dietr. & W.L. Wagner","HOOKER EVENING PRIMROSE"
"OEEN","Oenothera engelmannii (Small) Munz","Engelmann's evening primrose"
"OEGR2","Oenothera grandis (Britton) Smyth","showy evening primrose"
"OELA","Oenothera laciniata Hill","cutleaf evening primrose"
"OELI","Oenothera linifolia Nutt.","narrowleaf evening primrose"
"OEMA","Oenothera macrocarpa Nutt.","BIG-FRUIT EVENING PRIMROSE"
"OERH","Oenothera rhombipetala Nutt. ex Torr. & A. Gray","SAND EVENING PRIMROSE"
"OESP2","Oenothera speciosa Nutt.","WHITE EVENING PRIMROSE"
"OESU3","Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch","scarlet gaura"
"OETR2","Oenothera triloba Nutt.","stemless evening primrose"
"OEVI","Oenothera villosa Thunb.","hairy evening primrose"
"OLRIR","Oligoneuron rigidum (L.) Small var. rigidum","STIFF GOLDENROD"
"ONAC","Onopordum acanthium L.","Scotch cottonthistle"
"ONBEO","Onosmodium bejariense DC. ex A. DC. var. occidentale (Mack.) B.L. Turner","FALSE GROMWELL"
"ONSE","Onoclea sensibilis L.","SENSITIVE FERN"
"OOEN","Oonopsis engelmannii (A. Gray) Greene","ENGELMAN'S GOLDENWEED"
"OPEN","Ophioglossum engelmannii Prantl","ADDERSTONGUE"
"OPFR","Opuntia fragilis (Nutt.) Haw.","BRITTLE PRICKLYPEAR"
"OPMA2","Opuntia macrorhiza Engelm.","BIG ROOT PRICKLYPEAR"
"OPPH","Opuntia phaeacantha Engelm.","TULIP PRICKLY-PEAR"
"OPPOP","Opuntia polyacantha Haw. var. polyacantha","HAIR-SPINE PRICKLY-PEAR"
"OPPU3","Ophioglossum pusillum Raf.","NORTHERN ADDER'S-TONGUE"
"ORFA","Orobanche fasciculata Nutt.","clustered broomrape"
"ORLU","Orobanche ludoviciana Nutt.","broomrape"
"ORPE","Orbexilum pedunculatum (Mill.) Rydb.","SAMPSON'S-SNAKEROOT"
"ORUM","Ornithogalum umbellatum L.","star of Bethlehem"
"ORUN","Orobanche uniflora L.","ONE-FLOWERED BROOMRAPE"
"OSLO","Osmorhiza longistylis (Torr.) DC.","ANISEROOT"
"OSRE","Osmunda regalis L.","royal fern"
"OSVI","Ostrya virginiana (Mill.) K. Koch","EASTERN HOPHORNBEAM"
"OXCO","Oxalis corniculata L.","CREEPING WOODSORREL"
"OXDI2","Oxalis dillenii Jacq.","DILLEN OXALIS"
"OXLA3","Oxytropis lambertii Pursh","locoweed"
"OXSE","Oxytropis sericea Nutt.","white locoweed"
"OXST","Oxalis stricta L.","YELLOW WOODSORREL"
"OXVI","Oxalis violacea L.","VIOLET WOODSORREL"
"PAAN","Panicum anceps Michx.","BEAKED PANICUM"
"PACA15","Packera cana (Hook.) W.A. Weber & Á. Löve","GRAY RAGWORT"
"PACA6","Panicum capillare L.","WITCHGRASS"
"PADE4","Paronychia depressa (Torr. & A. Gray) Nutt. ex A. Nelson","spreading nailwort"
"PADI","Panicum dichotomiflorum Michx.","FALL PANICUM"
"PADI3","Paspalum dilatatum Poir.","Dallis grass"
"PADI6","Paspalum distichum L.","KNOTGRASS"
"PADU","Papaver dubium L.","blindeyes"
"PAED","Passiflora edulis Sims","MAY-POP"
"PAFA3","Paronychia fastigiata (Raf.) Fernald","forked nailwort"
"PAFL2","Panicum flexile (Gattinger) Scribn.","WIRY PANIC GRASS"
"PAFL4","Paspalum floridanum Michx.","FLORIDA PASPALUM"
"PAFL5","Paspalum fluitans (Elliott) Kunth","horsetail paspalum"
"PAGL17","Packera glabella (Poir.) C. Jeffrey","butterweed"
"PAHA","Panicum hallii Vasey","HALL PANICUM"
"PAHI3","Panicum hillmanii Chase","HILLMAN PANICUM"
"PAHY","Parthenium hysterophorus L.","Santa Maria"
"PAIN","Parapholis incurva (L.) C.E. Hubbard","wild quinine"
"PAIN6","Passiflora incarnata L.","PURPLE PASSION-FLOWER"
"PAJA","Paronychia jamesii Torr. & A. Gray","JAMES NAILWORT"
"PALA10","Paspalum laeve Michx.","field paspalum"
"PALU2","Passiflora lutea L.","PASSION FLOWER"
"PAMA6","Paspalum malacophyllum Trin.","ribbed paspalum"
"PAMI2","Panicum miliaceum L.","PROSO MILLET"
"PAOB6","Packera obovata (Muhl. ex Willd.) W.A. Weber & Á. Löve","ROUNDLEAF GROUNDSEL"
"PAPE5","Parietaria pensylvanica Muhl. ex Willd.","PENNSYLVANIA PELLITORY"
"PAPH","Panicum philadelphicum Bernh. ex Trin.","Philadelphia panicgrass"
"PAPL12","Packera plattensis (Nutt.) W.A. Weber & Á. Löve","PRAIRIE GROUNDSEL"
"PAPSP2","Packera pseudaurea (Rydb.) W.A. Weber & Á. Löve var. pseudaurea","STREAMBANK RAGWORT"
"PAPU5","Paspalum pubiflorum Rupr. ex Fourn.","hairyseed paspalum"
"PAQU2","Parthenocissus quinquefolia (L.) Planch.","VIRGINIA CREEPER"
"PARH2","Papaver rhoeas L.","CORN POPPY"
"PARIR","Panicum rigidulum Bosc ex Nees var. rigidulum","MUNRO GRASS"
"PARO","Palafoxia rosea (Bush) Cory","rosy palafox"
"PASE","Paronychia sessiliflora Nutt.","WHITLOWART"
"PASE5","Paspalum setaceum Michx.","SLENDER CROWN GRASS"
"PASM","Pascopyrum smithii (Rydb.) Á. Löve","WESTERN WHEATGRASS"
"PASO2","Papaver somniferum L.","opium poppy"
"PATR7","Packera tridenticulata (Rydb.) W.A. Weber & Á. Löve","THREE-TOOTH RAGWORT"
"PAUR2","Paspalum urvillei Steud.","Vasey's grass"
"PAVI2","Panicum virgatum L.","SWITCHGRASS"
"PAVI5","Parthenocissus vitacea (Knerr) Hitchc.","thicket creeper"
"PEAL2","Penstemon albidus Nutt.","WHITE PENSTEMON"
"PEAM2","Perideridia americana (Nutt. ex DC.) Rchb.","EULOPHUS"
"PEAMA","Penstemon ambiguus Torr. var. ambiguus","pink plains beardtongue"
"PEAN4","Penstemon angustifolius Nutt. ex Pursh","BROAD-BEARD BEARDTONGUE"
"PEANA","Pectis angustifolia Torr. var. angustifolia","lemonscent"
"PEAR6","Pediomelum argophyllum (Pursh) J. Grimes","SILVERLEAF SCURFPEA"
"PEAT2","Pellaea atropurpurea (L.) Link","PURPLE CLIFFBRAKE FERN"
"PECAC3","Pedicularis canadensis L. ssp. canadensis","WOOD BETONY"
"PECU3","Pediomelum cuspidatum (Pursh) Rydb.","TALLBREAD SCURFPEA"
"PEDI","Penstemon digitalis Nutt. ex Sims","smooth penstemon"
"PEDI9","Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely","PALMLEAF SCURFPEA"
"PEES","Pediomelum esculentum (Pursh) Rydb.","BREADROOT SCURFPEA"
"PEFE","Penstemon fendleri Torr. & A. Gray","FENDLER'S BEARDTONGUE"
"PEFR4","Perilla frutescens (L.) Britton","beefsteak plant"
"PEGL","Pellaea glabella Mett. ex Kuhn","SMOOTH CLIFFBRAKE"
"PEGR7","Penstemon grandiflorus Nutt.","SHELL-LEAF PENSTEMON"
"PEGR9","Periploca graeca L.","silkvine"
"PEJA","Penstemon jamesii Benth.","James' beardtongue"
"PELI10","Pediomelum linearifolium (Torr. & A. Gray) J. Grimes","SLIMLEAF SCURFPEA"
"PEPA7","Penstemon pallidus Small","PALE PENSTEMON"
"PESE3","Pennisetum setaceum (Forssk.) Chiov.","fountaingrass"
"PESE6","Penthorum sedoides L.","ditch stonecrop"
"PESI","Pediocactus simpsonii (Engelm.) Britton & Rose","snowball cactus"
"PETUT","Penstemon tubaeflorus Nutt. var. tubaeflorus","white wand beardtongue"
"PHAM4","Phytolacca americana L.","POKEBERRY"
"PHAN4","Phlox andicola E.E. Nelson","moss phlox"
"PHAN5","Physalis angulata L.","CUTLEAF GROUND CHERRY"
"PHAN6","Physostegia angustifolia Fernald","NARROW-LEAF FALSE DRAGONHEAD"
"PHANA","Phlox andicola E.E. Nelson ssp. andicola","PRAIRIE PHLOX"
"PHAR3","Phalaris arundinacea L.","REED CANARYGRASS"
"PHAU7","Phragmites australis (Cav.) Trin. ex Steud.","reed"
"PHBI3","Phlox bifida Beck","cleft phlox"
"PHCA48","Phemeranthus calycinus (Engelm.) Kiger","ROCK PINK FLAMEFLOWER"
"PHCA5","Phalaris canariensis L.","canarygrass"
"PHCA6","Phalaris caroliniana Walter","CAROLINA CANARYGRASS"
"PHCI4","Physalis cinerascens (Dunal) Hitchc.","SMALL-FLOWER GROUND-CHERRY"
"PHDIL6","Phlox divaricata L. ssp. laphamii (Alph. Wood) Wherry","wild blue phlox"
"PHGI","Phacelia gilioides Brand","HAIRY PHACELIA"
"PHHE11","Phegopteris hexagonoptera (Michx.) Fée","BROAD BEECH FERN"
"PHHE4","Physalis hederifolia A. Gray","IVY-LEAF GROUND-CHERRY"
"PHHE5","Physalis heterophylla Nees","CLAMMY GROUNDCHERRY"
"PHHI","Phacelia hirsuta Nutt.","FUZZY SCORPION-WEED"
"PHLE14","Phoradendron leucarpum (Raf.) Reveal & M.C. Johnst.","OAK MISTLETOE"
"PHLE5","Phryma leptostachya L.","LOPSEED"
"PHLO4","Physalis longifolia Nutt.","SPEARLEAF GROUNDCHERRY"
"PHMI5","Physalis missouriensis Mack. & Bush","MISSOURI GROUNDCHERRY"
"PHMOM2","Physalis mollis Nutt. var. mollis","FIELD GROUND-CHERRY"
"PHNO2","Phyla nodiflora (L.) Greene","SAWTOOTH FOGFRUIT"
"PHOK","Phlox oklahomensis Wherry","OKLAHOMA PHLOX"
"PHOP","Physocarpus opulifolius (L.) Maxim., orth. cons.","ninebark"
"PHPA9","Phlox paniculata L.","SUMMER PHLOX"
"PHPIF2","Phlox pilosa L. ssp. fulgida (Wherry) Wherry","DOWNY PHLOX"
"PHPR3","Phleum pratense L.","TIMOTHY"
"PHPU8","Physalis pumila Nutt.","prairie groundcherry"
"PHPUI","Physalis pubescens L. var. integrifolia (Dunal) Waterf.","DOWNY GROUNDCHERRY"
"PHRU8","Phemeranthus rugospermus (Holz.) Kiger","prairie fameflower"
"PHVI5","Physalis virginiana Mill.","VIRGINIA GROUNDCHERRY"
"PHVI8","Physostegia virginiana (L.) Benth.","FALSE DRAGONHEAD"
"PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","OPPOSITE-LEAF FALSE BAHIA"
"PIPU2","Pilea pumila (L.) A. Gray","clearweed"
"PIWO","Picradeniopsis woodhousei (A. Gray) Rydb.","WOODHOUSE BAHIA"
"PLAR3","Plantago aristata Michx.","BRACTED PLANTAIN"
"PLCA7","Pluchea camphorata (L.) DC.","stinkweed"
"PLEL","Plantago elongata Pursh","LONGLEAF PLANTAIN"
"PLLA","Plantago lanceolata L.","BUCKHORN PLANTAIN"
"PLLA2","Platanthera lacera (Michx.) G. Don","green fringed orchid"
"PLLE2","Platanthera leucophaea (Nutt.) Lindl.","prairie white fringed orchid"
"PLMA2","Plantago major L.","BROADLEAF PLANTAIN"
"PLOC","Platanus occidentalis L.","sycamore"
"PLOD","Pluchea odorata (L.) Cass.","sweetscent"
"PLPO2","Pleopeltis polypodioides (L.) Andrews & Windham","RESURRECTION FERN"
"PLPR4","Platanthera praeclara Sheviak & Bowles","GR-PLAINS WHITE FRINGE ORCHID"
"PLPU","Plantago pusilla Nutt.","WOOLLY PLANTAIN"
"PLRH","Plantago rhodosperma Decne.","RED SEED PLANTAIN"
"PLRU","Plantago rugelii Decne.","blackseed plantain"
"PLVI","Plantago virginica L.","VIRGINIA PLANTAIN"
"PLWR","Plantago wrightiana Decne.","Wright's plantain"
"POAC3","Polygonum achoreum S.F. Blake","LEATHERY KNOTWEED"
"POAC4","Polystichum acrostichoides (Michx.) Schott","CHRISTMAS FERN"
"POAL4","Polygala alba Nutt.","WHITE POLYGALA"
"POAL7","Populus alba L.","SILVER POPLAR"
"POAM5","Potamogeton amplifolius Tuck.","LARGE-LEAF PONDWEED"
"POAM8","Polygonum amphibium L.","WATER SMARTWEED"
"POAN","Poa annua L.","ANNUAL BLUEGRASS"
"POAN3","Populus angustifolia James","NARROWLEAF COTTONWOOD"
"POAR","Poa arachnifera Torr.","Texas bluegrass"
"POAR7","Potentilla arguta Pursh","TALL CINQUEFOIL"
"POAR8","Potentilla argentea L.","SILVERY CINQUEFOIL"
"POAV","Polygonum aviculare L.","PROSTRATE KNOTWEED"
"POBI2","Polygonatum biflorum (Walter) Elliott","Solomon's seal"
"POBU","Poa bulbosa L.","BULBOUS BLUEGRASS"
"POCA11","Polymnia canadensis L.","WHITE-FLOWER LEAFCUP"
"POCH2","Poa chapmaniana Scribn.","CHAPMAN BLUEGRASS"
"POCO","Poa compressa L.","CANADA BLUEGRASS"
"POCO10","Polygonum convolvulus L.","black bindweed"
"POCO14","Pontederia cordata L.","PICKERELWEED"
"POCR3","Potamogeton crispus L.","CURLY PONDWEED"
"POCU6","Polygonum cuspidatum Siebold & Zucc.","Japanese knotweed"
"PODEM","Populus deltoides W. Bartram ex Marshall ssp. monilifera (Aiton) Eckenwalder","COTTONWOOD"
"PODO3","Polanisia dodecandra (L.) DC.","CLAMMYWEED"
"POER2","Polygonum erectum L.","ERECT KNOTWEED"
"POFE","Poa fendleriana (Steud.) Vasey","MUTTON BLUEGRASS"
"POFO3","Potamogeton foliosus Raf.","LEAFY PONDWEED"
"POGL10","Polygonum glabrum Willd.","DENSE-FLOWER KNOTWEED"
"POGR7","Portulaca grandiflora Hook.","ROSE-MOSS"
"POGR8","Potamogeton gramineus L.","GRASSY PONDWEED"
"POHY","Polygonum hydropiper L.","WATER PEPPER"
"POHY2","Polygonum hydropiperoides Michx.","WILD WATER PEPPER"
"POIL","Potamogeton illinoensis Morong","ILLINOIS PONDWEED"
"POJA5","Pomaria jamesii (Torr. & A. Gray) Walp.","JAMES RUSHPEA"
"POLA4","Polygonum lapathifolium L.","curlytop smartweed"
"POLE6","Polygonum leptocarpum B.L. Rob.","NARROW-POINT KNOTWEED"
"POMO5","Polypogon monspeliensis (L.) Desf.","RABBITFOOT POLYPOGON"
"PONA4","Potamogeton natans L.","FLOATING PONDWEED"
"PONI","Populus nigra L.","LOMBARDY POPLAR"
"PONO3","Potentilla norvegica L.","NORWEGIAN CINQUEFOIL"
"PONU4","Polytaenia nuttallii DC.","NUTTALL PRAIRIE-PARSLEY"
"POOB2","Potamogeton obtusifolius Mert. & W.D.J. Koch","BLUNT-LEAF PONDWEED"
"POOL","Portulaca oleracea L.","PURSLANE"
"POPA15","Potentilla paradoxa Nutt.","BUSHY CINQUEFOIL"
"POPA2","Poa palustris L.","FOWL BLUEGRASS"
"POPE","Podophyllum peltatum L.","MAYAPPLE"
"POPE2","Polygonum pensylvanicum L.","PENNSYLVANIA SMARTWEED"
"POPE3","Polygonum persicaria L.","LADYSTHUMB SMARTWEED"
"POPE8","Potentilla pensylvanica L.","PENNSYLVANIA CINQUEFOIL"
"POPR","Poa pratensis L.","KENTUCKY BLUEGRASS"
"POPU5","Polygonum punctatum Elliott","DOTTED SMARTWEED"
"POPUP5","Potamogeton pusillus L. ssp. pusillus","SMALL PONDWEED"
"PORAR","Polygonum ramosissimum Michx. var. ramosissimum","BUSHY KNOTWEED"
"PORE5","Potentilla recta L.","SULFUR CINQUEFOIL"
"PORI2","Potamogeton richardsonii (Benn.) Rydb.","REDHEAD PONDWEED"
"PORI3","Potentilla rivalis Nutt.","BROOK CINQUEFOIL"
"POSC3","Polygonum scandens L.","CLIMBING FALSE BUCKWHEAT"
"POSE3","Polygala senega L.","Seneca snakeroot"
"POSI2","Potentilla simplex Michx.","CINQUEFOIL"
"POSY","Poa sylvestris A. Gray","woodland bluegrass"
"POTE2","Polygonum tenue Michx.","SLIM KNOTWEED"
"POTR2","Poa trivialis L.","ROUGH STALK BLUEGRASS"
"POVE","Polygala verticillata L.","WHORLED MILKWORT"
"POVI2","Polygonum virginianum L.","VIRGINIA KNOTWEED"
"POZO","Potamogeton zosteriformis Fernald","FLAT-STEM PONDWEED"
"PRAM","Prunus americana Marshall","WILD PLUM"
"PRANA","Prunus angustifolia Marshall var. angustifolia","CHICKASAW PLUM"
"PRAS","Prenanthes aspera Michx.","ROUGH RATTLESNAKE ROOT"
"PRCE","Prunus cerasus L.","sour cherry"
"PRGR","Prunus gracilis Engelm. & A. Gray","OKLAHOMA PLUM"
"PRLO","Proboscidea louisianica (Mill.) Thell.","DEVILSCLAW"
"PRMU","Prunus munsoniana W. Wight & Hedrick","wild goose plum"
"PRPE3","Prunus persica (L.) Batsch","PEACH"
"PRRI","Prunus rivularis Scheele","creek plum"
"PRSE2","Prunus serotina Ehrh.","BLACK CHERRY"
"PRVI","Prunus virginiana L.","chokecherry"
"PRVUL2","Prunella vulgaris L. ssp. lanceolata (W. Bartram) Hultén","self-heal"
"PSJU3","Psathyrostachys juncea (Fisch.) Nevski","RUSSIAN WILDRYE"
"PSLA3","Psoralidium lanceolatum (Pursh) Rydb.","LEMON SCURFPEA"
"PSOBO","Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt ssp. obtusifolium","CUDWEED"
"PSTA","Psilostrophe tagetina (Nutt.) Greene","WOOLLY PAPER-FLOWER"
"PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","SLIMFLOWER SCURFPEA"
"PTAQ","Pteridium aquilinum (L.) Kuhn","NORTHERN BRACKEN FERN"
"PTNU","Ptilimnium nuttallii (DC.) Britton","mock bishopweed"
"PTTRP","Ptelea trifoliata L. ssp. pallida (Greene) V. Bailey","HOPTREE"
"PUMO","Pueraria montana (Lour.) Merr.","kudzu"
"PUPA5","Pulsatilla patens (L.) Mill.","PASQUEFLOWER"
"PYAL","Pycnanthemum albescens Torr. & A. Gray","WHITE-LEAF MOUNTAIN-MINT"
"PYCA2","Pyrrhopappus carolinianus (Walter) DC.","false dandelion"
"PYCO","Pyrus communis L.","PEAR"
"PYGR2","Pyrrhopappus grandiflorus (Nutt.) Nutt.","TUBER FALSE DANDELION"
"PYTE","Pycnanthemum tenuifolium Schrad.","NARROW-LEAF MOUNTAIN-MINT"
"PYVE","Pycnanthemum verticillatum (Michx.) Pers.","WHORLED MOUNTAIN-MINT"
"PYVI","Pycnanthemum virginianum (L.) T. Dur. & B.D. Jacks. ex B.L. Rob. & Fernald","VIRGINIA MOUNTAIN-MINT"
"QUAL","Quercus alba L.","WHITE OAK"
"QUIM","Quercus imbricaria Michx.","shingle oak"
"QULO2","Quincula lobata (Torr.) Raf.","CHINESE-LANTERN"
"QUMA2","Quercus macrocarpa Michx.","BUR OAK"
"QUMA3","Quercus marilandica Münchh.","BLACKJACK OAK"
"QUMU","Quercus muehlenbergii Engelm.","CHINKAPIN OAK"
"QUPA2","Quercus palustris Münchh.","PIN OAK"
"QURU","Quercus rubra L.","NORTHERN RED OAK"
"QUSH","Quercus shumardii Buckley","SHUMARD OAK"
"QUST","Quercus stellata Wangenh.","POST OAK"
"QUVE","Quercus velutina Lam.","BLACK OAK"
"RAAB","Ranunculus abortivus L.","LITTLELEAF BUTTERCUP"
"RAAN2","Rayjacksonia annua (Rydb.) R.L. Hartm. & M.A. Lane","VISCID TANSY-ASTER"
"RABU","Ranunculus bulbosus L.","BULBOUS BUTTERCUP"
"RACO3","Ratibida columnifera (Nutt.) Wooton & Standl.","PRAIRIE CONEFLOWER"
"RACY","Ranunculus cymbalaria Pursh","SHORE BUTTERCUP"
"RAFA","Ranunculus fascicularis Muhl. ex Bigelow","early buttercup"
"RAFL","Ranunculus flabellaris Raf.","THREADLEAF BUTTERCUP"
"RAHI","Ranunculus hispidus Michx.","BRISTLY BUTTERCUP"
"RALA2","Ranunculus laxicaulis (Torr. & A. Gray) Darby","Mississippi buttercup"
"RALO2","Ranunculus longirostris Godr.","LONGBEAK BUTTERCUP"
"RAMI2","Ranunculus micranthus Nutt.","rock buttercup"
"RAPI","Ratibida pinnata (Vent.) Barnhart","GRAYHEAD PRAIRIE CONEFLOWER"
"RARE2","Ranunculus recurvatus Poir.","HOOKED BUTTERCUP"
"RARH","Ranunculus rhomboideus Goldie","prairie buttercup"
"RASA","Ranunculus sardous Crantz","hairy buttercup"
"RASA2","Raphanus sativus L.","WILD RADISH"
"RASC3","Ranunculus sceleratus L.","CELERYLEAF BUTTERCUP"
"RATA","Ratibida tagetes (James) Barnhart","SHORTRAY PRAIRIE CONEFLOWER"
"RATR","Ranunculus trichophyllus Chaix","THREAD-LEAF WATER-CROWFOOT"
"RHAR4","Rhus aromatica Aiton","FRAGRANT SUMAC"
"RHCA3","Rhamnus cathartica L.","buckthorn"
"RHCOC","Rhus copallinum L. var. copallinum","winged sumac"
"RHGL","Rhus glabra L.","SMOOTH SUMAC"
"RHGL2","Rhynchospora globularis (Chapm.) Small","GLOBE BEAK SEDGE"
"RHLA","Rhamnus lanceolata Pursh","lanceleaf buckthorn"
"RHMA","Rhexia mariana L.","MARYLAND MEADOW-BEAUTY"
"RHMA6","Rhynchospora macrostachya Torr. ex A. Gray","TALL HORNED BEAK SEDGE"
"RHTRP","Rhus trilobata Nutt. var. pilosissima Engelm.","ILL-SCENTED SUMAC"
"RHTY","Rhus typhina L.","STAG-HORN SUMAC"
"RIAU","Ribes aureum Pursh","GOLDEN CURRANT"
"RICO3","Ricinus communis L.","CASTOR-BEAN"
"RIMI","Ribes missouriense Nutt.","GOOSEBERRY"
"ROAR3","Rosa arkansana Porter","ARKANSAS ROSE"
"ROBLB","Rosa blanda Aiton var. blanda","SMOOTH ROSE"
"ROCA4","Rosa carolina L.","CAROLINA ROSE"
"ROCU2","Rorippa curvipes Greene","BLUNT-LEAF YELLOWCRESS"
"ROCUT","Rorippa curvipes Greene var. truncata (Jeps.) Rollins","WILD YELLOWCRESS"
"ROFO","Rosa foliolosa Nutt. ex Torr. & A. Gray","white prairie rose"
"ROHIH","Robinia hispida L. var. hispida","bristly locust"
"ROMU","Rosa multiflora Thunb.","MULTIFLORA ROSE"
"ROPS","Robinia pseudoacacia L.","BLACK LOCUST"
"RORA","Rotala ramosior (L.) Koehne","ROTALA"
"RORU82","Rosa rubiginosa L.","sweetbriar rose"
"ROSE","Rorippa sessiliflora (Nutt.) Hitchc.","YELLOW CRESS"
"ROSES","Rosa setigera Michx. var. setigera","PRAIRIE ROSE"
"ROSI2","Rorippa sinuata (Nutt.) Hitchc.","SPREADING YELLOWCRESS"
"ROSP2","Rosa spinosissima L.","Scotch rose"
"ROSY","Rorippa sylvestris (L.) Besser","CREEPING YELLOWCRESS"
"ROWO","Rosa woodsii Lindl.","WOODS ROSE"
"RUAC3","Rumex acetosella L.","RED SORREL"
"RUAL","Rubus allegheniensis Porter","blackberry"
"RUAL4","Rumex altissimus Alph. Wood","PALE DOCK"
"RUBU2","Rubus bushii L.H. Bailey","Bush's blackberry"
"RUCAC","Ruellia caroliniensis (J.F. Gmel.) Steud. ssp. ciliosa (Pursh) R.W. Long","HAIRY RUELLIA"
"RUCR","Rumex crispus L.","CURLED DOCK"
"RUFL","Rubus flagellaris Willd.","DEWBERRY"
"RUGR","Rudbeckia grandiflora (D. Don) J.F. Gmel. ex DC.","ROUGH CONEFLOWER"
"RUHA2","Rumex hastatulus Baldw.","heartwing sorrel"
"RUHI","Rubus hispidus L.","bristly dewberry"
"RUHI2","Rudbeckia hirta L.","BLACKEYED SUSAN"
"RUHU","Ruellia humilis Nutt.","WILD PETUNIA"
"RULA3","Rudbeckia laciniata L.","CUTLEAF CONEFLOWER"
"RUMA4","Rumex maritimus L.","GOLDEN DOCK"
"RUMA5","Ruppia maritima L.","DUTCHGRASS"
"RUOB","Rumex obtusifolius L.","BROADLEAF DOCK"
"RUOC","Rubus occidentalis L.","BLACK RASPBERRY"
"RUOS","Rubus ostryifolius Rydb.","highbush blackberry"
"RUPA5","Rumex patientia L.","PATIENCE DOCK"
